ID	Chr	Pos	Prediction	Prob_methylation
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3500841	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3500869	0	0.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3500883	0	0.1
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3500895	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3500898	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3500925	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3500947	0	0.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3500953	0	0.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3501016	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3501035	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3501041	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506541	0	0.1
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506547	0	0.1
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506575	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506613	0	0.2
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506616	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506634	0	0.3
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506640	0	0.2
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506666	1	0.9
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506671	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506675	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506689	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506697	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506723	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506729	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506736	0	0.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506746	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506748	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506784	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506816	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506820	0	0.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506831	0	0.5
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506850	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506853	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506856	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506893	0	0.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506902	0	0.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506929	0	0.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506932	0	0.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506968	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506974	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3506976	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3507021	0	0.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3507033	0	0.2
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3507046	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3507064	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3507072	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3507075	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3507084	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3507108	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3507120	0	0.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3507148	0	0.1
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3507180	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3507190	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3507195	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3507197	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3507200	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3507226	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3507235	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3507239	1	1.0
1a7204ee-2f37-4f96-8932-0b15badf9369	NC_000913.3	3507246	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500025	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500031	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500034	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500043	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500050	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500052	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500065	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500082	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500092	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500100	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500113	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500121	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500131	0	0.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500158	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500165	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500169	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500185	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500209	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500214	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500217	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500226	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500235	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500241	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500268	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500275	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500280	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500287	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500299	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500302	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500305	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500317	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500339	0	0.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500344	0	0.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500353	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500356	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500361	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500370	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500383	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500397	0	0.1
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500407	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500439	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500452	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500469	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500476	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500481	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500496	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500505	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500529	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500536	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500563	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500566	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500581	0	0.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500597	0	0.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500601	0	0.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500649	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500662	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500677	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500686	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500700	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500703	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500710	0	0.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500713	0	0.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500731	0	0.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500737	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500746	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500769	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500772	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500779	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500793	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500806	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500820	1	0.6
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500822	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500833	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500835	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500841	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500869	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500883	0	0.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500895	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500898	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500925	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500947	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3500953	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501016	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501035	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501041	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501043	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501046	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501057	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501065	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501072	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501079	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501097	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501105	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501124	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501147	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501154	0	0.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501166	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501169	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501175	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501202	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501213	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501218	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501224	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501235	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501243	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501291	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501309	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501351	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501356	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501366	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501372	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501391	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501393	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501403	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501414	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501423	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501428	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501438	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501440	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501443	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501449	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501452	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501464	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501469	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501477	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501492	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501501	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501516	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501527	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501532	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501537	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501540	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501544	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501549	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501561	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501573	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501582	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501599	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501613	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501621	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501624	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501635	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501638	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501649	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501651	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501653	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501662	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501671	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501674	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501677	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501702	1	0.6
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501741	0	0.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501763	0	0.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501768	0	0.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501770	0	0.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501773	0	0.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501777	0	0.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501779	0	0.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501786	0	0.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501801	0	0.1
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501818	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501824	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501828	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501841	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501862	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501893	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501906	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501914	0	0.4
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501920	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501925	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501929	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501956	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501977	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501981	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501987	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3501999	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502009	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502019	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502032	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502037	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502041	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502046	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502062	0	0.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502078	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502089	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502093	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502095	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502117	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502128	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502134	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502140	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502146	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502149	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502157	0	0.3
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502172	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502184	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502197	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502250	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502258	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502261	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502269	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502300	0	0.1
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502305	0	0.1
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502311	0	0.1
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502316	0	0.1
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502324	0	0.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502338	0	0.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502363	0	0.2
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502373	0	0.2
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502390	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502397	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502408	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502420	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502423	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502429	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502441	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502445	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502449	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502453	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502455	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502459	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502461	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502464	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502476	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502480	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502500	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502506	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502512	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502524	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502531	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502539	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502552	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502560	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502579	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502592	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502595	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502597	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502606	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502623	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502648	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502650	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502659	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502669	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502671	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502678	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502680	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502692	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502715	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502735	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502750	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502752	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502762	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502780	0	0.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502785	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502791	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502794	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502803	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502807	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502810	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502839	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502845	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502857	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502860	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502862	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502879	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502888	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502890	1	1.0
9485fd6e-71db-4b68-a307-5326443e49df	NC_000913.3	3502893	1	1.0
