Chr	Pos_start	Pos_end	Coverage	Methylation	Strand
NC_000913.3	3501955	3501956	9	1	+
NC_000913.3	3501956	3501957	8	0.875	-
NC_000913.3	3501976	3501977	9	0.889	+
NC_000913.3	3501977	3501978	8	1	-
NC_000913.3	3501980	3501981	9	1	+
NC_000913.3	3501981	3501982	8	1	-
NC_000913.3	3501986	3501987	9	0.889	+
NC_000913.3	3501987	3501988	8	1	-
NC_000913.3	3501998	3501999	9	1	+
NC_000913.3	3501999	3502000	8	0.5	-
NC_000913.3	3502008	3502009	9	0.778	+
NC_000913.3	3502009	3502010	8	0.875	-
NC_000913.3	3502018	3502019	9	1	+
NC_000913.3	3502019	3502020	8	0.375	-
NC_000913.3	3502031	3502032	9	1	+
NC_000913.3	3502032	3502033	8	1	-
NC_000913.3	3502036	3502037	9	1	+
NC_000913.3	3502037	3502038	8	1	-
NC_000913.3	3502040	3502041	9	1	+
NC_000913.3	3502041	3502042	8	1	-
NC_000913.3	3502045	3502046	9	0.778	+
NC_000913.3	3502046	3502047	8	1	-
NC_000913.3	3502061	3502062	9	0.889	+
NC_000913.3	3502062	3502063	8	1	-
NC_000913.3	3502077	3502078	9	1	+
NC_000913.3	3502078	3502079	8	0.875	-
NC_000913.3	3502088	3502089	9	0.889	+
NC_000913.3	3502089	3502090	8	1	-
NC_000913.3	3502092	3502093	9	0.889	+
NC_000913.3	3502093	3502094	8	1	-
NC_000913.3	3502094	3502095	9	0.889	+
NC_000913.3	3502095	3502096	8	1	-
NC_000913.3	3502116	3502117	9	0.889	+
NC_000913.3	3502117	3502118	8	1	-
NC_000913.3	3502127	3502128	9	1	+
NC_000913.3	3502128	3502129	8	0.875	-
NC_000913.3	3502133	3502134	9	1	+
NC_000913.3	3502134	3502135	8	1	-
NC_000913.3	3502139	3502140	9	1	+
NC_000913.3	3502140	3502141	8	1	-
NC_000913.3	3502145	3502146	10	1	+
NC_000913.3	3502146	3502147	9	1	-
NC_000913.3	3502148	3502149	10	0.9	+
NC_000913.3	3502149	3502150	9	0.778	-
NC_000913.3	3502156	3502157	10	0.6	+
NC_000913.3	3502157	3502158	9	0.778	-
NC_000913.3	3502171	3502172	10	0.5	+
NC_000913.3	3502172	3502173	9	0.111	-
NC_000913.3	3502183	3502184	12	0.75	+
NC_000913.3	3502184	3502185	9	1	-
NC_000913.3	3502196	3502197	12	0.833	+
NC_000913.3	3502197	3502198	9	0.778	-
NC_000913.3	3502249	3502250	12	0.75	+
NC_000913.3	3502250	3502251	9	0.778	-
NC_000913.3	3502257	3502258	12	0.917	+
NC_000913.3	3502258	3502259	9	1	-
NC_000913.3	3502260	3502261	12	0.917	+
NC_000913.3	3502261	3502262	9	1	-
NC_000913.3	3502268	3502269	12	0.75	+
NC_000913.3	3502269	3502270	9	1	-
NC_000913.3	3502299	3502300	12	0.083	+
NC_000913.3	3502300	3502301	9	0.889	-
NC_000913.3	3502304	3502305	13	0.692	+
NC_000913.3	3502305	3502306	9	0.667	-
NC_000913.3	3502310	3502311	13	0.692	+
NC_000913.3	3502311	3502312	9	1	-
NC_000913.3	3502315	3502316	13	0.769	+
NC_000913.3	3502316	3502317	9	0.889	-
NC_000913.3	3502323	3502324	13	0.846	+
NC_000913.3	3502324	3502325	9	0.111	-
NC_000913.3	3502337	3502338	13	0.385	+
NC_000913.3	3502338	3502339	9	0.889	-
NC_000913.3	3502362	3502363	13	0.385	+
NC_000913.3	3502363	3502364	9	1	-
NC_000913.3	3502372	3502373	13	0.615	+
NC_000913.3	3502373	3502374	9	1	-
NC_000913.3	3502389	3502390	13	1	+
NC_000913.3	3502390	3502391	9	0.667	-
NC_000913.3	3502396	3502397	13	0.923	+
NC_000913.3	3502397	3502398	9	0.889	-
NC_000913.3	3502407	3502408	13	0.923	+
NC_000913.3	3502408	3502409	9	0.889	-
NC_000913.3	3502419	3502420	13	1	+
NC_000913.3	3502420	3502421	9	1	-
NC_000913.3	3502422	3502423	13	1	+
NC_000913.3	3502423	3502424	9	1	-
NC_000913.3	3502428	3502429	13	1	+
NC_000913.3	3502429	3502430	9	1	-
NC_000913.3	3502440	3502441	13	1	+
NC_000913.3	3502441	3502442	9	0.889	-
NC_000913.3	3502444	3502445	13	1	+
NC_000913.3	3502445	3502446	9	1	-
NC_000913.3	3502448	3502449	13	0.923	+
NC_000913.3	3502449	3502450	9	1	-
NC_000913.3	3502452	3502453	13	0.846	+
NC_000913.3	3502453	3502454	9	1	-
NC_000913.3	3502454	3502455	13	0.923	+
NC_000913.3	3502455	3502456	9	1	-
NC_000913.3	3502458	3502459	13	0.923	+
NC_000913.3	3502459	3502460	9	1	-
NC_000913.3	3502460	3502461	13	1	+
NC_000913.3	3502461	3502462	9	1	-
NC_000913.3	3502463	3502464	13	1	+
NC_000913.3	3502464	3502465	9	0.778	-
NC_000913.3	3502475	3502476	13	0.923	+
NC_000913.3	3502476	3502477	9	1	-
NC_000913.3	3502479	3502480	13	0.923	+
NC_000913.3	3502480	3502481	9	1	-
NC_000913.3	3502499	3502500	13	0.923	+
NC_000913.3	3502500	3502501	9	0.667	-
NC_000913.3	3502505	3502506	13	0.846	+
NC_000913.3	3502506	3502507	9	0.889	-
NC_000913.3	3502511	3502512	13	1	+
NC_000913.3	3502512	3502513	9	0.889	-
NC_000913.3	3502523	3502524	14	1	+
NC_000913.3	3502524	3502525	9	1	-
NC_000913.3	3502530	3502531	14	1	+
NC_000913.3	3502531	3502532	9	0.889	-
NC_000913.3	3502538	3502539	14	1	+
NC_000913.3	3502539	3502540	9	0.667	-
NC_000913.3	3502551	3502552	14	0.786	+
NC_000913.3	3502552	3502553	9	0.889	-
NC_000913.3	3502559	3502560	14	0.571	+
NC_000913.3	3502560	3502561	9	1	-
NC_000913.3	3502578	3502579	14	0.929	+
NC_000913.3	3502579	3502580	9	1	-
NC_000913.3	3502591	3502592	14	0.857	+
NC_000913.3	3502592	3502593	9	1	-
NC_000913.3	3502594	3502595	14	0.857	+
NC_000913.3	3502595	3502596	9	1	-
NC_000913.3	3502596	3502597	14	0.857	+
NC_000913.3	3502597	3502598	9	1	-
NC_000913.3	3502605	3502606	14	0.643	+
NC_000913.3	3502606	3502607	9	1	-
NC_000913.3	3502622	3502623	14	0.929	+
NC_000913.3	3502623	3502624	9	1	-
NC_000913.3	3502647	3502648	14	0.929	+
NC_000913.3	3502648	3502649	9	1	-
NC_000913.3	3502649	3502650	14	0.929	+
NC_000913.3	3502650	3502651	9	1	-
NC_000913.3	3502658	3502659	14	0.929	+
NC_000913.3	3502659	3502660	9	0.778	-
NC_000913.3	3502668	3502669	14	0.571	+
NC_000913.3	3502669	3502670	9	0.889	-
NC_000913.3	3502670	3502671	14	0.571	+
NC_000913.3	3502671	3502672	9	0.889	-
NC_000913.3	3502677	3502678	14	0.5	+
NC_000913.3	3502678	3502679	9	0.889	-
NC_000913.3	3502679	3502680	14	0.643	+
NC_000913.3	3502680	3502681	9	0.778	-
NC_000913.3	3502691	3502692	14	0.929	+
NC_000913.3	3502692	3502693	9	0.667	-
NC_000913.3	3502714	3502715	14	0.857	+
NC_000913.3	3502715	3502716	9	0.667	-
NC_000913.3	3502734	3502735	14	0.857	+
NC_000913.3	3502735	3502736	9	0.889	-
NC_000913.3	3502749	3502750	14	0.857	+
NC_000913.3	3502750	3502751	9	0.556	-
NC_000913.3	3502751	3502752	14	0.714	+
NC_000913.3	3502752	3502753	9	0.667	-
NC_000913.3	3502761	3502762	14	1	+
NC_000913.3	3502762	3502763	9	0.889	-
NC_000913.3	3502779	3502780	14	0.929	+
NC_000913.3	3502780	3502781	9	0.667	-
NC_000913.3	3502784	3502785	14	0.929	+
NC_000913.3	3502785	3502786	9	0.667	-
NC_000913.3	3502790	3502791	14	1	+
NC_000913.3	3502791	3502792	9	0.889	-
NC_000913.3	3502793	3502794	14	1	+
NC_000913.3	3502794	3502795	9	0.889	-
NC_000913.3	3502802	3502803	14	0.929	+
NC_000913.3	3502803	3502804	9	1	-
NC_000913.3	3502806	3502807	14	1	+
NC_000913.3	3502807	3502808	9	1	-
NC_000913.3	3502809	3502810	14	1	+
NC_000913.3	3502810	3502811	9	1	-
NC_000913.3	3502838	3502839	14	0.857	+
NC_000913.3	3502839	3502840	9	0.889	-
NC_000913.3	3502844	3502845	14	0.929	+
NC_000913.3	3502845	3502846	9	0.889	-
NC_000913.3	3502856	3502857	14	1	+
NC_000913.3	3502857	3502858	9	0.889	-
NC_000913.3	3502859	3502860	14	0.929	+
NC_000913.3	3502860	3502861	9	1	-
NC_000913.3	3502861	3502862	14	1	+
NC_000913.3	3502862	3502863	9	1	-
NC_000913.3	3502878	3502879	14	0.857	+
NC_000913.3	3502879	3502880	9	0.889	-
NC_000913.3	3502887	3502888	14	0.929	+
NC_000913.3	3502888	3502889	9	0.778	-
NC_000913.3	3502889	3502890	14	0.857	+
NC_000913.3	3502890	3502891	9	0.778	-
NC_000913.3	3502892	3502893	14	0.929	+
NC_000913.3	3502893	3502894	9	0.889	-
NC_000913.3	3502904	3502905	14	1	+
NC_000913.3	3502905	3502906	9	1	-
NC_000913.3	3502910	3502911	14	0.786	+
NC_000913.3	3502911	3502912	9	1	-
NC_000913.3	3502926	3502927	14	0.786	+
NC_000913.3	3502927	3502928	9	1	-
NC_000913.3	3502938	3502939	14	1	+
NC_000913.3	3502939	3502940	9	1	-
NC_000913.3	3502948	3502949	14	0.643	+
NC_000913.3	3502949	3502950	9	0.778	-
NC_000913.3	3502965	3502966	14	1	+
NC_000913.3	3502966	3502967	9	0.889	-
NC_000913.3	3502971	3502972	14	1	+
NC_000913.3	3502972	3502973	9	1	-
NC_000913.3	3502974	3502975	14	0.929	+
NC_000913.3	3502975	3502976	9	1	-
NC_000913.3	3502983	3502984	14	1	+
NC_000913.3	3502984	3502985	9	1	-
NC_000913.3	3502988	3502989	14	1	+
NC_000913.3	3502989	3502990	9	1	-
NC_000913.3	3503018	3503019	14	0.857	+
NC_000913.3	3503019	3503020	9	1	-
NC_000913.3	3503023	3503024	14	0.857	+
NC_000913.3	3503024	3503025	9	1	-
NC_000913.3	3503035	3503036	14	1	+
NC_000913.3	3503036	3503037	9	1	-
NC_000913.3	3503037	3503038	14	0.929	+
NC_000913.3	3503038	3503039	9	1	-
NC_000913.3	3503050	3503051	14	1	+
NC_000913.3	3503051	3503052	9	0.778	-
NC_000913.3	3503072	3503073	14	0.857	+
NC_000913.3	3503073	3503074	9	0.889	-
NC_000913.3	3503087	3503088	14	0.857	+
NC_000913.3	3503088	3503089	9	0.889	-
NC_000913.3	3503100	3503101	14	1	+
NC_000913.3	3503101	3503102	9	0.889	-
NC_000913.3	3503119	3503120	14	1	+
NC_000913.3	3503120	3503121	9	1	-
NC_000913.3	3503126	3503127	14	1	+
NC_000913.3	3503127	3503128	9	1	-
NC_000913.3	3503134	3503135	14	1	+
NC_000913.3	3503135	3503136	9	0.889	-
NC_000913.3	3503140	3503141	14	0.929	+
NC_000913.3	3503141	3503142	9	1	-
NC_000913.3	3503142	3503143	14	0.929	+
NC_000913.3	3503143	3503144	9	1	-
NC_000913.3	3503144	3503145	14	0.714	+
NC_000913.3	3503145	3503146	9	1	-
NC_000913.3	3503153	3503154	14	0.714	+
NC_000913.3	3503154	3503155	9	0.778	-
NC_000913.3	3503179	3503180	14	1	+
NC_000913.3	3503180	3503181	9	1	-
NC_000913.3	3503186	3503187	14	1	+
NC_000913.3	3503187	3503188	9	1	-
NC_000913.3	3503189	3503190	14	1	+
NC_000913.3	3503190	3503191	9	1	-
NC_000913.3	3503198	3503199	14	0.929	+
NC_000913.3	3503199	3503200	9	1	-
NC_000913.3	3503201	3503202	14	0.929	+
NC_000913.3	3503202	3503203	9	1	-
NC_000913.3	3503212	3503213	14	0.857	+
NC_000913.3	3503213	3503214	9	0.667	-
NC_000913.3	3503227	3503228	14	0.5	+
NC_000913.3	3503228	3503229	9	1	-
NC_000913.3	3503237	3503238	14	1	+
NC_000913.3	3503238	3503239	9	1	-
NC_000913.3	3503245	3503246	14	0.857	+
NC_000913.3	3503246	3503247	9	1	-
NC_000913.3	3503257	3503258	14	0.714	+
NC_000913.3	3503258	3503259	9	1	-
NC_000913.3	3503271	3503272	14	0.857	+
NC_000913.3	3503272	3503273	9	1	-
NC_000913.3	3503276	3503277	14	0.929	+
NC_000913.3	3503277	3503278	9	1	-
NC_000913.3	3503287	3503288	14	0.786	+
NC_000913.3	3503288	3503289	9	0.778	-
NC_000913.3	3503312	3503313	14	1	+
NC_000913.3	3503313	3503314	9	1	-
NC_000913.3	3503321	3503322	14	0.714	+
NC_000913.3	3503322	3503323	9	0.889	-
NC_000913.3	3503345	3503346	14	1	+
NC_000913.3	3503346	3503347	9	1	-
NC_000913.3	3503349	3503350	14	1	+
NC_000913.3	3503350	3503351	9	1	-
NC_000913.3	3503357	3503358	14	1	+
NC_000913.3	3503358	3503359	9	1	-
NC_000913.3	3503360	3503361	14	1	+
NC_000913.3	3503361	3503362	9	1	-
NC_000913.3	3503380	3503381	14	0.714	+
NC_000913.3	3503381	3503382	9	1	-
NC_000913.3	3503387	3503388	14	0.714	+
NC_000913.3	3503388	3503389	9	1	-
NC_000913.3	3503390	3503391	14	0.643	+
NC_000913.3	3503391	3503392	9	1	-
NC_000913.3	3503396	3503397	15	0.867	+
NC_000913.3	3503397	3503398	9	1	-
NC_000913.3	3503420	3503421	15	0.667	+
NC_000913.3	3503421	3503422	9	1	-
NC_000913.3	3503430	3503431	15	0.8	+
NC_000913.3	3503431	3503432	9	1	-
NC_000913.3	3503432	3503433	15	0.8	+
NC_000913.3	3503433	3503434	9	1	-
NC_000913.3	3503441	3503442	15	0.6	+
NC_000913.3	3503442	3503443	9	0.778	-
NC_000913.3	3503450	3503451	15	0.933	+
NC_000913.3	3503451	3503452	9	1	-
NC_000913.3	3503456	3503457	15	0.867	+
NC_000913.3	3503457	3503458	9	0.889	-
NC_000913.3	3503465	3503466	15	0.8	+
NC_000913.3	3503466	3503467	9	1	-
NC_000913.3	3503492	3503493	15	0.8	+
NC_000913.3	3503493	3503494	9	0.778	-
NC_000913.3	3503503	3503504	15	0.867	+
NC_000913.3	3503504	3503505	9	0.889	-
NC_000913.3	3503522	3503523	15	0.667	+
NC_000913.3	3503523	3503524	10	0.9	-
NC_000913.3	3503524	3503525	15	0.667	+
NC_000913.3	3503525	3503526	10	0.9	-
NC_000913.3	3503542	3503543	15	0.933	+
NC_000913.3	3503543	3503544	10	1	-
NC_000913.3	3503549	3503550	15	0.867	+
NC_000913.3	3503550	3503551	10	1	-
NC_000913.3	3503567	3503568	15	0.867	+
NC_000913.3	3503568	3503569	10	0.5	-
NC_000913.3	3503572	3503573	15	0.867	+
NC_000913.3	3503573	3503574	10	0.8	-
NC_000913.3	3503585	3503586	15	0.867	+
NC_000913.3	3503586	3503587	10	1	-
NC_000913.3	3503591	3503592	15	0.867	+
NC_000913.3	3503592	3503593	10	1	-
NC_000913.3	3503600	3503601	15	0.667	+
NC_000913.3	3503601	3503602	10	1	-
NC_000913.3	3503617	3503618	15	0.667	+
NC_000913.3	3503618	3503619	10	1	-
NC_000913.3	3503638	3503639	15	0.933	+
NC_000913.3	3503639	3503640	10	0.8	-
NC_000913.3	3503645	3503646	15	0.867	+
NC_000913.3	3503646	3503647	10	0.8	-
NC_000913.3	3503663	3503664	15	0.733	+
NC_000913.3	3503664	3503665	10	0.8	-
NC_000913.3	3503668	3503669	15	0.733	+
NC_000913.3	3503669	3503670	10	0.8	-
NC_000913.3	3503678	3503679	15	0.933	+
NC_000913.3	3503679	3503680	10	1	-
NC_000913.3	3503683	3503684	15	0.933	+
NC_000913.3	3503684	3503685	10	1	-
NC_000913.3	3503688	3503689	15	0.933	+
NC_000913.3	3503689	3503690	10	1	-
NC_000913.3	3503704	3503705	15	1	+
NC_000913.3	3503705	3503706	10	1	-
NC_000913.3	3503715	3503716	15	0.733	+
NC_000913.3	3503716	3503717	10	0.9	-
NC_000913.3	3503720	3503721	15	0.867	+
NC_000913.3	3503721	3503722	10	0.9	-
NC_000913.3	3503740	3503741	15	0.8	+
NC_000913.3	3503741	3503742	10	0.8	-
NC_000913.3	3503753	3503754	15	0.867	+
NC_000913.3	3503754	3503755	10	0.4	-
NC_000913.3	3503774	3503775	15	0.867	+
NC_000913.3	3503775	3503776	10	0.9	-
NC_000913.3	3503776	3503777	15	0.733	+
NC_000913.3	3503777	3503778	10	1	-
NC_000913.3	3503787	3503788	15	0.733	+
NC_000913.3	3503788	3503789	10	1	-
NC_000913.3	3503803	3503804	15	0.867	+
NC_000913.3	3503804	3503805	10	1	-
NC_000913.3	3503809	3503810	15	0.933	+
NC_000913.3	3503810	3503811	10	1	-
NC_000913.3	3503816	3503817	15	0.933	+
NC_000913.3	3503817	3503818	10	1	-
NC_000913.3	3503831	3503832	15	0.933	+
NC_000913.3	3503832	3503833	10	0.6	-
NC_000913.3	3503839	3503840	15	0.733	+
NC_000913.3	3503840	3503841	10	1	-
NC_000913.3	3503849	3503850	15	0.733	+
NC_000913.3	3503850	3503851	10	0.6	-
NC_000913.3	3503861	3503862	15	0.6	+
NC_000913.3	3503862	3503863	10	1	-
NC_000913.3	3503872	3503873	15	0.667	+
NC_000913.3	3503873	3503874	10	0.8	-
NC_000913.3	3503887	3503888	15	1	+
NC_000913.3	3503888	3503889	10	0.9	-
NC_000913.3	3503893	3503894	15	1	+
NC_000913.3	3503894	3503895	10	1	-
NC_000913.3	3503899	3503900	15	0.867	+
NC_000913.3	3503900	3503901	10	0.9	-
NC_000913.3	3503908	3503909	15	0.933	+
NC_000913.3	3503909	3503910	10	0.2	-
NC_000913.3	3503911	3503912	15	0.933	+
NC_000913.3	3503912	3503913	10	0.4	-
NC_000913.3	3503915	3503916	15	0.867	+
NC_000913.3	3503916	3503917	10	0.7	-
NC_000913.3	3503917	3503918	15	0.667	+
NC_000913.3	3503918	3503919	10	0.9	-
NC_000913.3	3503920	3503921	15	0.533	+
NC_000913.3	3503921	3503922	10	1	-
NC_000913.3	3503939	3503940	15	0.333	+
NC_000913.3	3503940	3503941	10	0.8	-
NC_000913.3	3503958	3503959	15	0.867	+
NC_000913.3	3503959	3503960	10	1	-
NC_000913.3	3503964	3503965	15	0.867	+
NC_000913.3	3503965	3503966	10	1	-
NC_000913.3	3503978	3503979	15	0.933	+
NC_000913.3	3503979	3503980	10	1	-
NC_000913.3	3503984	3503985	15	0.933	+
NC_000913.3	3503985	3503986	10	1	-
NC_000913.3	3503999	3504000	15	0.933	+
NC_000913.3	3504000	3504001	10	0.7	-
NC_000913.3	3504006	3504007	15	0.867	+
NC_000913.3	3504007	3504008	10	0.9	-
NC_000913.3	3504019	3504020	15	0.267	+
NC_000913.3	3504020	3504021	10	1	-
NC_000913.3	3504046	3504047	16	0.938	+
NC_000913.3	3504047	3504048	10	1	-
NC_000913.3	3504061	3504062	16	0.938	+
NC_000913.3	3504062	3504063	10	0.7	-
NC_000913.3	3504066	3504067	16	0.938	+
NC_000913.3	3504067	3504068	10	0.7	-
NC_000913.3	3504089	3504090	16	0.875	+
NC_000913.3	3504090	3504091	10	0.9	-
NC_000913.3	3504095	3504096	16	0.812	+
NC_000913.3	3504096	3504097	10	1	-
NC_000913.3	3504099	3504100	16	0.938	+
NC_000913.3	3504100	3504101	10	1	-
NC_000913.3	3504105	3504106	16	0.938	+
NC_000913.3	3504106	3504107	10	0.9	-
NC_000913.3	3504122	3504123	16	0.812	+
NC_000913.3	3504123	3504124	10	0.9	-
NC_000913.3	3504124	3504125	16	0.812	+
NC_000913.3	3504125	3504126	10	0.9	-
NC_000913.3	3504143	3504144	16	0.562	+
NC_000913.3	3504144	3504145	10	0.6	-
NC_000913.3	3504161	3504162	16	0.812	+
NC_000913.3	3504162	3504163	10	1	-
NC_000913.3	3504167	3504168	16	0.625	+
NC_000913.3	3504168	3504169	10	1	-
NC_000913.3	3504188	3504189	16	0.875	+
NC_000913.3	3504189	3504190	10	1	-
NC_000913.3	3504195	3504196	16	1	+
NC_000913.3	3504196	3504197	10	1	-
NC_000913.3	3504207	3504208	16	1	+
NC_000913.3	3504208	3504209	10	0.7	-
NC_000913.3	3504221	3504222	17	0.765	+
NC_000913.3	3504222	3504223	10	1	-
NC_000913.3	3504236	3504237	17	0.882	+
NC_000913.3	3504237	3504238	10	1	-
NC_000913.3	3504239	3504240	17	0.824	+
NC_000913.3	3504240	3504241	10	1	-
NC_000913.3	3504249	3504250	17	0.706	+
NC_000913.3	3504250	3504251	10	0.9	-
NC_000913.3	3504296	3504297	17	0.765	+
NC_000913.3	3504297	3504298	10	0.8	-
NC_000913.3	3504323	3504324	17	0.765	+
NC_000913.3	3504324	3504325	10	1	-
NC_000913.3	3504332	3504333	17	0.941	+
NC_000913.3	3504333	3504334	10	1	-
NC_000913.3	3504349	3504350	18	0.944	+
NC_000913.3	3504350	3504351	10	0.9	-
NC_000913.3	3504352	3504353	18	0.944	+
NC_000913.3	3504353	3504354	10	0.8	-
NC_000913.3	3504368	3504369	18	0.944	+
NC_000913.3	3504369	3504370	10	1	-
NC_000913.3	3504378	3504379	18	0.944	+
NC_000913.3	3504379	3504380	10	0.5	-
NC_000913.3	3504386	3504387	18	0.889	+
NC_000913.3	3504387	3504388	10	0.9	-
NC_000913.3	3504389	3504390	18	0.944	+
NC_000913.3	3504390	3504391	10	0.9	-
NC_000913.3	3504391	3504392	18	0.944	+
NC_000913.3	3504392	3504393	11	0.909	-
NC_000913.3	3504394	3504395	18	0.889	+
NC_000913.3	3504395	3504396	11	0.818	-
NC_000913.3	3504401	3504402	18	0.444	+
NC_000913.3	3504402	3504403	11	0.909	-
NC_000913.3	3504419	3504420	19	0.684	+
NC_000913.3	3504420	3504421	11	0.455	-
NC_000913.3	3504428	3504429	19	0.737	+
NC_000913.3	3504429	3504430	11	0.818	-
NC_000913.3	3504447	3504448	19	0.684	+
NC_000913.3	3504448	3504449	11	0.727	-
NC_000913.3	3504461	3504462	19	0.947	+
NC_000913.3	3504462	3504463	11	0.909	-
NC_000913.3	3504472	3504473	19	1	+
NC_000913.3	3504473	3504474	11	0.818	-
NC_000913.3	3504499	3504500	19	0.947	+
NC_000913.3	3504500	3504501	11	1	-
NC_000913.3	3504505	3504506	19	0.895	+
NC_000913.3	3504506	3504507	11	1	-
NC_000913.3	3504507	3504508	19	0.842	+
NC_000913.3	3504508	3504509	11	1	-
NC_000913.3	3504533	3504534	19	0.947	+
NC_000913.3	3504534	3504535	11	1	-
NC_000913.3	3504536	3504537	19	0.947	+
NC_000913.3	3504537	3504538	11	1	-
NC_000913.3	3504570	3504571	19	0.895	+
NC_000913.3	3504571	3504572	11	1	-
NC_000913.3	3504580	3504581	19	0.526	+
NC_000913.3	3504581	3504582	11	0.818	-
NC_000913.3	3504582	3504583	19	0.579	+
NC_000913.3	3504583	3504584	11	1	-
NC_000913.3	3504593	3504594	19	0.895	+
NC_000913.3	3504594	3504595	11	1	-
NC_000913.3	3504608	3504609	19	0.947	+
NC_000913.3	3504609	3504610	11	1	-
NC_000913.3	3504620	3504621	19	0.789	+
NC_000913.3	3504621	3504622	11	0.727	-
NC_000913.3	3504627	3504628	19	0.789	+
NC_000913.3	3504628	3504629	11	1	-
NC_000913.3	3504631	3504632	19	0.737	+
NC_000913.3	3504632	3504633	11	1	-
NC_000913.3	3504653	3504654	19	0.947	+
NC_000913.3	3504654	3504655	11	1	-
NC_000913.3	3504662	3504663	19	0.947	+
NC_000913.3	3504663	3504664	11	0.909	-
NC_000913.3	3504667	3504668	19	0.947	+
NC_000913.3	3504668	3504669	11	1	-
NC_000913.3	3504675	3504676	19	0.895	+
NC_000913.3	3504676	3504677	11	1	-
NC_000913.3	3504689	3504690	19	0.895	+
NC_000913.3	3504690	3504691	11	1	-
NC_000913.3	3504712	3504713	19	0.632	+
NC_000913.3	3504713	3504714	11	1	-
NC_000913.3	3504719	3504720	19	0.526	+
NC_000913.3	3504720	3504721	11	1	-
NC_000913.3	3504725	3504726	19	0.474	+
NC_000913.3	3504726	3504727	11	1	-
NC_000913.3	3504738	3504739	20	0.7	+
NC_000913.3	3504739	3504740	11	0.909	-
NC_000913.3	3504740	3504741	20	0.9	+
NC_000913.3	3504741	3504742	11	0.818	-
NC_000913.3	3504747	3504748	20	0.9	+
NC_000913.3	3504748	3504749	11	0.909	-
NC_000913.3	3504784	3504785	20	0.95	+
NC_000913.3	3504785	3504786	11	0.909	-
NC_000913.3	3504791	3504792	20	0.95	+
NC_000913.3	3504792	3504793	11	0.909	-
NC_000913.3	3504802	3504803	20	0.95	+
NC_000913.3	3504803	3504804	11	1	-
NC_000913.3	3504811	3504812	20	0.9	+
NC_000913.3	3504812	3504813	11	1	-
NC_000913.3	3504817	3504818	20	0.85	+
NC_000913.3	3504818	3504819	11	1	-
NC_000913.3	3504820	3504821	20	0.5	+
NC_000913.3	3504821	3504822	11	0.909	-
NC_000913.3	3504829	3504830	20	0.85	+
NC_000913.3	3504830	3504831	11	1	-
NC_000913.3	3504831	3504832	20	0.85	+
NC_000913.3	3504832	3504833	11	1	-
NC_000913.3	3504848	3504849	20	0.75	+
NC_000913.3	3504849	3504850	11	1	-
NC_000913.3	3504852	3504853	20	0.8	+
NC_000913.3	3504853	3504854	11	1	-
NC_000913.3	3504886	3504887	20	0.9	+
NC_000913.3	3504887	3504888	11	0.727	-
NC_000913.3	3504895	3504896	21	0.476	+
NC_000913.3	3504896	3504897	11	1	-
NC_000913.3	3504904	3504905	21	0.952	+
NC_000913.3	3504905	3504906	11	0.455	-
NC_000913.3	3504919	3504920	21	0.905	+
NC_000913.3	3504920	3504921	11	1	-
NC_000913.3	3504956	3504957	21	0.667	+
NC_000913.3	3504957	3504958	11	0.818	-
NC_000913.3	3504965	3504966	21	0.714	+
NC_000913.3	3504966	3504967	12	0.917	-
NC_000913.3	3504973	3504974	21	0.952	+
NC_000913.3	3504974	3504975	12	1	-
NC_000913.3	3504984	3504985	21	0.952	+
NC_000913.3	3504985	3504986	12	0.917	-
NC_000913.3	3504989	3504990	21	0.905	+
NC_000913.3	3504990	3504991	13	0.923	-
NC_000913.3	3504994	3504995	21	0.857	+
NC_000913.3	3504995	3504996	13	0.769	-
NC_000913.3	3505004	3505005	21	0.905	+
NC_000913.3	3505005	3505006	14	0.929	-
NC_000913.3	3505009	3505010	21	1	+
NC_000913.3	3505010	3505011	14	0.929	-
NC_000913.3	3505033	3505034	21	0.81	+
NC_000913.3	3505034	3505035	14	1	-
NC_000913.3	3505040	3505041	21	1	+
NC_000913.3	3505041	3505042	14	0.929	-
NC_000913.3	3505045	3505046	21	0.81	+
NC_000913.3	3505046	3505047	14	0.857	-
NC_000913.3	3505050	3505051	21	0.714	+
NC_000913.3	3505051	3505052	14	0.929	-
NC_000913.3	3505058	3505059	21	0.857	+
NC_000913.3	3505059	3505060	14	1	-
NC_000913.3	3505069	3505070	21	0.952	+
NC_000913.3	3505070	3505071	14	1	-
NC_000913.3	3505072	3505073	21	0.952	+
NC_000913.3	3505073	3505074	14	1	-
NC_000913.3	3505087	3505088	21	0.667	+
NC_000913.3	3505088	3505089	14	1	-
NC_000913.3	3505102	3505103	21	0.81	+
NC_000913.3	3505103	3505104	14	0.214	-
NC_000913.3	3505119	3505120	21	0.952	+
NC_000913.3	3505120	3505121	14	0.643	-
NC_000913.3	3505121	3505122	21	1	+
NC_000913.3	3505122	3505123	14	0.714	-
NC_000913.3	3505129	3505130	21	0.952	+
NC_000913.3	3505130	3505131	14	1	-
NC_000913.3	3505149	3505150	22	1	+
NC_000913.3	3505150	3505151	14	0.786	-
NC_000913.3	3505156	3505157	22	0.955	+
NC_000913.3	3505157	3505158	14	0.786	-
NC_000913.3	3505170	3505171	22	0.864	+
NC_000913.3	3505171	3505172	14	1	-
