Chr	Pos_start	Pos_end	Coverage	Methylation
NC_000913.3	3504791	3504792	35	0.625874125874126
NC_000913.3	3504802	3504803	30	0.735294117647059
NC_000913.3	3504811	3504812	34	0.694139194139194
NC_000913.3	3504817	3504818	35	0.613636363636364
NC_000913.3	3504820	3504821	35	0.718531468531469
NC_000913.3	3504829	3504830	34	0.6996336996337
NC_000913.3	3504831	3504832	35	0.741258741258741
NC_000913.3	3504848	3504849	35	0.43006993006993
NC_000913.3	3504852	3504853	31	0.266666666666667
NC_000913.3	3504886	3504887	33	0.594230769230769
NC_000913.3	3504895	3504896	35	0.452380952380952
NC_000913.3	3504904	3504905	36	0.483766233766234
NC_000913.3	3504919	3504920	32	0.507936507936508
NC_000913.3	3504956	3504957	37	0.368181818181818
NC_000913.3	3504965	3504966	38	0.221739130434783
NC_000913.3	3504973	3504974	38	0.582608695652174
NC_000913.3	3504984	3504985	35	0.633333333333333
NC_000913.3	3504989	3504990	37	0.562121212121212
NC_000913.3	3504994	3504995	35	0.366666666666667
NC_000913.3	3505004	3505005	36	0.571428571428571
NC_000913.3	3505009	3505010	33	0.638888888888889
NC_000913.3	3505033	3505034	38	0.588068181818182
NC_000913.3	3505040	3505041	39	0.510869565217391
NC_000913.3	3505045	3505046	38	0.252840909090909
NC_000913.3	3505050	3505051	37	0.259090909090909
NC_000913.3	3505058	3505059	39	0.622282608695652
NC_000913.3	3505069	3505070	36	0.71875
NC_000913.3	3505072	3505073	39	0.641304347826087
NC_000913.3	3505087	3505088	38	0.647727272727273
NC_000913.3	3505102	3505103	39	0.508152173913043
NC_000913.3	3505119	3505120	38	0.644886363636364
NC_000913.3	3505121	3505122	39	0.679347826086957
NC_000913.3	3505129	3505130	36	0.7
NC_000913.3	3505149	3505150	38	0.630681818181818
NC_000913.3	3505156	3505157	36	0.501547987616099
NC_000913.3	3505170	3505171	39	0.566844919786096
NC_000913.3	3505186	3505187	39	0.599206349206349
NC_000913.3	3505192	3505193	35	0.575657894736842
NC_000913.3	3505207	3505208	38	0.566666666666667
NC_000913.3	3505209	3505210	41	0.414251207729469
NC_000913.3	3505222	3505223	37	0.446428571428571
NC_000913.3	3505228	3505229	40	0.401515151515151
NC_000913.3	3505236	3505237	40	0.502525252525252
NC_000913.3	3505256	3505257	42	0.475972540045767
NC_000913.3	3505279	3505280	39	0.234126984126984
NC_000913.3	3505281	3505282	41	0.336124401913876
NC_000913.3	3505294	3505295	38	0.684659090909091
NC_000913.3	3505310	3505311	40	0.323232323232323
NC_000913.3	3505324	3505325	41	0.811594202898551
NC_000913.3	3505332	3505333	37	0.592105263157895
NC_000913.3	3505350	3505351	39	0.514705882352941
NC_000913.3	3505353	3505354	41	0.421497584541063
NC_000913.3	3505363	3505364	42	0.755148741418764
NC_000913.3	3505368	3505369	41	0.807416267942584
NC_000913.3	3505370	3505371	41	0.739234449760765
NC_000913.3	3505376	3505377	41	0.614832535885167
NC_000913.3	3505395	3505396	39	0.654761904761905
NC_000913.3	3505398	3505399	42	0.362700228832952
NC_000913.3	3505450	3505451	39	0.532894736842105
NC_000913.3	3505459	3505460	35	0.625816993464052
NC_000913.3	3505461	3505462	38	0.591666666666667
NC_000913.3	3505464	3505465	42	0.590277777777778
NC_000913.3	3505476	3505477	42	0.602974828375286
NC_000913.3	3505481	3505482	40	0.425
NC_000913.3	3505498	3505499	43	0.519736842105263
NC_000913.3	3505512	3505513	42	0.359090909090909
NC_000913.3	3505519	3505520	43	0.710869565217391
NC_000913.3	3505534	3505535	41	0.478468899521531
NC_000913.3	3505536	3505537	44	0.558333333333333
NC_000913.3	3505538	3505539	39	0.482620320855615
NC_000913.3	3505543	3505544	43	0.545652173913043
NC_000913.3	3505566	3505567	44	0.483333333333333
NC_000913.3	3505579	3505580	43	0.407608695652174
NC_000913.3	3505589	3505590	42	0.690909090909091
NC_000913.3	3505591	3505592	43	0.660087719298246
NC_000913.3	3505606	3505607	41	0.879227053140097
NC_000913.3	3505609	3505610	46	0.644761904761905
NC_000913.3	3505615	3505616	46	0.440952380952381
NC_000913.3	3505626	3505627	42	0.595454545454545
NC_000913.3	3505629	3505630	42	0.547619047619048
NC_000913.3	3505632	3505633	45	0.494047619047619
NC_000913.3	3505648	3505649	46	0.461904761904762
NC_000913.3	3505678	3505679	45	0.615
NC_000913.3	3505706	3505707	45	0.467391304347826
NC_000913.3	3505711	3505712	45	0.558300395256917
NC_000913.3	3505714	3505715	45	0.396245059288538
NC_000913.3	3505726	3505727	44	0.613636363636364
NC_000913.3	3505728	3505729	46	0.431428571428571
NC_000913.3	3505745	3505746	45	0.671936758893281
NC_000913.3	3505753	3505754	46	0.399621212121212
NC_000913.3	3505768	3505769	47	0.583636363636364
NC_000913.3	3505776	3505777	49	0.595
NC_000913.3	3505779	3505780	47	0.809090909090909
NC_000913.3	3505781	3505782	46	0.673913043478261
NC_000913.3	3505786	3505787	47	0.830615942028985
NC_000913.3	3505788	3505789	48	0.731304347826087
NC_000913.3	3505798	3505799	47	0.59963768115942
NC_000913.3	3505800	3505801	47	0.615036231884058
NC_000913.3	3505813	3505814	49	0.795833333333333
NC_000913.3	3505816	3505817	50	0.548076923076923
NC_000913.3	3505827	3505828	48	0.566086956521739
NC_000913.3	3505859	3505860	48	0.604166666666667
NC_000913.3	3505869	3505870	36	0.342809364548495
NC_000913.3	3505871	3505872	44	0.341666666666667
NC_000913.3	3505873	3505874	49	0.27257525083612
NC_000913.3	3505891	3505892	48	0.694055944055944
NC_000913.3	3505908	3505909	42	0.571428571428571
NC_000913.3	3505923	3505924	41	0.564009661835749
NC_000913.3	3505929	3505930	42	0.354545454545455
NC_000913.3	3505940	3505941	47	0.466485507246377
NC_000913.3	3505960	3505961	46	0.695652173913043
NC_000913.3	3505978	3505979	45	0.636904761904762
NC_000913.3	3505990	3505991	48	0.395833333333333
NC_000913.3	3506011	3506012	48	0.416666666666667
NC_000913.3	3506037	3506038	48	0.3125
NC_000913.3	3506042	3506043	46	0.399621212121212
NC_000913.3	3506081	3506082	48	0.5
NC_000913.3	3506099	3506100	46	0.356060606060606
NC_000913.3	3506103	3506104	45	0.33399209486166
NC_000913.3	3506109	3506110	46	0.422348484848485
NC_000913.3	3506124	3506125	45	0.377470355731225
NC_000913.3	3506128	3506129	45	0.33102766798419
NC_000913.3	3506141	3506142	47	0.423913043478261
NC_000913.3	3506163	3506164	45	0.309288537549407
NC_000913.3	3506165	3506166	47	0.404891304347826
NC_000913.3	3506177	3506178	46	0.329545454545455
NC_000913.3	3506187	3506188	45	0.349802371541502
NC_000913.3	3506204	3506205	46	0.422348484848485
NC_000913.3	3506211	3506212	45	0.438735177865613
NC_000913.3	3506216	3506217	46	0.520833333333333
NC_000913.3	3506226	3506227	46	0.565217391304348
NC_000913.3	3506252	3506253	47	0.404891304347826
NC_000913.3	3506257	3506258	39	0.305263157894737
NC_000913.3	3506268	3506269	46	0.41304347826087
NC_000913.3	3506271	3506272	42	0.463386727688787
NC_000913.3	3506278	3506279	39	0.51984126984127
NC_000913.3	3506283	3506284	46	0.401515151515151
NC_000913.3	3506286	3506287	46	0.268939393939394
NC_000913.3	3506293	3506294	44	0.441666666666667
NC_000913.3	3506309	3506310	46	0.484848484848485
NC_000913.3	3506313	3506314	45	0.604743083003953
NC_000913.3	3506317	3506318	44	0.467908902691511
NC_000913.3	3506334	3506335	41	0.432142857142857
NC_000913.3	3506337	3506338	44	0.305383022774327
NC_000913.3	3506351	3506352	44	0.636363636363636
NC_000913.3	3506361	3506362	45	0.562252964426877
NC_000913.3	3506373	3506374	42	0.428571428571429
NC_000913.3	3506379	3506380	42	0.477272727272727
NC_000913.3	3506382	3506383	45	0.400197628458498
NC_000913.3	3506397	3506398	42	0.595238095238095
NC_000913.3	3506418	3506419	43	0.458695652173913
NC_000913.3	3506436	3506437	43	0.235930735930736
NC_000913.3	3506445	3506446	44	0.522727272727273
NC_000913.3	3506447	3506448	45	0.515810276679842
NC_000913.3	3506463	3506464	45	0.492094861660079
NC_000913.3	3506480	3506481	44	0.46583850931677
NC_000913.3	3506482	3506483	44	0.590909090909091
NC_000913.3	3506502	3506503	45	0.604743083003953
NC_000913.3	3506517	3506518	46	0.585227272727273
NC_000913.3	3506523	3506524	44	0.340909090909091
NC_000913.3	3506532	3506533	42	0.390909090909091
NC_000913.3	3506535	3506536	43	0.560869565217391
NC_000913.3	3506540	3506541	40	0.625
NC_000913.3	3506546	3506547	42	0.135011441647597
NC_000913.3	3506574	3506575	44	0.340909090909091
NC_000913.3	3506612	3506613	41	0.438095238095238
NC_000913.3	3506615	3506616	43	0.510869565217391
NC_000913.3	3506633	3506634	41	0.305023923444976
NC_000913.3	3506639	3506640	45	0.446428571428571
NC_000913.3	3506665	3506666	45	0.223214285714286
NC_000913.3	3506670	3506671	44	0.5375
NC_000913.3	3506674	3506675	40	0.424812030075188
NC_000913.3	3506688	3506689	41	0.405952380952381
NC_000913.3	3506696	3506697	44	0.426501035196687
NC_000913.3	3506722	3506723	44	0.524844720496894
NC_000913.3	3506728	3506729	43	0.635869565217391
NC_000913.3	3506735	3506736	42	0.30952380952381
NC_000913.3	3506745	3506746	43	0.423160173160173
NC_000913.3	3506747	3506748	44	0.503105590062112
NC_000913.3	3506783	3506784	41	0.441666666666667
NC_000913.3	3506815	3506816	45	0.470238095238095
NC_000913.3	3506819	3506820	44	0.372670807453416
NC_000913.3	3506830	3506831	42	0.195454545454545
NC_000913.3	3506849	3506850	39	0.460526315789474
NC_000913.3	3506852	3506853	41	0.489285714285714
NC_000913.3	3506855	3506856	43	0.582608695652174
NC_000913.3	3506892	3506893	39	0.532894736842105
NC_000913.3	3506901	3506902	45	0.327380952380952
NC_000913.3	3506928	3506929	42	0.523809523809524
NC_000913.3	3506931	3506932	44	0.572463768115942
NC_000913.3	3506967	3506968	43	0.536796536796537
NC_000913.3	3506973	3506974	36	0.380952380952381
NC_000913.3	3506975	3506976	40	0.35
NC_000913.3	3507020	3507021	41	0.664285714285714
NC_000913.3	3507032	3507033	39	0.571428571428571
NC_000913.3	3507045	3507046	36	0.6375
NC_000913.3	3507063	3507064	35	0.555921052631579
NC_000913.3	3507071	3507072	38	0.552631578947368
NC_000913.3	3507074	3507075	40	0.580200501253133
NC_000913.3	3507083	3507084	41	0.422248803827751
NC_000913.3	3507107	3507108	36	0.547987616099071
NC_000913.3	3507119	3507120	41	0.464114832535885
NC_000913.3	3507147	3507148	35	0.524671052631579
NC_000913.3	3507179	3507180	39	0.658730158730159
NC_000913.3	3507189	3507190	39	0.623015873015873
NC_000913.3	3507194	3507195	32	0.556862745098039
NC_000913.3	3507196	3507197	40	0.404040404040404
NC_000913.3	3507199	3507200	40	0.382205513784461
NC_000913.3	3507225	3507226	39	0.435526315789474
NC_000913.3	3507234	3507235	36	0.407120743034056
NC_000913.3	3507238	3507239	40	0.610275689223058
NC_000913.3	3507245	3507246	40	0.646616541353384
NC_000913.3	3507261	3507262	38	0.603641456582633
NC_000913.3	3507264	3507265	40	0.565656565656566
NC_000913.3	3507268	3507269	40	0.641414141414141
NC_000913.3	3507273	3507274	35	0.604575163398693
NC_000913.3	3507282	3507283	38	0.592436974789916
NC_000913.3	3507294	3507295	39	0.247326203208556
NC_000913.3	3507303	3507304	40	0.616161616161616
NC_000913.3	3507311	3507312	39	0.43048128342246
NC_000913.3	3507339	3507340	37	0.301169590643275
NC_000913.3	3507371	3507372	36	0.26625386996904
NC_000913.3	3507377	3507378	39	0.281746031746032
NC_000913.3	3507379	3507380	39	0.428571428571429
NC_000913.3	3507385	3507386	37	0.62280701754386
NC_000913.3	3507388	3507389	37	0.486607142857143
NC_000913.3	3507397	3507398	37	0.266081871345029
NC_000913.3	3507410	3507411	38	0.738888888888889
NC_000913.3	3507427	3507428	38	0.603641456582633
NC_000913.3	3507439	3507440	37	0.530882352941176
NC_000913.3	3507448	3507449	35	0.162828947368421
NC_000913.3	3507455	3507456	37	0.489766081871345
NC_000913.3	3507506	3507507	39	0.365079365079365
NC_000913.3	3507508	3507509	37	0.354166666666667
NC_000913.3	3507518	3507519	36	0.524767801857585
NC_000913.3	3507527	3507528	36	0.452012383900929
NC_000913.3	3507529	3507530	37	0.624269005847953
NC_000913.3	3507533	3507534	37	0.314705882352941
NC_000913.3	3507538	3507539	35	0.290849673202614
NC_000913.3	3507548	3507549	39	0.424603174603175
NC_000913.3	3507550	3507551	38	0.555555555555556
NC_000913.3	3507553	3507554	38	0.396358543417367
NC_000913.3	3507574	3507575	38	0.133333333333333
NC_000913.3	3507593	3507594	36	0.527777777777778
NC_000913.3	3507604	3507605	37	0.353801169590643
NC_000913.3	3507638	3507639	36	0.538095238095238
NC_000913.3	3507641	3507642	37	0.489705882352941
NC_000913.3	3507669	3507670	38	0.691666666666667
NC_000913.3	3507685	3507686	39	0.595238095238095
NC_000913.3	3507739	3507740	37	0.455882352941176
NC_000913.3	3507758	3507759	33	0.511029411764706
NC_000913.3	3507781	3507782	36	0.45625
NC_000913.3	3507789	3507790	37	0.210526315789474
NC_000913.3	3507830	3507831	35	0.576797385620915
NC_000913.3	3507850	3507851	34	0.558823529411765
NC_000913.3	3507853	3507854	35	0.53921568627451
NC_000913.3	3507855	3507856	36	0.472222222222222
NC_000913.3	3507867	3507868	35	0.542483660130719
NC_000913.3	3507878	3507879	31	0.47008547008547
NC_000913.3	3507880	3507881	32	0.4375
NC_000913.3	3507895	3507896	32	0.329365079365079
NC_000913.3	3507899	3507900	33	0.483333333333333
NC_000913.3	3507901	3507902	33	0.575367647058824
NC_000913.3	3507906	3507907	34	0.461805555555556
NC_000913.3	3507918	3507919	34	0.465277777777778
NC_000913.3	3507925	3507926	32	0.547619047619048
NC_000913.3	3507932	3507933	34	0.527777777777778
NC_000913.3	3507936	3507937	34	0.454861111111111
NC_000913.3	3507956	3507957	34	0.489583333333333
NC_000913.3	3507965	3507966	32	0.476190476190476
NC_000913.3	3507974	3507975	32	0.4375
NC_000913.3	3507978	3507979	30	0.6
NC_000913.3	3507980	3507981	33	0.588888888888889
NC_000913.3	3507983	3507984	34	0.486111111111111
NC_000913.3	3507989	3507990	34	0.638888888888889
NC_000913.3	3508010	3508011	31	0.636752136752137
NC_000913.3	3508028	3508029	32	0.71031746031746
NC_000913.3	3508040	3508041	32	0.591269841269841
NC_000913.3	3508046	3508047	28	0.489304812834225
NC_000913.3	3508048	3508049	29	0.490196078431373
NC_000913.3	3508050	3508051	32	0.555555555555556
NC_000913.3	3508064	3508065	33	0.572222222222222
NC_000913.3	3508080	3508081	29	0.853535353535354
NC_000913.3	3508101	3508102	31	0.638655462184874
NC_000913.3	3508110	3508111	32	0.398039215686275
NC_000913.3	3508113	3508114	32	0.519607843137255
NC_000913.3	3508119	3508120	27	0.445054945054945
NC_000913.3	3508128	3508129	30	0.466666666666667
NC_000913.3	3508132	3508133	28	0.714285714285714
NC_000913.3	3508136	3508137	31	0.670833333333333
NC_000913.3	3508149	3508150	31	0.602941176470588
NC_000913.3	3508155	3508156	31	0.638655462184874
NC_000913.3	3508160	3508161	32	0.556862745098039
NC_000913.3	3508185	3508186	29	0.689903846153846
NC_000913.3	3508188	3508189	30	0.7
NC_000913.3	3508202	3508203	32	0.637254901960784
NC_000913.3	3508211	3508212	32	0.515686274509804
NC_000913.3	3508218	3508219	29	0.591346153846154
NC_000913.3	3508220	3508221	31	0.502100840336134
NC_000913.3	3508229	3508230	31	0.436974789915966
NC_000913.3	3508242	3508243	32	0.394117647058824
NC_000913.3	3508250	3508251	32	0.523529411764706
NC_000913.3	3508271	3508272	32	0.46078431372549
NC_000913.3	3508284	3508285	30	0.5
NC_000913.3	3508298	3508299	29	0.509523809523809
NC_000913.3	3508303	3508304	30	0.3
NC_000913.3	3508308	3508309	30	0.536199095022624
NC_000913.3	3508320	3508321	31	0.218487394957983
NC_000913.3	3508329	3508330	30	0.46606334841629
NC_000913.3	3508331	3508332	32	0.292156862745098
NC_000913.3	3508346	3508347	32	0.180392156862745
NC_000913.3	3508361	3508362	31	0.383333333333333
NC_000913.3	3508371	3508372	32	0.56078431372549
NC_000913.3	3508376	3508377	26	0.593939393939394
NC_000913.3	3508378	3508379	29	0.55
NC_000913.3	3508401	3508402	23	0.439393939393939
NC_000913.3	3508408	3508409	28	0.558974358974359
NC_000913.3	3508420	3508421	30	0.438914027149321
NC_000913.3	3508444	3508445	25	0.633333333333333
NC_000913.3	3508448	3508449	28	0.630769230769231
NC_000913.3	3508453	3508454	26	0.327272727272727
NC_000913.3	3508466	3508467	31	0.510416666666667
NC_000913.3	3508488	3508489	30	0.566666666666667
NC_000913.3	3508504	3508505	30	0.741071428571429
NC_000913.3	3508514	3508515	30	0.6875
NC_000913.3	3508529	3508530	31	0.545833333333333
NC_000913.3	3508559	3508560	31	0.579166666666667
NC_000913.3	3508572	3508573	31	0.325
NC_000913.3	3508575	3508576	29	0.514285714285714
NC_000913.3	3508608	3508609	30	0.348214285714286
NC_000913.3	3508629	3508630	29	0.619047619047619
NC_000913.3	3508643	3508644	31	0.675
NC_000913.3	3508649	3508650	27	0.525
NC_000913.3	3508651	3508652	30	0.5
NC_000913.3	3508653	3508654	31	0.229166666666667
NC_000913.3	3508669	3508670	28	0.4375
NC_000913.3	3508691	3508692	30	0.767857142857143
NC_000913.3	3508698	3508699	28	0.40625
NC_000913.3	3508705	3508706	31	0.604166666666667
NC_000913.3	3508712	3508713	31	0.704166666666667
NC_000913.3	3508717	3508718	29	0.721153846153846
NC_000913.3	3508756	3508757	28	0.395833333333333
NC_000913.3	3508758	3508759	29	0.276190476190476
NC_000913.3	3508784	3508785	31	0.389583333333333
NC_000913.3	3508789	3508790	30	0.466666666666667
NC_000913.3	3508795	3508796	31	0.447916666666667
NC_000913.3	3508802	3508803	31	0.541666666666667
NC_000913.3	3508810	3508811	31	0.38125
NC_000913.3	3508835	3508836	28	0.746153846153846
NC_000913.3	3508848	3508849	28	0.584615384615385
NC_000913.3	3508860	3508861	30	0.3
NC_000913.3	3508867	3508868	31	0.547916666666667
NC_000913.3	3508878	3508879	31	0.422916666666667
NC_000913.3	3508882	3508883	25	0.545138888888889
NC_000913.3	3508890	3508891	30	0.366666666666667
NC_000913.3	3508894	3508895	28	0.321428571428571
NC_000913.3	3508897	3508898	30	0.3
NC_000913.3	3508915	3508916	29	0.452380952380952
NC_000913.3	3508921	3508922	26	0.257575757575758
NC_000913.3	3508949	3508950	27	0.45
NC_000913.3	3508952	3508953	29	0.307142857142857
NC_000913.3	3508955	3508956	29	0.347619047619048
NC_000913.3	3508972	3508973	25	0.355769230769231
NC_000913.3	3508995	3508996	29	0.423809523809524
NC_000913.3	3509026	3509027	28	0.51025641025641
NC_000913.3	3509044	3509045	28	0.233333333333333
NC_000913.3	3509071	3509072	27	0.383333333333333
NC_000913.3	3509080	3509081	28	0.515384615384615
NC_000913.3	3509122	3509123	26	0.448484848484848
NC_000913.3	3509125	3509126	28	0.602564102564103
NC_000913.3	3509143	3509144	27	0.401098901098901
NC_000913.3	3509155	3509156	27	0.625
NC_000913.3	3509167	3509168	28	0.746153846153846
NC_000913.3	3509175	3509176	27	0.552197802197802
NC_000913.3	3509177	3509178	26	0.538461538461538
NC_000913.3	3509180	3509181	28	0.569230769230769
NC_000913.3	3509199	3509200	27	0.6
NC_000913.3	3509218	3509219	27	0.475
NC_000913.3	3509224	3509225	25	0.616666666666667
NC_000913.3	3509232	3509233	24	0.677777777777778
NC_000913.3	3509242	3509243	26	0.357575757575758
NC_000913.3	3509271	3509272	27	0.425
NC_000913.3	3509275	3509276	27	0.491666666666667
NC_000913.3	3509292	3509293	26	0.390909090909091
NC_000913.3	3509296	3509297	25	0.5
NC_000913.3	3509301	3509302	25	0.386363636363636
NC_000913.3	3509317	3509318	25	0.487012987012987
NC_000913.3	3509320	3509321	27	0.375
NC_000913.3	3509347	3509348	23	0.569230769230769
NC_000913.3	3509375	3509376	24	0.43006993006993
NC_000913.3	3509380	3509381	25	0.349358974358974
NC_000913.3	3509389	3509390	25	0.62012987012987
NC_000913.3	3509396	3509397	26	0.481818181818182
NC_000913.3	3509402	3509403	24	0.611888111888112
NC_000913.3	3509434	3509435	22	0.535714285714286
NC_000913.3	3509439	3509440	24	0.435714285714286
NC_000913.3	3509442	3509443	23	0.55952380952381
NC_000913.3	3509461	3509462	26	0.404761904761905
NC_000913.3	3509484	3509485	22	0.508928571428571
NC_000913.3	3509497	3509498	21	0.428571428571429
NC_000913.3	3509499	3509500	23	0.416666666666667
NC_000913.3	3509511	3509512	22	0.333333333333333
NC_000913.3	3509516	3509517	24	0.5
NC_000913.3	3509519	3509520	22	0.696428571428571
NC_000913.3	3509525	3509526	24	0.314285714285714
NC_000913.3	3509529	3509530	22	0.571428571428571
NC_000913.3	3509531	3509532	24	0.55
NC_000913.3	3509566	3509567	23	0.634920634920635
NC_000913.3	3509593	3509594	22	0.455357142857143
NC_000913.3	3509605	3509606	20	0.257575757575758
NC_000913.3	3509615	3509616	22	0.226495726495726
NC_000913.3	3509626	3509627	24	0.664285714285714
NC_000913.3	3509633	3509634	21	0.568181818181818
NC_000913.3	3509647	3509648	23	0.523809523809524
NC_000913.3	3509663	3509664	24	0.621428571428571
NC_000913.3	3509672	3509673	23	0.607692307692308
NC_000913.3	3509690	3509691	23	0.523809523809524
NC_000913.3	3509723	3509724	21	0.5
NC_000913.3	3509729	3509730	22	0.461538461538462
NC_000913.3	3509738	3509739	20	0.291666666666667
NC_000913.3	3509742	3509743	19	0.333333333333333
NC_000913.3	3509750	3509751	22	0.457264957264957
NC_000913.3	3509773	3509774	20	0.645833333333333
NC_000913.3	3509805	3509806	15	0.708333333333333
NC_000913.3	3509807	3509808	20	0.417582417582418
NC_000913.3	3509815	3509816	19	0.672619047619048
NC_000913.3	3509846	3509847	21	0.486111111111111
NC_000913.3	3509850	3509851	21	0.555555555555556
NC_000913.3	3509853	3509854	21	0.666666666666667
NC_000913.3	3509860	3509861	20	0.373737373737374
NC_000913.3	3509865	3509866	17	0.575757575757576
NC_000913.3	3509870	3509871	19	0.181818181818182
NC_000913.3	3509880	3509881	20	0.358585858585859
NC_000913.3	3509898	3509899	19	0.568181818181818
NC_000913.3	3509903	3509904	19	0.416666666666667
NC_000913.3	3509920	3509921	19	0.477777777777778
NC_000913.3	3509924	3509925	19	0.366666666666667
NC_000913.3	3509953	3509954	19	0.0625
NC_000913.3	3509961	3509962	17	0.180555555555556
NC_000913.3	3509971	3509972	18	0.5
NC_000913.3	3509985	3509986	18	0.694805194805195
NC_000913.3	3510043	3510044	20	0.348484848484849
NC_000913.3	3510055	3510056	19	0.471590909090909
NC_000913.3	3510064	3510065	19	0.244318181818182
NC_000913.3	3510074	3510075	19	0.460227272727273
NC_000913.3	3510077	3510078	20	0.44949494949495
NC_000913.3	3510087	3510088	19	0.455555555555556
NC_000913.3	3510090	3510091	19	0.363636363636364
NC_000913.3	3510093	3510094	19	0.461111111111111
NC_000913.3	3510108	3510109	20	0.55050505050505
NC_000913.3	3510113	3510114	19	0.311111111111111
NC_000913.3	3510148	3510149	18	0.555555555555556
NC_000913.3	3510150	3510151	18	0.388888888888889
NC_000913.3	3510155	3510156	15	0.455357142857143
NC_000913.3	3510168	3510169	16	0.75
NC_000913.3	3510184	3510185	15	0.482142857142857
NC_000913.3	3510196	3510197	17	0.472222222222222
NC_000913.3	3510202	3510203	17	0.645833333333333
NC_000913.3	3510210	3510211	17	0.527777777777778
NC_000913.3	3510216	3510217	16	0.5
NC_000913.3	3510231	3510232	17	0.652777777777778
NC_000913.3	3510238	3510239	15	0.455357142857143
NC_000913.3	3510253	3510254	17	0.645833333333333
NC_000913.3	3510268	3510269	16	0.5625
NC_000913.3	3510277	3510278	17	0.708333333333333
NC_000913.3	3510279	3510280	16	0.6875
NC_000913.3	3510310	3510311	15	0.383928571428571
NC_000913.3	3510323	3510324	17	0.3125
NC_000913.3	3510337	3510338	17	0.458333333333333
NC_000913.3	3510349	3510350	16	0.625
NC_000913.3	3510355	3510356	14	0.571428571428571
NC_000913.3	3510369	3510370	16	0.375
NC_000913.3	3510411	3510412	16	0.25
NC_000913.3	3510444	3510445	14	0.354166666666667
NC_000913.3	3510447	3510448	16	0.625
NC_000913.3	3510457	3510458	16	0.375
NC_000913.3	3510480	3510481	15	0.455357142857143
NC_000913.3	3510493	3510494	16	0.375
NC_000913.3	3510510	3510511	15	0.339285714285714
NC_000913.3	3510513	3510514	15	0.410714285714286
NC_000913.3	3510545	3510546	14	0.357142857142857
NC_000913.3	3510549	3510550	13	0.321428571428571
NC_000913.3	3510559	3510560	14	0.285714285714286
NC_000913.3	3510562	3510563	15	0.419642857142857
NC_000913.3	3510565	3510566	14	0.357142857142857
NC_000913.3	3510578	3510579	13	0.535714285714286
NC_000913.3	3510580	3510581	12	0.666666666666667
NC_000913.3	3510588	3510589	14	0.5
NC_000913.3	3510600	3510601	15	0.526785714285714
NC_000913.3	3510609	3510610	14	0.571428571428571
NC_000913.3	3510612	3510613	14	0.0714285714285714
NC_000913.3	3510627	3510628	14	0.571428571428571
NC_000913.3	3510630	3510631	13	0.761904761904762
NC_000913.3	3510676	3510677	13	0.678571428571429
NC_000913.3	3510693	3510694	13	0.464285714285714
NC_000913.3	3510695	3510696	13	0.535714285714286
NC_000913.3	3510698	3510699	13	0.773809523809524
NC_000913.3	3510707	3510708	14	0.357142857142857
NC_000913.3	3510709	3510710	14	0.642857142857143
NC_000913.3	3510727	3510728	14	0.642857142857143
NC_000913.3	3510738	3510739	14	0.357142857142857
NC_000913.3	3510766	3510767	14	0.357142857142857
NC_000913.3	3510775	3510776	14	0.214285714285714
NC_000913.3	3510782	3510783	13	0.392857142857143
NC_000913.3	3510819	3510820	14	0.428571428571429
NC_000913.3	3510827	3510828	13	0.392857142857143
NC_000913.3	3510829	3510830	13	0.55952380952381
NC_000913.3	3510832	3510833	14	0.428571428571429
NC_000913.3	3510845	3510846	14	0.571428571428571
NC_000913.3	3510852	3510853	13	0.380952380952381
NC_000913.3	3510873	3510874	13	0.285714285714286
NC_000913.3	3510876	3510877	14	0.642857142857143
NC_000913.3	3510892	3510893	12	0.385714285714286
NC_000913.3	3510897	3510898	14	0.571428571428571
NC_000913.3	3510927	3510928	14	0.5
NC_000913.3	3510930	3510931	12	0.5
NC_000913.3	3510940	3510941	13	0.702380952380952
NC_000913.3	3510943	3510944	13	0.69047619047619
NC_000913.3	3510953	3510954	13	0.630952380952381
NC_000913.3	3510986	3510987	13	0.392857142857143
NC_000913.3	3511037	3511038	13	0.30952380952381
NC_000913.3	3511040	3511041	12	0.25
NC_000913.3	3511051	3511052	10	0.291666666666667
NC_000913.3	3511070	3511071	13	0.464285714285714
NC_000913.3	3511125	3511126	13	0.25
NC_000913.3	3511142	3511143	12	0.5
NC_000913.3	3511178	3511179	10	0.541666666666667
NC_000913.3	3511200	3511201	12	0.5
NC_000913.3	3511220	3511221	11	0.45
NC_000913.3	3511230	3511231	12	0.25
NC_000913.3	3511249	3511250	12	0.0833333333333333
NC_000913.3	3511252	3511253	12	0.5
NC_000913.3	3511258	3511259	11	0.483333333333333
NC_000913.3	3511272	3511273	11	0.266666666666667
NC_000913.3	3511287	3511288	10	0.458333333333333
NC_000913.3	3511293	3511294	12	0.25
NC_000913.3	3511309	3511310	12	0.416666666666667
NC_000913.3	3511314	3511315	11	0.483333333333333
NC_000913.3	3511340	3511341	11	0.266666666666667
NC_000913.3	3511346	3511347	12	0.416666666666667
NC_000913.3	3511385	3511386	10	0.458333333333333
NC_000913.3	3511394	3511395	8	0.3
NC_000913.3	3511435	3511436	11	0.35
NC_000913.3	3511447	3511448	10	0.2
NC_000913.3	3511472	3511473	11	0.2
NC_000913.3	3511485	3511486	10	0.3
NC_000913.3	3511494	3511495	10	0.7
