ID	Pos	Strand	Score
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505188	-	1.7
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505194	-	1.03
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505209	-	1.12
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505211	-	0.774
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505224	-	1.12
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505230	-	0.345
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505238	-	-1.8
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505258	-	-1.05
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505281	-	-1.62
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505283	-	-1.27
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505296	-	0.401
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505326	-	-1.18
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505334	-	0.774
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505352	-	-1.8
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505365	-	-0.585
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505370	-	-0.461
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505372	-	0.606
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505378	-	0.709
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505397	-	-0.47
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505400	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505452	-	1.49
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505461	-	-0.276
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505463	-	0.968
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505466	-	1.05
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505478	-	1.7
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505483	-	-0.0779
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505500	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505514	-	0.345
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505521	-	1.44
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505536	-	0.246
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505538	-	1.49
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505540	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505545	-	-0.14
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505568	-	0.987
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505581	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505591	-	-0.225
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505593	-	-0.879
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505608	-	1.49
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505611	-	1.39
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505617	-	1.07
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505628	-	1.39
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505631	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505634	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505650	-	0.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505680	-	0.606
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505708	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505713	-	-0.507
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505716	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505728	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505747	-	1.7
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505755	-	0.225
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505770	-	1.7
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505778	-	1.7
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505783	-	1.93
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505788	-	1.24
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505790	-	1.21
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505800	-	0.329
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505802	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505815	-	1.8
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505818	-	1.07
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505829	-	0.126
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505861	-	1.07
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505871	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505873	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505910	-	0.555
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505925	-	1.35
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505931	-	-1.44
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505942	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505962	-	1.31
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505980	-	-1.93
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505992	-	1.01
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506013	-	1.01
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506039	-	-1.49
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506044	-	0.987
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506083	-	0.126
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506101	-	-0.0575
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506105	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506111	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506126	-	-1.1
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506130	-	-0.0101
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506143	-	1.15
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506165	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506167	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506179	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506189	-	-1.44
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506206	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506213	-	0.0848
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506218	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506228	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506254	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506259	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506270	-	-0.0575
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506280	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506285	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506288	-	0.697
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506295	-	0.0643
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506311	-	-0.427
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506315	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506319	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506336	-	1.93
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506339	-	1.55
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506353	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506363	-	0.545
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506375	-	0.93
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506381	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506384	-	0.863
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506399	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506420	-	1.24
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506438	-	-0.685
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506447	-	1.03
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506449	-	0.565
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506465	-	-0.596
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506482	-	-0.345
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506484	-	0.444
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506504	-	1.01
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506519	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506525	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506534	-	0.93
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506537	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506542	-	1.7
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506548	-	1.1
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506576	-	-1.62
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506614	-	-1.62
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506617	-	-1.8
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506635	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506641	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506667	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506672	-	-0.427
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506676	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506690	-	0.896
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506698	-	-0.968
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506724	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506730	-	0.385
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506737	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506747	-	-1.62
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506749	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506785	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506817	-	-2.11
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506821	-	0.545
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506832	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506851	-	0.93
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506854	-	2.11
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506857	-	1.27
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506894	-	0.182
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506903	-	-1.24
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506930	-	0.639
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506933	-	1.55
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506969	-	-1.31
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506975	-	0.93
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506977	-	-0.0372
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507022	-	1.55
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507034	-	1.62
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507047	-	0.461
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507073	-	2.11
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507076	-	1.7
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507085	-	-1.35
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507109	-	0.863
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507121	-	-1.01
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507149	-	0.968
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507181	-	0.685
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507191	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507196	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507198	-	0.444
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507201	-	-0.154
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507227	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507240	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507247	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507263	-	0.435
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507266	-	0.761
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507270	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507275	-	0.628
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507284	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507305	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507313	-	0.0984
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507341	-	-0.268
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507373	-	-1.31
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507379	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507381	-	-1.18
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507387	-	-0.246
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507390	-	-0.14
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507399	-	-0.461
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507412	-	1.15
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507429	-	-0.488
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507441	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507450	-	-1.93
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507457	-	-1.55
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507508	-	-1.44
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507510	-	-2.11
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507520	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507529	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507531	-	-1.93
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507535	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507540	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507550	-	-1.15
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507552	-	-1.55
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507555	-	-1.8
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507576	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507595	-	-1.8
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507606	-	-1.93
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507640	-	-0.697
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507643	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507671	-	-1.39
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507687	-	0.847
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507741	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507760	-	-1.44
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507783	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507791	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507832	-	0.628
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507852	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507855	-	-2.11
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507857	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507869	-	-0.949
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507880	-	-0.987
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507882	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507897	-	-0.747
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507901	-	-0.913
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507903	-	-0.314
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507908	-	-0.47
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507920	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507927	-	0.0984
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507934	-	-1.55
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507938	-	-0.774
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507958	-	-1.7
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507967	-	-1.15
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507976	-	-0.555
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507980	-	-1.93
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507982	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507985	-	-1.8
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507991	-	0.488
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508012	-	0.461
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508030	-	0.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508042	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508052	-	-0.709
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508066	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508082	-	1.03
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508103	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508115	-	0.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508121	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508130	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508134	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508138	-	-0.393
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508151	-	-1.31
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508157	-	0.847
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508162	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508187	-	-0.555
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508190	-	-0.435
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508204	-	1.55
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508213	-	0.345
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508220	-	1.05
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508222	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508231	-	0.385
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508244	-	-1.18
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508252	-	-1.44
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508273	-	1.55
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508286	-	-1.7
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508300	-	-0.575
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508305	-	-1.27
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508310	-	0.832
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508322	-	-0.268
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508331	-	0.268
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508333	-	-1.27
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508348	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508363	-	0.617
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508373	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508378	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508380	-	-1.18
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508403	-	-2.41
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508410	-	1.12
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508422	-	-2.11
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508446	-	0.987
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508450	-	1.8
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501651	+	1.21
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501653	+	0.246
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501662	+	-0.306
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501671	+	-0.314
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501674	+	-2.41
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501677	+	0.0101
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501702	+	-1.93
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501741	+	2.11
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501763	+	-0.41
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501768	+	1.27
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501773	+	-0.196
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501777	+	0.126
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501779	+	0.479
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501786	+	0.555
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501801	+	0.847
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501818	+	0.65
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501824	+	1.44
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501828	+	-0.832
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501841	+	1.39
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501862	+	1.01
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501893	+	1.39
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501906	+	1.01
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501914	+	0.847
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501920	+	0.239
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501925	+	0.133
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501929	+	0.685
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501956	+	-1.27
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501977	+	0.896
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501981	+	0.847
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501987	+	1.15
807cd8e6-bdae-42c2-b17b-c7c955a15331	3501999	+	0.306
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502009	+	-0.291
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502019	+	-2.41
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502032	+	0.774
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502037	+	0.498
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502041	+	0.761
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502046	+	0.0711
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502062	+	2.11
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502078	+	0.685
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502089	+	-0.617
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502093	+	1.62
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502095	+	1.7
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502117	+	0.709
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502128	+	1.62
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502134	+	1.7
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502140	+	1.1
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502146	+	1.03
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502149	+	0.913
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502172	+	1.35
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502184	+	1.27
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502197	+	1.8
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502250	+	0.709
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502258	+	1.35
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502261	+	1.03
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502269	+	-1.27
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502300	+	0.535
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502305	+	-0.507
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502311	+	-0.0575
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502316	+	-1.49
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502324	+	-2.41
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502338	+	-1.35
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502363	+	0.0916
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502373	+	-0.21
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502390	+	-0.0984
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502397	+	2.11
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502408	+	1.18
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502420	+	1.27
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502423	+	1.18
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502429	+	-0.0508
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502441	+	0.565
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502445	+	0.913
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502449	+	-0.896
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502453	+	0.863
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502455	+	1.62
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502459	+	2.11
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502461	+	0.832
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502464	+	0.0575
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502476	+	1.15
807cd8e6-bdae-42c2-b17b-c7c955a15331	3502480	+	1.03
