Chr	Pos_start	Pos_end	Coverage	Methylation	Strand
NC_000913.3	3502444	3502445	13	0.769230769230769	+
NC_000913.3	3502445	3502446	10	0.5	-
NC_000913.3	3502448	3502449	12	0.25	+
NC_000913.3	3502449	3502450	10	0.5	-
NC_000913.3	3502452	3502453	11	0.545454545454545	+
NC_000913.3	3502453	3502454	10	0.7	-
NC_000913.3	3502454	3502455	13	0.538461538461538	+
NC_000913.3	3502455	3502456	10	0.4	-
NC_000913.3	3502458	3502459	13	0.461538461538462	+
NC_000913.3	3502459	3502460	10	0.5	-
NC_000913.3	3502460	3502461	13	0.615384615384615	+
NC_000913.3	3502461	3502462	8	0.625	-
NC_000913.3	3502463	3502464	14	0.642857142857143	+
NC_000913.3	3502464	3502465	10	0.1	-
NC_000913.3	3502475	3502476	13	0.692307692307692	+
NC_000913.3	3502476	3502477	9	0.444444444444444	-
NC_000913.3	3502479	3502480	13	0.769230769230769	+
NC_000913.3	3502480	3502481	10	0.4	-
NC_000913.3	3502499	3502500	14	0.857142857142857	+
NC_000913.3	3502500	3502501	10	0.9	-
NC_000913.3	3502505	3502506	13	0.769230769230769	+
NC_000913.3	3502506	3502507	9	0.888888888888889	-
NC_000913.3	3502511	3502512	14	0.428571428571429	+
NC_000913.3	3502512	3502513	10	0.6	-
NC_000913.3	3502523	3502524	14	0.5	+
NC_000913.3	3502524	3502525	10	0.6	-
NC_000913.3	3502530	3502531	11	0.545454545454545	+
NC_000913.3	3502531	3502532	10	0.5	-
NC_000913.3	3502538	3502539	13	0.538461538461538	+
NC_000913.3	3502539	3502540	10	0.7	-
NC_000913.3	3502551	3502552	14	0.785714285714286	+
NC_000913.3	3502552	3502553	10	0.7	-
NC_000913.3	3502559	3502560	15	0.333333333333333	+
NC_000913.3	3502560	3502561	10	0.6	-
NC_000913.3	3502578	3502579	14	0.857142857142857	+
NC_000913.3	3502579	3502580	9	0.555555555555556	-
NC_000913.3	3502591	3502592	15	0.266666666666667	+
NC_000913.3	3502592	3502593	10	0.5	-
NC_000913.3	3502594	3502595	14	0.428571428571429	+
NC_000913.3	3502595	3502596	10	0.6	-
NC_000913.3	3502596	3502597	14	0.285714285714286	+
NC_000913.3	3502597	3502598	10	0.7	-
NC_000913.3	3502605	3502606	12	0.25	+
NC_000913.3	3502606	3502607	9	0.333333333333333	-
NC_000913.3	3502622	3502623	15	0.666666666666667	+
NC_000913.3	3502623	3502624	10	0.4	-
NC_000913.3	3502647	3502648	12	0.166666666666667	+
NC_000913.3	3502648	3502649	10	0.4	-
NC_000913.3	3502649	3502650	15	0.333333333333333	+
NC_000913.3	3502658	3502659	15	0.666666666666667	+
NC_000913.3	3502659	3502660	9	0.555555555555556	-
NC_000913.3	3502668	3502669	15	0.0666666666666667	+
NC_000913.3	3502669	3502670	9	0.333333333333333	-
NC_000913.3	3502670	3502671	15	0.266666666666667	+
NC_000913.3	3502671	3502672	10	0.3	-
NC_000913.3	3502677	3502678	14	0.142857142857143	+
NC_000913.3	3502678	3502679	10	0.5	-
NC_000913.3	3502679	3502680	14	0.142857142857143	+
NC_000913.3	3502680	3502681	10	0.4	-
NC_000913.3	3502691	3502692	15	0.6	+
NC_000913.3	3502692	3502693	10	0.7	-
NC_000913.3	3502714	3502715	14	0.357142857142857	+
NC_000913.3	3502715	3502716	10	0.3	-
NC_000913.3	3502734	3502735	15	0.666666666666667	+
NC_000913.3	3502735	3502736	10	0.5	-
NC_000913.3	3502749	3502750	12	0.25	+
NC_000913.3	3502750	3502751	10	0.4	-
NC_000913.3	3502751	3502752	13	0.307692307692308	+
NC_000913.3	3502761	3502762	14	0.571428571428571	+
NC_000913.3	3502762	3502763	9	0.888888888888889	-
NC_000913.3	3502779	3502780	15	0.333333333333333	+
NC_000913.3	3502784	3502785	15	0.333333333333333	+
NC_000913.3	3502785	3502786	10	0.3	-
NC_000913.3	3502790	3502791	11	0.545454545454545	+
NC_000913.3	3502791	3502792	10	0.7	-
NC_000913.3	3502793	3502794	14	0.214285714285714	+
NC_000913.3	3502794	3502795	10	0.4	-
NC_000913.3	3502802	3502803	13	0.538461538461538	+
NC_000913.3	3502803	3502804	10	0.6	-
NC_000913.3	3502806	3502807	13	0.615384615384615	+
NC_000913.3	3502807	3502808	10	0.7	-
NC_000913.3	3502809	3502810	14	0.428571428571429	+
NC_000913.3	3502810	3502811	10	0.5	-
NC_000913.3	3502838	3502839	11	0.454545454545455	+
NC_000913.3	3502839	3502840	10	0.8	-
NC_000913.3	3502844	3502845	12	0.666666666666667	+
NC_000913.3	3502845	3502846	10	0.9	-
NC_000913.3	3502856	3502857	15	0.533333333333333	+
NC_000913.3	3502857	3502858	10	0.8	-
NC_000913.3	3502859	3502860	13	0.461538461538462	+
NC_000913.3	3502860	3502861	9	0.777777777777778	-
NC_000913.3	3502861	3502862	15	0.666666666666667	+
NC_000913.3	3502862	3502863	10	0.8	-
NC_000913.3	3502878	3502879	14	0.5	+
NC_000913.3	3502879	3502880	8	0.625	-
NC_000913.3	3502887	3502888	13	0.153846153846154	+
NC_000913.3	3502888	3502889	10	0.5	-
NC_000913.3	3502889	3502890	15	0.4	+
NC_000913.3	3502890	3502891	10	0.7	-
NC_000913.3	3502892	3502893	15	0.533333333333333	+
NC_000913.3	3502893	3502894	9	0.777777777777778	-
NC_000913.3	3502904	3502905	15	0.8	+
NC_000913.3	3502905	3502906	9	0.222222222222222	-
NC_000913.3	3502910	3502911	15	0.733333333333333	+
NC_000913.3	3502926	3502927	15	0.6	+
NC_000913.3	3502927	3502928	10	0.3	-
NC_000913.3	3502938	3502939	15	0.933333333333333	+
NC_000913.3	3502939	3502940	9	0.444444444444444	-
NC_000913.3	3502948	3502949	14	0.357142857142857	+
NC_000913.3	3502949	3502950	10	0.3	-
NC_000913.3	3502965	3502966	13	0.461538461538462	+
NC_000913.3	3502966	3502967	10	0.5	-
NC_000913.3	3502971	3502972	13	0.692307692307692	+
NC_000913.3	3502972	3502973	10	0.4	-
NC_000913.3	3502974	3502975	15	0.4	+
NC_000913.3	3502983	3502984	15	0.6	+
NC_000913.3	3502984	3502985	10	0.4	-
NC_000913.3	3502988	3502989	15	0.533333333333333	+
NC_000913.3	3502989	3502990	10	0.4	-
NC_000913.3	3503018	3503019	15	0.666666666666667	+
NC_000913.3	3503019	3503020	10	0.6	-
NC_000913.3	3503023	3503024	14	0.571428571428571	+
NC_000913.3	3503024	3503025	10	0.2	-
NC_000913.3	3503035	3503036	13	0.538461538461538	+
NC_000913.3	3503036	3503037	10	0.6	-
NC_000913.3	3503037	3503038	15	0.6	+
NC_000913.3	3503038	3503039	10	0.6	-
NC_000913.3	3503050	3503051	14	0.714285714285714	+
NC_000913.3	3503051	3503052	10	0.5	-
NC_000913.3	3503072	3503073	15	0.533333333333333	+
NC_000913.3	3503073	3503074	10	0.7	-
NC_000913.3	3503087	3503088	15	0.533333333333333	+
NC_000913.3	3503088	3503089	10	0.3	-
NC_000913.3	3503100	3503101	13	0.153846153846154	+
NC_000913.3	3503101	3503102	10	0.7	-
NC_000913.3	3503119	3503120	14	0.571428571428571	+
NC_000913.3	3503120	3503121	10	1	-
NC_000913.3	3503126	3503127	15	0.8	+
NC_000913.3	3503127	3503128	10	0.9	-
NC_000913.3	3503134	3503135	12	0.5	+
NC_000913.3	3503135	3503136	10	0.8	-
NC_000913.3	3503140	3503141	6	0.666666666666667	+
NC_000913.3	3503141	3503142	7	0.571428571428571	-
NC_000913.3	3503142	3503143	12	0.666666666666667	+
NC_000913.3	3503143	3503144	10	0.5	-
NC_000913.3	3503144	3503145	13	0.692307692307692	+
NC_000913.3	3503145	3503146	10	0.4	-
NC_000913.3	3503153	3503154	15	0.733333333333333	+
NC_000913.3	3503154	3503155	10	0.4	-
NC_000913.3	3503179	3503180	15	0.8	+
NC_000913.3	3503180	3503181	9	0.555555555555556	-
NC_000913.3	3503186	3503187	13	0.692307692307692	+
NC_000913.3	3503187	3503188	10	0.6	-
NC_000913.3	3503189	3503190	14	1	+
NC_000913.3	3503190	3503191	10	0.4	-
NC_000913.3	3503198	3503199	13	0.615384615384615	+
NC_000913.3	3503199	3503200	10	0.7	-
NC_000913.3	3503201	3503202	15	0.4	+
NC_000913.3	3503202	3503203	10	0.6	-
NC_000913.3	3503212	3503213	14	0.142857142857143	+
NC_000913.3	3503213	3503214	10	0.8	-
NC_000913.3	3503227	3503228	15	0.6	+
NC_000913.3	3503228	3503229	10	0.6	-
NC_000913.3	3503237	3503238	15	0.6	+
NC_000913.3	3503238	3503239	10	0.8	-
NC_000913.3	3503245	3503246	12	0.416666666666667	+
NC_000913.3	3503246	3503247	10	0.7	-
NC_000913.3	3503257	3503258	15	0.8	+
NC_000913.3	3503258	3503259	10	0.6	-
NC_000913.3	3503271	3503272	12	0.583333333333333	+
NC_000913.3	3503272	3503273	10	0.5	-
NC_000913.3	3503276	3503277	15	0.6	+
NC_000913.3	3503277	3503278	9	0.333333333333333	-
NC_000913.3	3503287	3503288	15	0.6	+
NC_000913.3	3503288	3503289	9	0.555555555555556	-
NC_000913.3	3503312	3503313	15	0.4	+
NC_000913.3	3503313	3503314	9	0.333333333333333	-
NC_000913.3	3503321	3503322	14	0.571428571428571	+
NC_000913.3	3503322	3503323	10	0.6	-
NC_000913.3	3503345	3503346	16	0.6875	+
NC_000913.3	3503346	3503347	10	0.6	-
NC_000913.3	3503349	3503350	15	0.4	+
NC_000913.3	3503350	3503351	10	0.9	-
NC_000913.3	3503357	3503358	15	0.8	+
NC_000913.3	3503358	3503359	9	0.555555555555556	-
NC_000913.3	3503360	3503361	14	0.428571428571429	+
NC_000913.3	3503361	3503362	10	0.6	-
NC_000913.3	3503380	3503381	16	0.1875	+
NC_000913.3	3503381	3503382	10	0.8	-
NC_000913.3	3503387	3503388	15	0.466666666666667	+
NC_000913.3	3503388	3503389	10	0.6	-
NC_000913.3	3503390	3503391	16	0.875	+
NC_000913.3	3503391	3503392	10	0.5	-
NC_000913.3	3503396	3503397	13	0.230769230769231	+
NC_000913.3	3503397	3503398	9	1	-
NC_000913.3	3503420	3503421	16	0.3125	+
NC_000913.3	3503421	3503422	9	0.666666666666667	-
NC_000913.3	3503430	3503431	14	0.571428571428571	+
NC_000913.3	3503431	3503432	10	0.8	-
NC_000913.3	3503432	3503433	15	0.6	+
NC_000913.3	3503433	3503434	10	0.5	-
NC_000913.3	3503441	3503442	14	0.571428571428571	+
NC_000913.3	3503442	3503443	10	0.7	-
NC_000913.3	3503450	3503451	13	0.461538461538462	+
NC_000913.3	3503451	3503452	10	0.6	-
NC_000913.3	3503456	3503457	16	0.9375	+
NC_000913.3	3503457	3503458	9	0.666666666666667	-
NC_000913.3	3503465	3503466	15	0.466666666666667	+
NC_000913.3	3503466	3503467	10	0.7	-
NC_000913.3	3503492	3503493	14	0.5	+
NC_000913.3	3503493	3503494	10	0.9	-
NC_000913.3	3503503	3503504	16	0.6875	+
NC_000913.3	3503504	3503505	8	1	-
NC_000913.3	3503522	3503523	16	0.125	+
NC_000913.3	3503523	3503524	11	0.727272727272727	-
NC_000913.3	3503524	3503525	16	0.375	+
NC_000913.3	3503525	3503526	11	0.363636363636364	-
NC_000913.3	3503542	3503543	15	0.8	+
NC_000913.3	3503543	3503544	7	0.428571428571429	-
NC_000913.3	3503549	3503550	14	0.642857142857143	+
NC_000913.3	3503550	3503551	11	0.818181818181818	-
NC_000913.3	3503567	3503568	14	0.428571428571429	+
NC_000913.3	3503568	3503569	11	1	-
NC_000913.3	3503572	3503573	16	0.5625	+
NC_000913.3	3503573	3503574	11	0.454545454545455	-
NC_000913.3	3503585	3503586	16	0.4375	+
NC_000913.3	3503586	3503587	11	0.818181818181818	-
NC_000913.3	3503591	3503592	14	0.5	+
NC_000913.3	3503592	3503593	11	0.818181818181818	-
NC_000913.3	3503600	3503601	16	0.125	+
NC_000913.3	3503601	3503602	10	0.7	-
NC_000913.3	3503617	3503618	16	0.25	+
NC_000913.3	3503618	3503619	11	0.454545454545455	-
NC_000913.3	3503638	3503639	15	0.4	+
NC_000913.3	3503639	3503640	10	0.8	-
NC_000913.3	3503645	3503646	15	0.4	+
NC_000913.3	3503646	3503647	11	0.545454545454545	-
NC_000913.3	3503664	3503665	11	0.454545454545455	-
NC_000913.3	3503668	3503669	14	0.285714285714286	+
NC_000913.3	3503669	3503670	11	0.545454545454545	-
NC_000913.3	3503678	3503679	15	0.2	+
NC_000913.3	3503679	3503680	11	0.909090909090909	-
NC_000913.3	3503683	3503684	13	0.461538461538462	+
NC_000913.3	3503684	3503685	11	0.727272727272727	-
NC_000913.3	3503688	3503689	14	0.5	+
NC_000913.3	3503689	3503690	11	0.818181818181818	-
NC_000913.3	3503704	3503705	15	0.733333333333333	+
NC_000913.3	3503705	3503706	11	0.272727272727273	-
NC_000913.3	3503715	3503716	16	0.4375	+
NC_000913.3	3503716	3503717	10	0.1	-
NC_000913.3	3503720	3503721	15	0.533333333333333	+
NC_000913.3	3503721	3503722	11	0.545454545454545	-
NC_000913.3	3503740	3503741	16	0.4375	+
NC_000913.3	3503741	3503742	9	0.777777777777778	-
NC_000913.3	3503753	3503754	10	0.4	+
NC_000913.3	3503754	3503755	11	0.363636363636364	-
NC_000913.3	3503774	3503775	15	0.4	+
NC_000913.3	3503775	3503776	10	0.5	-
NC_000913.3	3503776	3503777	16	0.3125	+
NC_000913.3	3503777	3503778	10	0.5	-
NC_000913.3	3503787	3503788	16	0.6875	+
NC_000913.3	3503788	3503789	11	0.181818181818182	-
NC_000913.3	3503803	3503804	15	0.466666666666667	+
NC_000913.3	3503804	3503805	11	0.272727272727273	-
NC_000913.3	3503809	3503810	15	0.6	+
NC_000913.3	3503810	3503811	11	0.454545454545455	-
NC_000913.3	3503816	3503817	16	0.5	+
NC_000913.3	3503817	3503818	11	0.363636363636364	-
NC_000913.3	3503831	3503832	17	0.705882352941177	+
NC_000913.3	3503832	3503833	11	0.545454545454545	-
NC_000913.3	3503839	3503840	16	0.625	+
NC_000913.3	3503840	3503841	11	0.454545454545455	-
NC_000913.3	3503849	3503850	16	0.5625	+
NC_000913.3	3503850	3503851	11	0.363636363636364	-
NC_000913.3	3503861	3503862	16	0.6875	+
NC_000913.3	3503862	3503863	10	0.3	-
NC_000913.3	3503872	3503873	16	0.4375	+
NC_000913.3	3503873	3503874	10	0.1	-
NC_000913.3	3503887	3503888	13	0.538461538461538	+
NC_000913.3	3503888	3503889	11	0.454545454545455	-
NC_000913.3	3503893	3503894	17	0.941176470588235	+
NC_000913.3	3503894	3503895	11	0.545454545454545	-
NC_000913.3	3503899	3503900	17	0.529411764705882	+
NC_000913.3	3503900	3503901	11	0.636363636363636	-
NC_000913.3	3503908	3503909	15	0.533333333333333	+
NC_000913.3	3503909	3503910	11	0.0909090909090909	-
NC_000913.3	3503911	3503912	17	1	+
NC_000913.3	3503912	3503913	10	0.2	-
NC_000913.3	3503915	3503916	17	0.764705882352941	+
NC_000913.3	3503916	3503917	11	0.363636363636364	-
NC_000913.3	3503917	3503918	17	0.764705882352941	+
NC_000913.3	3503918	3503919	10	0.5	-
NC_000913.3	3503920	3503921	17	0.705882352941177	+
NC_000913.3	3503921	3503922	11	0.727272727272727	-
NC_000913.3	3503939	3503940	17	0.117647058823529	+
NC_000913.3	3503940	3503941	11	0.636363636363636	-
NC_000913.3	3503958	3503959	17	0.764705882352941	+
NC_000913.3	3503959	3503960	10	0.6	-
NC_000913.3	3503964	3503965	16	0.8125	+
NC_000913.3	3503965	3503966	11	0.818181818181818	-
NC_000913.3	3503978	3503979	11	0.545454545454545	+
NC_000913.3	3503979	3503980	11	1	-
NC_000913.3	3503984	3503985	16	0.5	+
NC_000913.3	3503985	3503986	11	0.636363636363636	-
NC_000913.3	3503999	3504000	17	0.411764705882353	+
NC_000913.3	3504000	3504001	11	0.181818181818182	-
NC_000913.3	3504006	3504007	17	0.294117647058824	+
NC_000913.3	3504007	3504008	10	0.8	-
NC_000913.3	3504020	3504021	11	1	-
NC_000913.3	3504046	3504047	15	0.4	+
NC_000913.3	3504047	3504048	11	0.545454545454545	-
NC_000913.3	3504061	3504062	18	0.666666666666667	+
NC_000913.3	3504062	3504063	9	0.444444444444444	-
NC_000913.3	3504066	3504067	18	0.5	+
NC_000913.3	3504067	3504068	11	0.818181818181818	-
NC_000913.3	3504089	3504090	17	0.411764705882353	+
NC_000913.3	3504090	3504091	11	0.636363636363636	-
NC_000913.3	3504095	3504096	17	0.588235294117647	+
NC_000913.3	3504096	3504097	11	0.272727272727273	-
NC_000913.3	3504099	3504100	17	0.352941176470588	+
NC_000913.3	3504100	3504101	11	0.818181818181818	-
NC_000913.3	3504105	3504106	18	0.777777777777778	+
NC_000913.3	3504106	3504107	11	0.545454545454545	-
NC_000913.3	3504122	3504123	16	0.3125	+
NC_000913.3	3504123	3504124	10	0.6	-
NC_000913.3	3504124	3504125	15	0.4	+
NC_000913.3	3504125	3504126	11	0.727272727272727	-
NC_000913.3	3504143	3504144	18	0.611111111111111	+
NC_000913.3	3504144	3504145	11	0.454545454545455	-
NC_000913.3	3504161	3504162	16	0.25	+
NC_000913.3	3504162	3504163	10	0.8	-
NC_000913.3	3504167	3504168	17	0.117647058823529	+
NC_000913.3	3504168	3504169	10	1	-
NC_000913.3	3504188	3504189	18	0.777777777777778	+
NC_000913.3	3504189	3504190	11	0.636363636363636	-
NC_000913.3	3504195	3504196	17	0.529411764705882	+
NC_000913.3	3504196	3504197	11	0.636363636363636	-
NC_000913.3	3504207	3504208	12	0.25	+
NC_000913.3	3504208	3504209	10	0.4	-
NC_000913.3	3504221	3504222	20	0.75	+
NC_000913.3	3504222	3504223	11	0.545454545454545	-
NC_000913.3	3504236	3504237	18	0.611111111111111	+
NC_000913.3	3504237	3504238	11	0.545454545454545	-
NC_000913.3	3504239	3504240	20	0.7	+
NC_000913.3	3504240	3504241	11	0.727272727272727	-
NC_000913.3	3504249	3504250	20	0.45	+
NC_000913.3	3504250	3504251	11	0.636363636363636	-
NC_000913.3	3504296	3504297	16	0.4375	+
NC_000913.3	3504297	3504298	11	0.909090909090909	-
NC_000913.3	3504323	3504324	16	0.5	+
NC_000913.3	3504324	3504325	11	0.454545454545455	-
NC_000913.3	3504332	3504333	20	0.8	+
NC_000913.3	3504333	3504334	10	0.5	-
NC_000913.3	3504349	3504350	20	0.9	+
NC_000913.3	3504350	3504351	12	0.666666666666667	-
NC_000913.3	3504352	3504353	18	0.555555555555556	+
NC_000913.3	3504353	3504354	12	0.583333333333333	-
NC_000913.3	3504368	3504369	18	0.555555555555556	+
NC_000913.3	3504369	3504370	12	0.583333333333333	-
NC_000913.3	3504378	3504379	19	0.421052631578947	+
NC_000913.3	3504379	3504380	12	0.416666666666667	-
NC_000913.3	3504386	3504387	19	0.842105263157895	+
NC_000913.3	3504387	3504388	12	0.833333333333333	-
NC_000913.3	3504389	3504390	17	0.705882352941177	+
NC_000913.3	3504390	3504391	11	0.818181818181818	-
NC_000913.3	3504391	3504392	18	0.666666666666667	+
NC_000913.3	3504392	3504393	12	0.75	-
NC_000913.3	3504394	3504395	20	0.7	+
NC_000913.3	3504395	3504396	11	0.636363636363636	-
NC_000913.3	3504401	3504402	20	0.5	+
NC_000913.3	3504402	3504403	12	0.416666666666667	-
NC_000913.3	3504419	3504420	15	0.333333333333333	+
NC_000913.3	3504420	3504421	12	0.166666666666667	-
NC_000913.3	3504428	3504429	21	0.666666666666667	+
NC_000913.3	3504429	3504430	12	0.583333333333333	-
NC_000913.3	3504447	3504448	21	0.380952380952381	+
NC_000913.3	3504448	3504449	11	0.454545454545455	-
NC_000913.3	3504461	3504462	22	0.545454545454545	+
NC_000913.3	3504462	3504463	12	0.333333333333333	-
NC_000913.3	3504472	3504473	22	0.454545454545455	+
NC_000913.3	3504473	3504474	12	0.833333333333333	-
NC_000913.3	3504499	3504500	21	0.238095238095238	+
NC_000913.3	3504500	3504501	12	0.666666666666667	-
NC_000913.3	3504505	3504506	21	0.380952380952381	+
NC_000913.3	3504506	3504507	11	0.545454545454545	-
NC_000913.3	3504507	3504508	22	0.454545454545455	+
NC_000913.3	3504508	3504509	12	0.5	-
NC_000913.3	3504533	3504534	21	0.428571428571429	+
NC_000913.3	3504534	3504535	12	0.75	-
NC_000913.3	3504536	3504537	17	0.529411764705882	+
NC_000913.3	3504537	3504538	12	0.75	-
NC_000913.3	3504570	3504571	22	0.863636363636364	+
NC_000913.3	3504571	3504572	12	0.666666666666667	-
NC_000913.3	3504580	3504581	21	0.238095238095238	+
NC_000913.3	3504581	3504582	12	0.583333333333333	-
NC_000913.3	3504582	3504583	18	0.222222222222222	+
NC_000913.3	3504583	3504584	12	0.5	-
NC_000913.3	3504593	3504594	22	0.636363636363636	+
NC_000913.3	3504594	3504595	11	0.454545454545455	-
NC_000913.3	3504608	3504609	19	0.473684210526316	+
NC_000913.3	3504609	3504610	12	0.916666666666667	-
NC_000913.3	3504621	3504622	12	0.666666666666667	-
NC_000913.3	3504627	3504628	22	0.227272727272727	+
NC_000913.3	3504628	3504629	12	0.666666666666667	-
NC_000913.3	3504631	3504632	20	0.15	+
NC_000913.3	3504632	3504633	12	0.416666666666667	-
NC_000913.3	3504653	3504654	21	0.523809523809524	+
NC_000913.3	3504654	3504655	11	0.636363636363636	-
NC_000913.3	3504662	3504663	20	0.65	+
NC_000913.3	3504663	3504664	12	0.666666666666667	-
NC_000913.3	3504667	3504668	22	0.5	+
NC_000913.3	3504668	3504669	12	0.75	-
NC_000913.3	3504675	3504676	19	0.578947368421053	+
NC_000913.3	3504676	3504677	12	0.916666666666667	-
NC_000913.3	3504689	3504690	19	0.315789473684211	+
NC_000913.3	3504690	3504691	12	1	-
NC_000913.3	3504712	3504713	22	0.318181818181818	+
NC_000913.3	3504713	3504714	13	0.538461538461538	-
NC_000913.3	3504719	3504720	22	0.363636363636364	+
NC_000913.3	3504720	3504721	13	0.615384615384615	-
NC_000913.3	3504725	3504726	22	0.227272727272727	+
NC_000913.3	3504726	3504727	13	0.846153846153846	-
NC_000913.3	3504738	3504739	21	0.428571428571429	+
NC_000913.3	3504739	3504740	8	0.75	-
NC_000913.3	3504740	3504741	21	0.428571428571429	+
NC_000913.3	3504741	3504742	13	0.769230769230769	-
NC_000913.3	3504747	3504748	16	0.125	+
NC_000913.3	3504748	3504749	12	0.833333333333333	-
NC_000913.3	3504784	3504785	21	0.285714285714286	+
NC_000913.3	3504785	3504786	13	0.692307692307692	-
NC_000913.3	3504791	3504792	22	0.636363636363636	+
NC_000913.3	3504792	3504793	13	0.615384615384615	-
NC_000913.3	3504802	3504803	17	0.470588235294118	+
NC_000913.3	3504803	3504804	13	1	-
NC_000913.3	3504811	3504812	21	0.619047619047619	+
NC_000913.3	3504812	3504813	13	0.769230769230769	-
NC_000913.3	3504817	3504818	22	0.227272727272727	+
NC_000913.3	3504818	3504819	13	1	-
NC_000913.3	3504820	3504821	22	0.590909090909091	+
NC_000913.3	3504821	3504822	13	0.846153846153846	-
NC_000913.3	3504829	3504830	21	0.476190476190476	+
NC_000913.3	3504830	3504831	13	0.923076923076923	-
NC_000913.3	3504831	3504832	22	0.636363636363636	+
NC_000913.3	3504832	3504833	13	0.846153846153846	-
NC_000913.3	3504848	3504849	22	0.0909090909090909	+
NC_000913.3	3504849	3504850	13	0.769230769230769	-
NC_000913.3	3504852	3504853	21	0.333333333333333	+
NC_000913.3	3504853	3504854	10	0.2	-
NC_000913.3	3504886	3504887	20	0.65	+
NC_000913.3	3504887	3504888	13	0.538461538461538	-
NC_000913.3	3504895	3504896	21	0.333333333333333	+
NC_000913.3	3504896	3504897	14	0.571428571428571	-
NC_000913.3	3504904	3504905	22	0.681818181818182	+
NC_000913.3	3504905	3504906	14	0.285714285714286	-
NC_000913.3	3504919	3504920	18	0.444444444444444	+
NC_000913.3	3504920	3504921	14	0.571428571428571	-
NC_000913.3	3504956	3504957	22	0.136363636363636	+
NC_000913.3	3504957	3504958	15	0.6	-
NC_000913.3	3504965	3504966	23	0.0434782608695652	+
NC_000913.3	3504966	3504967	15	0.4	-
NC_000913.3	3504973	3504974	23	0.565217391304348	+
NC_000913.3	3504974	3504975	15	0.6	-
NC_000913.3	3504984	3504985	20	0.4	+
NC_000913.3	3504985	3504986	15	0.866666666666667	-
NC_000913.3	3504989	3504990	22	0.590909090909091	+
NC_000913.3	3504990	3504991	15	0.533333333333333	-
NC_000913.3	3504994	3504995	20	0.6	+
NC_000913.3	3504995	3504996	15	0.133333333333333	-
NC_000913.3	3505004	3505005	21	0.476190476190476	+
NC_000913.3	3505005	3505006	15	0.666666666666667	-
NC_000913.3	3505009	3505010	18	0.611111111111111	+
NC_000913.3	3505010	3505011	15	0.666666666666667	-
NC_000913.3	3505033	3505034	22	0.363636363636364	+
NC_000913.3	3505034	3505035	16	0.8125	-
NC_000913.3	3505040	3505041	23	0.521739130434783	+
NC_000913.3	3505041	3505042	16	0.5	-
NC_000913.3	3505045	3505046	22	0.318181818181818	+
NC_000913.3	3505046	3505047	16	0.1875	-
NC_000913.3	3505050	3505051	22	0.318181818181818	+
NC_000913.3	3505051	3505052	15	0.2	-
NC_000913.3	3505058	3505059	23	0.869565217391304	+
NC_000913.3	3505059	3505060	16	0.375	-
NC_000913.3	3505069	3505070	20	0.75	+
NC_000913.3	3505070	3505071	16	0.6875	-
NC_000913.3	3505072	3505073	23	0.782608695652174	+
NC_000913.3	3505073	3505074	16	0.5	-
NC_000913.3	3505087	3505088	22	0.545454545454545	+
NC_000913.3	3505088	3505089	16	0.75	-
NC_000913.3	3505102	3505103	23	0.391304347826087	+
NC_000913.3	3505103	3505104	16	0.625	-
NC_000913.3	3505119	3505120	22	0.727272727272727	+
NC_000913.3	3505120	3505121	16	0.5625	-
NC_000913.3	3505121	3505122	23	0.608695652173913	+
NC_000913.3	3505122	3505123	16	0.75	-
NC_000913.3	3505129	3505130	20	0.65	+
NC_000913.3	3505130	3505131	16	0.75	-
NC_000913.3	3505149	3505150	22	0.636363636363636	+
NC_000913.3	3505150	3505151	16	0.625	-
NC_000913.3	3505156	3505157	19	0.473684210526316	+
NC_000913.3	3505157	3505158	17	0.529411764705882	-
NC_000913.3	3505170	3505171	22	0.545454545454545	+
NC_000913.3	3505171	3505172	17	0.588235294117647	-
NC_000913.3	3505186	3505187	21	0.476190476190476	+
NC_000913.3	3505187	3505188	18	0.722222222222222	-
NC_000913.3	3505192	3505193	19	0.526315789473684	+
NC_000913.3	3505193	3505194	16	0.625	-
NC_000913.3	3505207	3505208	20	0.3	+
NC_000913.3	3505208	3505209	18	0.833333333333333	-
NC_000913.3	3505209	3505210	23	0.217391304347826	+
NC_000913.3	3505210	3505211	18	0.611111111111111	-
NC_000913.3	3505222	3505223	21	0.142857142857143	+
NC_000913.3	3505223	3505224	16	0.75	-
NC_000913.3	3505228	3505229	22	0.136363636363636	+
NC_000913.3	3505229	3505230	18	0.666666666666667	-
NC_000913.3	3505236	3505237	22	0.227272727272727	+
NC_000913.3	3505237	3505238	18	0.777777777777778	-
NC_000913.3	3505256	3505257	23	0.478260869565217	+
NC_000913.3	3505257	3505258	19	0.473684210526316	-
NC_000913.3	3505279	3505280	21	0.19047619047619	+
NC_000913.3	3505280	3505281	18	0.277777777777778	-
NC_000913.3	3505281	3505282	22	0.409090909090909	+
NC_000913.3	3505282	3505283	19	0.263157894736842	-
NC_000913.3	3505294	3505295	22	0.681818181818182	+
NC_000913.3	3505295	3505296	16	0.6875	-
NC_000913.3	3505310	3505311	22	0.0909090909090909	+
NC_000913.3	3505311	3505312	18	0.555555555555556	-
NC_000913.3	3505324	3505325	23	0.956521739130435	+
NC_000913.3	3505325	3505326	18	0.666666666666667	-
NC_000913.3	3505332	3505333	18	0.5	+
NC_000913.3	3505333	3505334	19	0.684210526315789	-
