Chr	Pos_start	Pos_end	Coverage	Methylation	Strand
NC_000913.3	3502511	3502512	9	1	+
NC_000913.3	3502512	3502513	9	1	-
NC_000913.3	3502523	3502524	6	1	+
NC_000913.3	3502524	3502525	6	1	-
NC_000913.3	3502530	3502531	13	1	+
NC_000913.3	3502531	3502532	6	1	-
NC_000913.3	3502538	3502539	13	1	+
NC_000913.3	3502539	3502540	8	0.875	-
NC_000913.3	3502551	3502552	6	1	+
NC_000913.3	3502552	3502553	7	0.8571	-
NC_000913.3	3502559	3502560	4	1	+
NC_000913.3	3502560	3502561	9	0.8889	-
NC_000913.3	3502578	3502579	13	0.9231	+
NC_000913.3	3502579	3502580	9	0.8889	-
NC_000913.3	3502591	3502592	13	1	+
NC_000913.3	3502592	3502593	9	0.8889	-
NC_000913.3	3502594	3502595	12	1	+
NC_000913.3	3502595	3502596	9	0.8889	-
NC_000913.3	3502596	3502597	9	1	+
NC_000913.3	3502597	3502598	7	0.8571	-
NC_000913.3	3502605	3502606	9	1	+
NC_000913.3	3502606	3502607	8	1	-
NC_000913.3	3502622	3502623	9	1	+
NC_000913.3	3502623	3502624	8	0.875	-
NC_000913.3	3502647	3502648	12	1	+
NC_000913.3	3502648	3502649	6	0.8333	-
NC_000913.3	3502649	3502650	10	1	+
NC_000913.3	3502650	3502651	7	0.8571	-
NC_000913.3	3502658	3502659	12	1	+
NC_000913.3	3502659	3502660	3	0.6667	-
NC_000913.3	3502668	3502669	5	0.8	+
NC_000913.3	3502669	3502670	7	0.8571	-
NC_000913.3	3502670	3502671	4	0.75	+
NC_000913.3	3502671	3502672	5	1	-
NC_000913.3	3502677	3502678	4	1	+
NC_000913.3	3502678	3502679	3	0.6667	-
NC_000913.3	3502679	3502680	4	1	+
NC_000913.3	3502680	3502681	3	0.6667	-
NC_000913.3	3502691	3502692	7	1	+
NC_000913.3	3502692	3502693	6	0.8333	-
NC_000913.3	3502714	3502715	11	1	+
NC_000913.3	3502715	3502716	4	0.75	-
NC_000913.3	3502734	3502735	5	1	+
NC_000913.3	3502735	3502736	6	1	-
NC_000913.3	3502749	3502750	11	0.8182	+
NC_000913.3	3502750	3502751	4	0.75	-
NC_000913.3	3502751	3502752	4	0.75	+
NC_000913.3	3502752	3502753	3	1	-
NC_000913.3	3502761	3502762	8	1	+
NC_000913.3	3502762	3502763	6	0.8333	-
NC_000913.3	3502779	3502780	6	1	+
NC_000913.3	3502780	3502781	4	0.75	-
NC_000913.3	3502784	3502785	11	1	+
NC_000913.3	3502785	3502786	2	1	-
NC_000913.3	3502790	3502791	9	0.8889	+
NC_000913.3	3502791	3502792	5	1	-
NC_000913.3	3502793	3502794	8	1	+
NC_000913.3	3502794	3502795	8	0.875	-
NC_000913.3	3502802	3502803	9	1	+
NC_000913.3	3502803	3502804	7	1	-
NC_000913.3	3502806	3502807	13	1	+
NC_000913.3	3502807	3502808	8	1	-
NC_000913.3	3502809	3502810	12	1	+
NC_000913.3	3502810	3502811	5	1	-
NC_000913.3	3502838	3502839	9	0.8889	+
NC_000913.3	3502839	3502840	5	0.6	-
NC_000913.3	3502844	3502845	10	1	+
NC_000913.3	3502845	3502846	6	0.8333	-
NC_000913.3	3502856	3502857	7	1	+
NC_000913.3	3502857	3502858	5	0.6	-
NC_000913.3	3502859	3502860	9	1	+
NC_000913.3	3502860	3502861	6	0.8333	-
NC_000913.3	3502861	3502862	9	0.8889	+
NC_000913.3	3502862	3502863	6	1	-
NC_000913.3	3502878	3502879	10	1	+
NC_000913.3	3502879	3502880	7	1	-
NC_000913.3	3502887	3502888	8	1	+
NC_000913.3	3502888	3502889	7	0.7143	-
NC_000913.3	3502889	3502890	9	1	+
NC_000913.3	3502890	3502891	7	0.7143	-
NC_000913.3	3502892	3502893	12	1	+
NC_000913.3	3502893	3502894	7	1	-
NC_000913.3	3502904	3502905	11	1	+
NC_000913.3	3502905	3502906	4	0.75	-
NC_000913.3	3502910	3502911	7	1	+
NC_000913.3	3502911	3502912	5	1	-
NC_000913.3	3502926	3502927	9	1	+
NC_000913.3	3502927	3502928	8	1	-
NC_000913.3	3502938	3502939	13	1	+
NC_000913.3	3502939	3502940	9	0.8889	-
NC_000913.3	3502948	3502949	5	1	+
NC_000913.3	3502949	3502950	7	1	-
NC_000913.3	3502965	3502966	12	1	+
NC_000913.3	3502966	3502967	7	1	-
NC_000913.3	3502971	3502972	9	1	+
NC_000913.3	3502972	3502973	4	1	-
NC_000913.3	3502974	3502975	10	1	+
NC_000913.3	3502975	3502976	6	0.6667	-
NC_000913.3	3502983	3502984	2	0.5	+
NC_000913.3	3502984	3502985	9	1	-
NC_000913.3	3502988	3502989	12	0.9167	+
NC_000913.3	3502989	3502990	5	0.6	-
NC_000913.3	3503018	3503019	9	0.8889	+
NC_000913.3	3503019	3503020	3	1	-
NC_000913.3	3503023	3503024	10	1	+
NC_000913.3	3503024	3503025	2	0.5	-
NC_000913.3	3503035	3503036	12	1	+
NC_000913.3	3503036	3503037	9	1	-
NC_000913.3	3503037	3503038	8	0.875	+
NC_000913.3	3503038	3503039	9	1	-
NC_000913.3	3503050	3503051	10	1	+
NC_000913.3	3503051	3503052	2	1	-
NC_000913.3	3503072	3503073	11	0.8182	+
NC_000913.3	3503073	3503074	9	1	-
NC_000913.3	3503087	3503088	10	0.8	+
NC_000913.3	3503088	3503089	8	1	-
NC_000913.3	3503100	3503101	11	1	+
NC_000913.3	3503101	3503102	8	1	-
NC_000913.3	3503119	3503120	4	1	+
NC_000913.3	3503120	3503121	6	1	-
NC_000913.3	3503126	3503127	13	0.8462	+
NC_000913.3	3503127	3503128	7	1	-
NC_000913.3	3503134	3503135	12	1	+
NC_000913.3	3503135	3503136	3	1	-
NC_000913.3	3503140	3503141	4	1	+
NC_000913.3	3503141	3503142	6	1	-
NC_000913.3	3503142	3503143	8	1	+
NC_000913.3	3503143	3503144	6	1	-
NC_000913.3	3503144	3503145	9	1	+
NC_000913.3	3503145	3503146	5	1	-
NC_000913.3	3503153	3503154	10	1	+
NC_000913.3	3503154	3503155	1	1	-
NC_000913.3	3503179	3503180	11	1	+
NC_000913.3	3503180	3503181	9	1	-
NC_000913.3	3503186	3503187	13	1	+
NC_000913.3	3503187	3503188	9	0.8889	-
NC_000913.3	3503189	3503190	8	1	+
NC_000913.3	3503190	3503191	9	0.8889	-
NC_000913.3	3503198	3503199	11	1	+
NC_000913.3	3503199	3503200	8	0.875	-
NC_000913.3	3503201	3503202	11	1	+
NC_000913.3	3503202	3503203	8	1	-
NC_000913.3	3503212	3503213	2	0.5	+
NC_000913.3	3503213	3503214	2	1	-
NC_000913.3	3503227	3503228	4	1	+
NC_000913.3	3503228	3503229	6	1	-
NC_000913.3	3503237	3503238	11	1	+
NC_000913.3	3503238	3503239	4	1	-
NC_000913.3	3503245	3503246	8	0.75	+
NC_000913.3	3503246	3503247	6	1	-
NC_000913.3	3503257	3503258	9	1	+
NC_000913.3	3503258	3503259	8	1	-
NC_000913.3	3503271	3503272	7	0.5714	+
NC_000913.3	3503272	3503273	3	1	-
NC_000913.3	3503276	3503277	12	0.9167	+
NC_000913.3	3503277	3503278	6	1	-
NC_000913.3	3503287	3503288	11	1	+
NC_000913.3	3503312	3503313	11	1	+
NC_000913.3	3503313	3503314	8	1	-
NC_000913.3	3503321	3503322	11	1	+
NC_000913.3	3503322	3503323	8	0.875	-
NC_000913.3	3503345	3503346	10	0.9	+
NC_000913.3	3503346	3503347	5	1	-
NC_000913.3	3503349	3503350	1	1	+
NC_000913.3	3503350	3503351	9	1	-
NC_000913.3	3503357	3503358	12	1	+
NC_000913.3	3503358	3503359	7	0.8571	-
NC_000913.3	3503360	3503361	9	1	+
NC_000913.3	3503361	3503362	8	1	-
NC_000913.3	3503380	3503381	12	0.9167	+
NC_000913.3	3503381	3503382	7	1	-
NC_000913.3	3503387	3503388	10	1	+
NC_000913.3	3503388	3503389	7	0.8571	-
NC_000913.3	3503390	3503391	7	1	+
NC_000913.3	3503391	3503392	7	0.8571	-
NC_000913.3	3503396	3503397	8	0.75	+
NC_000913.3	3503397	3503398	9	1	-
NC_000913.3	3503420	3503421	9	1	+
NC_000913.3	3503421	3503422	9	1	-
NC_000913.3	3503430	3503431	13	1	+
NC_000913.3	3503431	3503432	3	1	-
NC_000913.3	3503432	3503433	13	1	+
NC_000913.3	3503433	3503434	8	1	-
NC_000913.3	3503441	3503442	7	1	+
NC_000913.3	3503442	3503443	9	1	-
NC_000913.3	3503450	3503451	10	1	+
NC_000913.3	3503451	3503452	6	1	-
NC_000913.3	3503456	3503457	4	1	+
NC_000913.3	3503457	3503458	7	1	-
NC_000913.3	3503465	3503466	10	1	+
NC_000913.3	3503466	3503467	9	1	-
NC_000913.3	3503492	3503493	9	0.7778	+
NC_000913.3	3503493	3503494	4	1	-
NC_000913.3	3503503	3503504	7	0.8571	+
NC_000913.3	3503504	3503505	7	1	-
NC_000913.3	3503522	3503523	8	1	+
NC_000913.3	3503523	3503524	9	0.8889	-
NC_000913.3	3503524	3503525	4	1	+
NC_000913.3	3503525	3503526	8	1	-
NC_000913.3	3503542	3503543	14	1	+
NC_000913.3	3503543	3503544	4	0.75	-
NC_000913.3	3503549	3503550	10	1	+
NC_000913.3	3503550	3503551	10	1	-
NC_000913.3	3503567	3503568	8	0.875	+
NC_000913.3	3503568	3503569	2	0	-
NC_000913.3	3503572	3503573	12	1	+
NC_000913.3	3503573	3503574	2	0.5	-
NC_000913.3	3503585	3503586	5	0.8	+
NC_000913.3	3503586	3503587	3	1	-
NC_000913.3	3503591	3503592	5	1	+
NC_000913.3	3503592	3503593	7	1	-
NC_000913.3	3503600	3503601	5	1	+
NC_000913.3	3503601	3503602	10	1	-
NC_000913.3	3503617	3503618	3	0.6667	+
NC_000913.3	3503618	3503619	10	1	-
NC_000913.3	3503638	3503639	8	1	+
NC_000913.3	3503639	3503640	10	1	-
NC_000913.3	3503645	3503646	12	0.9167	+
NC_000913.3	3503646	3503647	4	0.75	-
NC_000913.3	3503663	3503664	2	0	+
NC_000913.3	3503664	3503665	8	1	-
NC_000913.3	3503668	3503669	7	0.8571	+
NC_000913.3	3503669	3503670	4	1	-
NC_000913.3	3503678	3503679	9	1	+
NC_000913.3	3503679	3503680	10	1	-
NC_000913.3	3503683	3503684	11	1	+
NC_000913.3	3503684	3503685	1	1	-
NC_000913.3	3503688	3503689	12	1	+
NC_000913.3	3503689	3503690	9	1	-
NC_000913.3	3503704	3503705	4	1	+
NC_000913.3	3503705	3503706	10	1	-
NC_000913.3	3503716	3503717	2	1	-
NC_000913.3	3503720	3503721	10	0.8	+
NC_000913.3	3503721	3503722	4	1	-
NC_000913.3	3503740	3503741	9	1	+
NC_000913.3	3503741	3503742	4	1	-
NC_000913.3	3503753	3503754	8	1	+
NC_000913.3	3503754	3503755	3	1	-
NC_000913.3	3503774	3503775	8	1	+
NC_000913.3	3503775	3503776	5	1	-
NC_000913.3	3503776	3503777	4	0.75	+
NC_000913.3	3503777	3503778	6	1	-
NC_000913.3	3503787	3503788	9	1	+
NC_000913.3	3503788	3503789	10	1	-
NC_000913.3	3503803	3503804	12	1	+
NC_000913.3	3503804	3503805	2	1	-
NC_000913.3	3503809	3503810	12	0.9167	+
NC_000913.3	3503810	3503811	9	1	-
NC_000913.3	3503816	3503817	14	1	+
NC_000913.3	3503817	3503818	9	1	-
NC_000913.3	3503831	3503832	13	1	+
NC_000913.3	3503832	3503833	1	1	-
NC_000913.3	3503839	3503840	9	1	+
NC_000913.3	3503840	3503841	9	1	-
NC_000913.3	3503849	3503850	14	0.9286	+
NC_000913.3	3503850	3503851	1	1	-
NC_000913.3	3503861	3503862	12	1	+
NC_000913.3	3503862	3503863	6	1	-
NC_000913.3	3503872	3503873	9	1	+
NC_000913.3	3503887	3503888	8	1	+
NC_000913.3	3503888	3503889	7	1	-
NC_000913.3	3503893	3503894	14	1	+
NC_000913.3	3503894	3503895	10	1	-
NC_000913.3	3503899	3503900	7	0.8571	+
NC_000913.3	3503900	3503901	7	1	-
NC_000913.3	3503908	3503909	14	1	+
NC_000913.3	3503909	3503910	3	0	-
NC_000913.3	3503911	3503912	12	0.9167	+
NC_000913.3	3503912	3503913	3	0	-
NC_000913.3	3503915	3503916	9	0.8889	+
NC_000913.3	3503916	3503917	4	1	-
NC_000913.3	3503917	3503918	4	0.5	+
NC_000913.3	3503918	3503919	5	1	-
NC_000913.3	3503920	3503921	5	0.4	+
NC_000913.3	3503921	3503922	7	1	-
NC_000913.3	3503939	3503940	1	1	+
NC_000913.3	3503940	3503941	6	1	-
NC_000913.3	3503958	3503959	8	1	+
NC_000913.3	3503959	3503960	3	1	-
NC_000913.3	3503964	3503965	13	1	+
NC_000913.3	3503965	3503966	5	0.8	-
NC_000913.3	3503978	3503979	11	1	+
NC_000913.3	3503979	3503980	8	1	-
NC_000913.3	3503984	3503985	3	0.6667	+
NC_000913.3	3503985	3503986	3	1	-
NC_000913.3	3503999	3504000	5	1	+
NC_000913.3	3504006	3504007	11	1	+
NC_000913.3	3504007	3504008	9	0.8889	-
NC_000913.3	3504020	3504021	8	1	-
NC_000913.3	3504046	3504047	11	1	+
NC_000913.3	3504047	3504048	9	1	-
NC_000913.3	3504061	3504062	15	1	+
NC_000913.3	3504062	3504063	2	1	-
NC_000913.3	3504066	3504067	8	1	+
NC_000913.3	3504067	3504068	6	1	-
NC_000913.3	3504089	3504090	10	1	+
NC_000913.3	3504090	3504091	9	0.8889	-
NC_000913.3	3504095	3504096	5	0.6	+
NC_000913.3	3504096	3504097	6	1	-
NC_000913.3	3504099	3504100	6	1	+
NC_000913.3	3504100	3504101	9	1	-
NC_000913.3	3504105	3504106	2	1	+
NC_000913.3	3504106	3504107	9	1	-
NC_000913.3	3504122	3504123	7	1	+
NC_000913.3	3504123	3504124	7	1	-
NC_000913.3	3504124	3504125	7	1	+
NC_000913.3	3504125	3504126	9	1	-
NC_000913.3	3504143	3504144	10	1	+
NC_000913.3	3504144	3504145	2	1	-
NC_000913.3	3504161	3504162	9	0.7778	+
NC_000913.3	3504162	3504163	9	1	-
NC_000913.3	3504167	3504168	5	1	+
NC_000913.3	3504168	3504169	8	1	-
NC_000913.3	3504188	3504189	9	1	+
NC_000913.3	3504189	3504190	4	0.75	-
NC_000913.3	3504195	3504196	12	1	+
NC_000913.3	3504196	3504197	10	0.8	-
NC_000913.3	3504207	3504208	14	1	+
NC_000913.3	3504208	3504209	9	1	-
NC_000913.3	3504221	3504222	8	1	+
NC_000913.3	3504222	3504223	10	1	-
NC_000913.3	3504236	3504237	11	1	+
NC_000913.3	3504237	3504238	10	1	-
NC_000913.3	3504239	3504240	9	0.8889	+
NC_000913.3	3504240	3504241	9	1	-
NC_000913.3	3504249	3504250	5	0.6	+
NC_000913.3	3504250	3504251	1	1	-
NC_000913.3	3504296	3504297	7	1	+
NC_000913.3	3504297	3504298	9	0.8889	-
NC_000913.3	3504323	3504324	12	1	+
NC_000913.3	3504324	3504325	10	1	-
NC_000913.3	3504332	3504333	11	1	+
NC_000913.3	3504333	3504334	8	1	-
NC_000913.3	3504349	3504350	15	1	+
NC_000913.3	3504350	3504351	7	1	-
NC_000913.3	3504352	3504353	13	1	+
NC_000913.3	3504353	3504354	10	0.9	-
NC_000913.3	3504368	3504369	13	1	+
NC_000913.3	3504369	3504370	5	1	-
NC_000913.3	3504378	3504379	17	1	+
NC_000913.3	3504386	3504387	15	0.9333	+
NC_000913.3	3504387	3504388	5	0.8	-
NC_000913.3	3504389	3504390	12	0.9167	+
NC_000913.3	3504390	3504391	10	0.9	-
NC_000913.3	3504391	3504392	12	1	+
NC_000913.3	3504392	3504393	9	0.8889	-
NC_000913.3	3504394	3504395	13	1	+
NC_000913.3	3504395	3504396	5	1	-
NC_000913.3	3504401	3504402	13	1	+
NC_000913.3	3504402	3504403	7	1	-
NC_000913.3	3504419	3504420	3	1	+
NC_000913.3	3504428	3504429	6	1	+
NC_000913.3	3504429	3504430	8	1	-
NC_000913.3	3504447	3504448	11	1	+
NC_000913.3	3504448	3504449	2	1	-
NC_000913.3	3504461	3504462	13	0.9231	+
NC_000913.3	3504462	3504463	5	1	-
NC_000913.3	3504472	3504473	15	1	+
NC_000913.3	3504473	3504474	1	1	-
NC_000913.3	3504499	3504500	4	1	+
NC_000913.3	3504500	3504501	4	1	-
NC_000913.3	3504505	3504506	14	1	+
NC_000913.3	3504506	3504507	6	1	-
NC_000913.3	3504507	3504508	13	1	+
NC_000913.3	3504508	3504509	6	1	-
NC_000913.3	3504533	3504534	18	1	+
NC_000913.3	3504534	3504535	9	1	-
NC_000913.3	3504536	3504537	14	1	+
NC_000913.3	3504537	3504538	10	1	-
NC_000913.3	3504570	3504571	17	0.9412	+
NC_000913.3	3504571	3504572	3	0.6667	-
NC_000913.3	3504580	3504581	8	1	+
NC_000913.3	3504581	3504582	7	1	-
NC_000913.3	3504582	3504583	10	0.9	+
NC_000913.3	3504583	3504584	7	1	-
NC_000913.3	3504593	3504594	2	1	+
NC_000913.3	3504594	3504595	10	1	-
NC_000913.3	3504608	3504609	13	1	+
NC_000913.3	3504609	3504610	7	1	-
NC_000913.3	3504620	3504621	13	0.9231	+
NC_000913.3	3504621	3504622	6	1	-
NC_000913.3	3504627	3504628	8	1	+
NC_000913.3	3504628	3504629	11	1	-
NC_000913.3	3504631	3504632	4	1	+
NC_000913.3	3504632	3504633	9	0.8889	-
NC_000913.3	3504653	3504654	11	0.9091	+
NC_000913.3	3504654	3504655	6	1	-
NC_000913.3	3504662	3504663	16	1	+
NC_000913.3	3504663	3504664	11	1	-
NC_000913.3	3504667	3504668	12	1	+
NC_000913.3	3504668	3504669	4	1	-
NC_000913.3	3504675	3504676	11	1	+
NC_000913.3	3504676	3504677	9	0.8889	-
NC_000913.3	3504689	3504690	12	0.8333	+
NC_000913.3	3504690	3504691	10	1	-
NC_000913.3	3504712	3504713	16	1	+
NC_000913.3	3504713	3504714	11	1	-
NC_000913.3	3504719	3504720	5	0.8	+
NC_000913.3	3504720	3504721	10	1	-
NC_000913.3	3504725	3504726	1	1	+
NC_000913.3	3504726	3504727	11	1	-
NC_000913.3	3504738	3504739	10	0.8	+
NC_000913.3	3504739	3504740	6	1	-
NC_000913.3	3504740	3504741	10	1	+
NC_000913.3	3504741	3504742	6	1	-
NC_000913.3	3504747	3504748	15	1	+
NC_000913.3	3504748	3504749	7	0.8571	-
NC_000913.3	3504784	3504785	16	1	+
NC_000913.3	3504785	3504786	8	1	-
NC_000913.3	3504791	3504792	18	1	+
NC_000913.3	3504802	3504803	17	0.9412	+
NC_000913.3	3504803	3504804	10	1	-
NC_000913.3	3504811	3504812	19	1	+
NC_000913.3	3504812	3504813	8	1	-
NC_000913.3	3504817	3504818	5	0.2	+
NC_000913.3	3504818	3504819	11	1	-
NC_000913.3	3504820	3504821	8	0.125	+
NC_000913.3	3504821	3504822	10	1	-
NC_000913.3	3504829	3504830	8	1	+
NC_000913.3	3504830	3504831	9	0.8889	-
NC_000913.3	3504831	3504832	11	0.6364	+
NC_000913.3	3504832	3504833	6	0.8333	-
NC_000913.3	3504848	3504849	18	0.9444	+
NC_000913.3	3504849	3504850	10	0.9	-
NC_000913.3	3504852	3504853	18	1	+
NC_000913.3	3504853	3504854	10	1	-
NC_000913.3	3504886	3504887	18	1	+
NC_000913.3	3504887	3504888	5	0.8	-
NC_000913.3	3504895	3504896	9	1	+
NC_000913.3	3504896	3504897	9	1	-
NC_000913.3	3504904	3504905	20	1	+
NC_000913.3	3504919	3504920	16	0.9375	+
NC_000913.3	3504920	3504921	10	1	-
NC_000913.3	3504956	3504957	9	1	+
NC_000913.3	3504957	3504958	5	1	-
NC_000913.3	3504965	3504966	12	1	+
NC_000913.3	3504966	3504967	9	0.8889	-
NC_000913.3	3504973	3504974	9	1	+
NC_000913.3	3504974	3504975	11	1	-
NC_000913.3	3504984	3504985	17	0.8235	+
NC_000913.3	3504985	3504986	4	1	-
NC_000913.3	3504989	3504990	17	1	+
NC_000913.3	3504990	3504991	6	1	-
NC_000913.3	3504994	3504995	16	1	+
NC_000913.3	3504995	3504996	1	1	-
NC_000913.3	3505004	3505005	14	1	+
NC_000913.3	3505005	3505006	11	1	-
NC_000913.3	3505009	3505010	18	0.9444	+
NC_000913.3	3505010	3505011	14	0.8571	-
NC_000913.3	3505033	3505034	16	1	+
NC_000913.3	3505034	3505035	13	1	-
NC_000913.3	3505040	3505041	16	0.9375	+
NC_000913.3	3505041	3505042	13	1	-
NC_000913.3	3505045	3505046	11	1	+
NC_000913.3	3505046	3505047	12	1	-
NC_000913.3	3505050	3505051	3	1	+
NC_000913.3	3505051	3505052	2	1	-
NC_000913.3	3505058	3505059	14	0.9286	+
NC_000913.3	3505059	3505060	13	1	-
NC_000913.3	3505069	3505070	17	1	+
NC_000913.3	3505070	3505071	12	1	-
NC_000913.3	3505072	3505073	15	1	+
NC_000913.3	3505073	3505074	12	1	-
NC_000913.3	3505087	3505088	12	1	+
NC_000913.3	3505088	3505089	10	1	-
NC_000913.3	3505102	3505103	18	1	+
NC_000913.3	3505119	3505120	11	1	+
NC_000913.3	3505120	3505121	6	0.6667	-
NC_000913.3	3505121	3505122	12	1	+
NC_000913.3	3505122	3505123	6	0.8333	-
NC_000913.3	3505129	3505130	15	1	+
NC_000913.3	3505130	3505131	14	1	-
NC_000913.3	3505149	3505150	13	1	+
NC_000913.3	3505150	3505151	10	0.9	-
NC_000913.3	3505156	3505157	16	1	+
NC_000913.3	3505157	3505158	9	0.8889	-
NC_000913.3	3505170	3505171	17	1	+
NC_000913.3	3505171	3505172	13	1	-
NC_000913.3	3505186	3505187	8	1	+
NC_000913.3	3505187	3505188	12	1	-
NC_000913.3	3505192	3505193	13	0.6923	+
NC_000913.3	3505193	3505194	13	1	-
NC_000913.3	3505207	3505208	17	0.9412	+
NC_000913.3	3505208	3505209	7	0.8571	-
NC_000913.3	3505209	3505210	17	0.8824	+
NC_000913.3	3505210	3505211	6	1	-
NC_000913.3	3505222	3505223	2	1	+
NC_000913.3	3505223	3505224	11	1	-
NC_000913.3	3505228	3505229	10	0.9	+
NC_000913.3	3505229	3505230	10	1	-
NC_000913.3	3505236	3505237	17	1	+
NC_000913.3	3505237	3505238	7	1	-
NC_000913.3	3505256	3505257	14	1	+
NC_000913.3	3505257	3505258	12	1	-
NC_000913.3	3505279	3505280	15	0.8667	+
NC_000913.3	3505280	3505281	4	0.75	-
NC_000913.3	3505281	3505282	12	1	+
NC_000913.3	3505282	3505283	11	0.8182	-
NC_000913.3	3505294	3505295	18	0.9444	+
NC_000913.3	3505295	3505296	7	0.8571	-
NC_000913.3	3505310	3505311	9	0.4444	+
NC_000913.3	3505311	3505312	5	1	-
NC_000913.3	3505324	3505325	14	0.5714	+
NC_000913.3	3505325	3505326	10	0.7	-
NC_000913.3	3505332	3505333	20	0.95	+
NC_000913.3	3505333	3505334	10	1	-
NC_000913.3	3505350	3505351	19	0.9474	+
NC_000913.3	3505351	3505352	7	0.7143	-
NC_000913.3	3505353	3505354	17	0.9412	+
NC_000913.3	3505354	3505355	6	0.8333	-
NC_000913.3	3505363	3505364	7	1	+
NC_000913.3	3505364	3505365	4	1	-
NC_000913.3	3505368	3505369	19	0.9474	+
NC_000913.3	3505369	3505370	11	1	-
NC_000913.3	3505370	3505371	17	0.9412	+
NC_000913.3	3505371	3505372	12	1	-
NC_000913.3	3505376	3505377	20	0.95	+
NC_000913.3	3505377	3505378	13	1	-
NC_000913.3	3505395	3505396	16	1	+
NC_000913.3	3505396	3505397	14	0.9286	-
NC_000913.3	3505398	3505399	19	0.8947	+
NC_000913.3	3505399	3505400	13	1	-
NC_000913.3	3505450	3505451	19	0.8947	+
NC_000913.3	3505451	3505452	14	1	-
NC_000913.3	3505459	3505460	10	1	+
NC_000913.3	3505460	3505461	14	1	-
NC_000913.3	3505461	3505462	12	0.9167	+
NC_000913.3	3505462	3505463	14	1	-
NC_000913.3	3505464	3505465	13	0.8462	+
NC_000913.3	3505465	3505466	13	1	-
NC_000913.3	3505476	3505477	12	1	+
NC_000913.3	3505477	3505478	13	1	-
NC_000913.3	3505481	3505482	18	1	+
NC_000913.3	3505482	3505483	11	1	-
NC_000913.3	3505498	3505499	12	0.8333	+
NC_000913.3	3505499	3505500	12	1	-
NC_000913.3	3505512	3505513	8	1	+
NC_000913.3	3505513	3505514	7	1	-
NC_000913.3	3505519	3505520	12	0.75	+
NC_000913.3	3505520	3505521	5	1	-
NC_000913.3	3505534	3505535	15	0.8	+
NC_000913.3	3505535	3505536	10	1	-
NC_000913.3	3505536	3505537	16	0.6875	+
NC_000913.3	3505537	3505538	10	1	-
NC_000913.3	3505538	3505539	14	0.6429	+
NC_000913.3	3505539	3505540	12	1	-
NC_000913.3	3505543	3505544	14	0.9286	+
NC_000913.3	3505544	3505545	8	0.875	-
NC_000913.3	3505566	3505567	14	0.9286	+
NC_000913.3	3505567	3505568	14	0.9286	-
NC_000913.3	3505579	3505580	17	1	+
NC_000913.3	3505580	3505581	5	0.8	-
NC_000913.3	3505589	3505590	18	1	+
NC_000913.3	3505590	3505591	12	0.9167	-
NC_000913.3	3505591	3505592	17	0.8824	+
NC_000913.3	3505592	3505593	15	0.8667	-
NC_000913.3	3505606	3505607	19	1	+
NC_000913.3	3505607	3505608	9	0.8889	-
NC_000913.3	3505609	3505610	17	0.9412	+
NC_000913.3	3505610	3505611	12	0.9167	-
NC_000913.3	3505616	3505617	14	1	-
NC_000913.3	3505626	3505627	23	1	+
NC_000913.3	3505627	3505628	9	1	-
NC_000913.3	3505629	3505630	21	1	+
NC_000913.3	3505630	3505631	13	1	-
NC_000913.3	3505632	3505633	12	1	+
NC_000913.3	3505633	3505634	16	1	-
NC_000913.3	3505648	3505649	11	1	+
NC_000913.3	3505649	3505650	13	1	-
NC_000913.3	3505678	3505679	2	1	+
NC_000913.3	3505679	3505680	13	0.9231	-
NC_000913.3	3505707	3505708	10	1	-
NC_000913.3	3505711	3505712	23	0.9565	+
NC_000913.3	3505712	3505713	3	1	-
NC_000913.3	3505714	3505715	16	1	+
NC_000913.3	3505715	3505716	3	1	-
NC_000913.3	3505726	3505727	22	0.9091	+
NC_000913.3	3505727	3505728	13	1	-
NC_000913.3	3505728	3505729	22	0.9091	+
NC_000913.3	3505729	3505730	16	1	-
NC_000913.3	3505745	3505746	18	1	+
NC_000913.3	3505746	3505747	6	0.8333	-
NC_000913.3	3505753	3505754	4	1	+
NC_000913.3	3505754	3505755	9	0.8889	-
NC_000913.3	3505768	3505769	17	0.9412	+
NC_000913.3	3505769	3505770	10	1	-
NC_000913.3	3505776	3505777	7	0.7143	+
NC_000913.3	3505777	3505778	15	0.9333	-
NC_000913.3	3505779	3505780	17	0.8824	+
NC_000913.3	3505780	3505781	15	1	-
NC_000913.3	3505781	3505782	17	0.9412	+
NC_000913.3	3505782	3505783	16	1	-
NC_000913.3	3505786	3505787	9	0.8889	+
NC_000913.3	3505787	3505788	14	1	-
NC_000913.3	3505788	3505789	14	0.8571	+
NC_000913.3	3505789	3505790	18	0.9444	-
NC_000913.3	3505798	3505799	10	0.3	+
NC_000913.3	3505799	3505800	14	0.9286	-
NC_000913.3	3505800	3505801	9	0.5556	+
NC_000913.3	3505801	3505802	17	1	-
NC_000913.3	3505813	3505814	22	0.9091	+
NC_000913.3	3505814	3505815	12	0.6667	-
NC_000913.3	3505816	3505817	20	0.9	+
NC_000913.3	3505817	3505818	9	0.7778	-
NC_000913.3	3505827	3505828	19	0.8421	+
NC_000913.3	3505828	3505829	11	0.9091	-
NC_000913.3	3505859	3505860	16	0.9375	+
NC_000913.3	3505860	3505861	10	1	-
NC_000913.3	3505869	3505870	17	0.8824	+
NC_000913.3	3505870	3505871	9	0.7778	-
