names	start	values	strand
NC_000913.3	3503145	0.8333	+
NC_000913.3	3503146	0.7143	-
NC_000913.3	3503154	0.8462	+
NC_000913.3	3503155	0.3333	-
NC_000913.3	3503180	0.8462	+
NC_000913.3	3503181	0.8182	-
NC_000913.3	3503187	0.8667	+
NC_000913.3	3503188	0.7273	-
NC_000913.3	3503190	0.8182	+
NC_000913.3	3503191	0.7273	-
NC_000913.3	3503199	0.8462	+
NC_000913.3	3503200	0.7	-
NC_000913.3	3503202	0.8333	+
NC_000913.3	3503203	0.8	-
NC_000913.3	3503213	0.2	+
NC_000913.3	3503214	0.5	-
NC_000913.3	3503228	0.7143	+
NC_000913.3	3503229	0.7143	-
NC_000913.3	3503238	0.8462	+
NC_000913.3	3503239	0.6667	-
NC_000913.3	3503246	0.6364	+
NC_000913.3	3503247	0.75	-
NC_000913.3	3503258	0.8182	+
NC_000913.3	3503259	0.8	-
NC_000913.3	3503272	0.5	+
NC_000913.3	3503273	0.6	-
NC_000913.3	3503277	0.7857	+
NC_000913.3	3503278	0.7778	-
NC_000913.3	3503288	0.8462	+
NC_000913.3	3503313	0.8462	+
NC_000913.3	3503314	0.8	-
NC_000913.3	3503322	0.8462	+
NC_000913.3	3503323	0.7	-
NC_000913.3	3503346	0.75	+
NC_000913.3	3503347	0.6667	-
NC_000913.3	3503350	0.3333	+
NC_000913.3	3503351	0.8182	-
NC_000913.3	3503358	0.8571	+
NC_000913.3	3503359	0.6667	-
NC_000913.3	3503361	0.8182	+
NC_000913.3	3503362	0.8	-
NC_000913.3	3503381	0.7692	+
NC_000913.3	3503382	0.7778	-
NC_000913.3	3503388	0.8333	+
NC_000913.3	3503389	0.6667	-
NC_000913.3	3503391	0.7778	+
NC_000913.3	3503392	0.6667	-
NC_000913.3	3503397	0.6364	+
NC_000913.3	3503398	0.8182	-
NC_000913.3	3503421	0.8	+
NC_000913.3	3503422	0.8	-
NC_000913.3	3503431	0.8571	+
NC_000913.3	3503432	0.6	-
NC_000913.3	3503433	0.8571	+
NC_000913.3	3503434	0.8	-
NC_000913.3	3503442	0.7778	+
NC_000913.3	3503443	0.8182	-
NC_000913.3	3503451	0.8462	+
NC_000913.3	3503452	0.6667	-
NC_000913.3	3503457	0.6	+
NC_000913.3	3503458	0.7778	-
NC_000913.3	3503466	0.8182	+
NC_000913.3	3503467	0.8182	-
NC_000913.3	3503493	0.6667	+
NC_000913.3	3503494	0.6667	-
NC_000913.3	3503504	0.6667	+
NC_000913.3	3503505	0.7	-
NC_000913.3	3503523	0.7778	+
NC_000913.3	3503524	0.7273	-
NC_000913.3	3503525	0.6667	+
NC_000913.3	3503526	0.8	-
NC_000913.3	3503543	0.875	+
NC_000913.3	3503544	0.5714	-
NC_000913.3	3503550	0.8333	+
NC_000913.3	3503551	0.8333	-
NC_000913.3	3503568	0.7778	+
NC_000913.3	3503569	0.0	-
NC_000913.3	3503573	0.8571	+
NC_000913.3	3503574	0.25	-
NC_000913.3	3503586	0.6667	+
NC_000913.3	3503587	0.6	-
NC_000913.3	3503592	0.7143	+
NC_000913.3	3503593	0.8182	-
NC_000913.3	3503601	0.75	+
NC_000913.3	3503602	0.8333	-
NC_000913.3	3503618	0.5	+
NC_000913.3	3503619	0.8333	-
NC_000913.3	3503639	0.8	+
NC_000913.3	3503640	0.8333	-
NC_000913.3	3503646	0.7857	+
NC_000913.3	3503647	0.5	-
NC_000913.3	3503664	0.0	+
NC_000913.3	3503665	0.8	-
NC_000913.3	3503669	0.6667	+
NC_000913.3	3503670	0.6	-
NC_000913.3	3503679	0.8333	+
NC_000913.3	3503680	0.8333	-
NC_000913.3	3503684	0.8333	+
NC_000913.3	3503685	0.5	-
NC_000913.3	3503689	0.8667	+
NC_000913.3	3503690	0.8182	-
NC_000913.3	3503705	0.6	+
NC_000913.3	3503706	0.8333	-
NC_000913.3	3503717	0.5	-
NC_000913.3	3503721	0.7273	+
NC_000913.3	3503722	0.6667	-
NC_000913.3	3503741	0.8182	+
NC_000913.3	3503742	0.7143	-
NC_000913.3	3503754	0.7778	+
NC_000913.3	3503755	0.6	-
NC_000913.3	3503775	0.8	+
NC_000913.3	3503776	0.75	-
NC_000913.3	3503777	0.5	+
NC_000913.3	3503778	0.7778	-
NC_000913.3	3503788	0.8182	+
NC_000913.3	3503789	0.8333	-
NC_000913.3	3503804	0.8571	+
NC_000913.3	3503805	0.5	-
NC_000913.3	3503810	0.8	+
NC_000913.3	3503811	0.8182	-
NC_000913.3	3503817	0.8667	+
NC_000913.3	3503818	0.8182	-
NC_000913.3	3503832	0.8667	+
NC_000913.3	3503833	0.3333	-
NC_000913.3	3503840	0.8182	+
NC_000913.3	3503841	0.8182	-
NC_000913.3	3503850	0.8	+
NC_000913.3	3503851	0.3333	-
NC_000913.3	3503862	0.8571	+
NC_000913.3	3503863	0.7778	-
NC_000913.3	3503873	0.75	+
NC_000913.3	3503888	0.8333	+
NC_000913.3	3503889	0.7778	-
NC_000913.3	3503894	0.875	+
NC_000913.3	3503895	0.8333	-
NC_000913.3	3503900	0.625	+
NC_000913.3	3503901	0.7778	-
NC_000913.3	3503909	0.875	+
NC_000913.3	3503910	0.0	-
NC_000913.3	3503912	0.8571	+
NC_000913.3	3503913	0.0	-
NC_000913.3	3503916	0.8182	+
NC_000913.3	3503917	0.5714	-
NC_000913.3	3503918	0.4444	+
NC_000913.3	3503919	0.5714	-
NC_000913.3	3503921	0.2857	+
NC_000913.3	3503922	0.7778	-
NC_000913.3	3503940	0.3333	+
NC_000913.3	3503941	0.7143	-
NC_000913.3	3503959	0.7778	+
NC_000913.3	3503960	0.6	-
NC_000913.3	3503965	0.8571	+
NC_000913.3	3503966	0.5714	-
NC_000913.3	3503979	0.8462	+
NC_000913.3	3503980	0.8182	-
NC_000913.3	3503985	0.4	+
NC_000913.3	3503986	0.6	-
NC_000913.3	3504000	0.6	+
NC_000913.3	3504007	0.8462	+
NC_000913.3	3504008	0.75	-
NC_000913.3	3504021	0.8	-
NC_000913.3	3504047	0.8462	+
NC_000913.3	3504048	0.8182	-
NC_000913.3	3504062	0.8824	+
NC_000913.3	3504063	0.5	-
NC_000913.3	3504067	0.8333	+
NC_000913.3	3504068	0.75	-
NC_000913.3	3504090	0.8333	+
NC_000913.3	3504091	0.7273	-
NC_000913.3	3504096	0.5	+
NC_000913.3	3504097	0.75	-
NC_000913.3	3504100	0.75	+
NC_000913.3	3504101	0.8182	-
NC_000913.3	3504106	0.5	+
NC_000913.3	3504107	0.8333	-
NC_000913.3	3504123	0.75	+
NC_000913.3	3504124	0.75	-
NC_000913.3	3504125	0.7778	+
NC_000913.3	3504126	0.8182	-
NC_000913.3	3504144	0.8462	+
NC_000913.3	3504145	0.5	-
NC_000913.3	3504162	0.6364	+
NC_000913.3	3504163	0.8182	-
NC_000913.3	3504168	0.6667	+
NC_000913.3	3504169	0.8	-
NC_000913.3	3504189	0.8182	+
NC_000913.3	3504190	0.6	-
NC_000913.3	3504196	0.8462	+
NC_000913.3	3504197	0.6667	-
NC_000913.3	3504208	0.8824	+
NC_000913.3	3504209	0.8182	-
NC_000913.3	3504222	0.8	+
NC_000913.3	3504223	0.8333	-
NC_000913.3	3504237	0.8571	+
NC_000913.3	3504238	0.8333	-
NC_000913.3	3504240	0.7273	+
NC_000913.3	3504241	0.8182	-
NC_000913.3	3504250	0.4286	+
NC_000913.3	3504251	0.3333	-
NC_000913.3	3504297	0.8	+
NC_000913.3	3504298	0.7273	-
NC_000913.3	3504324	0.8462	+
NC_000913.3	3504325	0.8333	-
NC_000913.3	3504333	0.8462	+
NC_000913.3	3504334	0.8	-
NC_000913.3	3504350	0.8824	+
NC_000913.3	3504351	0.7778	-
NC_000913.3	3504353	0.8667	+
NC_000913.3	3504354	0.75	-
NC_000913.3	3504369	0.8571	+
NC_000913.3	3504370	0.7143	-
NC_000913.3	3504379	0.8947	+
NC_000913.3	3504387	0.8125	+
NC_000913.3	3504388	0.7143	-
NC_000913.3	3504390	0.7857	+
NC_000913.3	3504391	0.75	-
NC_000913.3	3504392	0.8571	+
NC_000913.3	3504393	0.7273	-
NC_000913.3	3504395	0.8571	+
NC_000913.3	3504396	0.7143	-
NC_000913.3	3504402	0.8667	+
NC_000913.3	3504403	0.75	-
NC_000913.3	3504420	0.5	+
NC_000913.3	3504429	0.75	+
NC_000913.3	3504430	0.8	-
NC_000913.3	3504448	0.8182	+
NC_000913.3	3504449	0.5	-
NC_000913.3	3504462	0.8	+
NC_000913.3	3504463	0.7143	-
NC_000913.3	3504473	0.8824	+
NC_000913.3	3504474	0.3333	-
NC_000913.3	3504500	0.7143	+
NC_000913.3	3504501	0.6	-
NC_000913.3	3504506	0.8889	+
NC_000913.3	3504507	0.75	-
NC_000913.3	3504508	0.8667	+
NC_000913.3	3504509	0.75	-
NC_000913.3	3504534	0.8947	+
NC_000913.3	3504535	0.8182	-
NC_000913.3	3504537	0.875	+
NC_000913.3	3504538	0.8333	-
NC_000913.3	3504571	0.85	+
NC_000913.3	3504572	0.5	-
NC_000913.3	3504581	0.8333	+
NC_000913.3	3504582	0.7778	-
NC_000913.3	3504583	0.75	+
NC_000913.3	3504584	0.7778	-
NC_000913.3	3504594	0.6	+
NC_000913.3	3504595	0.8333	-
NC_000913.3	3504609	0.8667	+
NC_000913.3	3504610	0.7778	-
NC_000913.3	3504621	0.7857	+
NC_000913.3	3504622	0.75	-
NC_000913.3	3504628	0.8182	+
NC_000913.3	3504629	0.8462	-
NC_000913.3	3504632	0.75	+
NC_000913.3	3504633	0.7273	-
NC_000913.3	3504654	0.7692	+
NC_000913.3	3504655	0.75	-
NC_000913.3	3504663	0.8889	+
NC_000913.3	3504664	0.8333	-
NC_000913.3	3504668	0.8571	+
NC_000913.3	3504669	0.6667	-
NC_000913.3	3504676	0.8462	+
NC_000913.3	3504677	0.7273	-
NC_000913.3	3504690	0.75	+
NC_000913.3	3504691	0.8462	-
NC_000913.3	3504713	0.8889	+
NC_000913.3	3504714	0.8462	-
NC_000913.3	3504720	0.5714	+
NC_000913.3	3504721	0.8333	-
NC_000913.3	3504727	0.8462	-
NC_000913.3	3504739	0.8182	+
NC_000913.3	3504740	0.6667	-
NC_000913.3	3504741	0.8571	+
NC_000913.3	3504742	0.6667	-
NC_000913.3	3504748	0.8824	+
NC_000913.3	3504749	0.6667	-
NC_000913.3	3504785	0.8421	+
NC_000913.3	3504786	0.8	-
NC_000913.3	3504792	0.9	+
NC_000913.3	3504803	0.8421	+
NC_000913.3	3504804	0.8333	-
NC_000913.3	3504812	0.9048	+
NC_000913.3	3504813	0.8	-
NC_000913.3	3504818	0.1429	+
NC_000913.3	3504819	0.8462	-
NC_000913.3	3504821	0.1	+
NC_000913.3	3504822	0.8333	-
NC_000913.3	3504830	0.8	+
NC_000913.3	3504831	0.7273	-
NC_000913.3	3504832	0.5714	+
NC_000913.3	3504833	0.6667	-
NC_000913.3	3504849	0.8421	+
NC_000913.3	3504850	0.75	-
NC_000913.3	3504853	0.9	+
NC_000913.3	3504854	0.8333	-
NC_000913.3	3504887	0.9048	+
NC_000913.3	3504888	0.5714	-
NC_000913.3	3504896	0.8333	+
NC_000913.3	3504897	0.8333	-
NC_000913.3	3504905	0.9091	+
NC_000913.3	3504920	0.8333	+
NC_000913.3	3504921	0.8462	-
NC_000913.3	3504957	0.8	+
NC_000913.3	3504958	0.6667	-
NC_000913.3	3504966	0.8462	+
NC_000913.3	3504967	0.6667	-
NC_000913.3	3504974	0.8182	+
NC_000913.3	3504975	0.8462	-
NC_000913.3	3504985	0.7368	+
NC_000913.3	3504986	0.6667	-
NC_000913.3	3504990	0.85	+
NC_000913.3	3504991	0.6667	-
NC_000913.3	3504995	0.8889	+
NC_000913.3	3504996	0.3333	-
NC_000913.3	3505005	0.8824	+
NC_000913.3	3505006	0.8571	-
NC_000913.3	3505010	0.85	+
NC_000913.3	3505011	0.75	-
NC_000913.3	3505034	0.8947	+
NC_000913.3	3505035	0.8667	-
NC_000913.3	3505041	0.8333	+
NC_000913.3	3505042	0.8667	-
NC_000913.3	3505046	0.8462	+
NC_000913.3	3505047	0.8462	-
NC_000913.3	3505051	0.6	+
NC_000913.3	3505052	0.5	-
NC_000913.3	3505059	0.8125	+
NC_000913.3	3505060	0.875	-
NC_000913.3	3505070	0.8947	+
NC_000913.3	3505071	0.8571	-
NC_000913.3	3505073	0.8824	+
NC_000913.3	3505074	0.8571	-
NC_000913.3	3505088	0.8667	+
NC_000913.3	3505089	0.8333	-
NC_000913.3	3505103	0.9	+
NC_000913.3	3505120	0.8333	+
NC_000913.3	3505121	0.5714	-
NC_000913.3	3505122	0.8571	+
NC_000913.3	3505123	0.625	-
NC_000913.3	3505130	0.8824	+
NC_000913.3	3505131	0.875	-
NC_000913.3	3505150	0.8235	+
NC_000913.3	3505151	0.75	-
NC_000913.3	3505157	0.8947	+
NC_000913.3	3505158	0.7273	-
NC_000913.3	3505171	0.9	+
NC_000913.3	3505172	0.8667	-
NC_000913.3	3505187	0.8333	+
NC_000913.3	3505188	0.8667	-
NC_000913.3	3505193	0.6429	+
NC_000913.3	3505194	0.8667	-
NC_000913.3	3505208	0.8421	+
NC_000913.3	3505209	0.6667	-
NC_000913.3	3505210	0.8235	+
NC_000913.3	3505211	0.75	-
NC_000913.3	3505223	0.5	+
NC_000913.3	3505224	0.8462	-
NC_000913.3	3505229	0.75	+
NC_000913.3	3505230	0.8333	-
NC_000913.3	3505237	0.8889	+
NC_000913.3	3505238	0.7778	-
NC_000913.3	3505257	0.8824	+
NC_000913.3	3505258	0.8462	-
NC_000913.3	3505280	0.7647	+
NC_000913.3	3505281	0.5	-
NC_000913.3	3505282	0.8571	+
NC_000913.3	3505283	0.6923	-
NC_000913.3	3505295	0.8421	+
NC_000913.3	3505296	0.6667	-
NC_000913.3	3505311	0.4545	+
NC_000913.3	3505312	0.7143	-
NC_000913.3	3505325	0.625	+
NC_000913.3	3505326	0.6667	-
NC_000913.3	3505333	0.8636	+
NC_000913.3	3505334	0.8333	-
NC_000913.3	3505351	0.8571	+
NC_000913.3	3505352	0.5556	-
NC_000913.3	3505354	0.8421	+
NC_000913.3	3505355	0.5556	-
NC_000913.3	3505364	0.75	+
NC_000913.3	3505365	0.6	-
NC_000913.3	3505369	0.8571	+
NC_000913.3	3505370	0.7857	-
NC_000913.3	3505371	0.8333	+
NC_000913.3	3505372	0.8462	-
NC_000913.3	3505377	0.8636	+
NC_000913.3	3505378	0.8667	-
NC_000913.3	3505396	0.8889	+
NC_000913.3	3505397	0.8125	-
NC_000913.3	3505399	0.85	+
NC_000913.3	3505400	0.8667	-
NC_000913.3	3505451	0.8095	+
NC_000913.3	3505452	0.875	-
NC_000913.3	3505460	0.8333	+
NC_000913.3	3505461	0.8824	-
NC_000913.3	3505462	0.8333	+
NC_000913.3	3505463	0.875	-
NC_000913.3	3505465	0.7333	+
NC_000913.3	3505466	0.8667	-
NC_000913.3	3505477	0.8571	+
NC_000913.3	3505478	0.8667	-
NC_000913.3	3505482	0.9	+
NC_000913.3	3505483	0.8571	-
NC_000913.3	3505499	0.7857	+
NC_000913.3	3505500	0.8462	-
NC_000913.3	3505513	0.8	+
NC_000913.3	3505514	0.7778	-
NC_000913.3	3505520	0.6	+
NC_000913.3	3505521	0.6667	-
NC_000913.3	3505535	0.7222	+
NC_000913.3	3505536	0.8333	-
NC_000913.3	3505537	0.6111	+
NC_000913.3	3505538	0.8462	-
NC_000913.3	3505539	0.625	+
NC_000913.3	3505540	0.8333	-
NC_000913.3	3505544	0.8125	+
NC_000913.3	3505545	0.7273	-
NC_000913.3	3505567	0.8125	+
NC_000913.3	3505568	0.8	-
NC_000913.3	3505580	0.9	+
NC_000913.3	3505581	0.5714	-
NC_000913.3	3505590	0.9	+
NC_000913.3	3505591	0.7333	-
NC_000913.3	3505592	0.8	+
NC_000913.3	3505593	0.7647	-
NC_000913.3	3505607	0.9048	+
NC_000913.3	3505608	0.7273	-
NC_000913.3	3505610	0.8889	+
NC_000913.3	3505611	0.7857	-
NC_000913.3	3505616	0.3333	+
NC_000913.3	3505617	0.8667	-
NC_000913.3	3505627	0.92	+
NC_000913.3	3505628	0.8182	-
NC_000913.3	3505630	0.9091	+
NC_000913.3	3505631	0.8571	-
NC_000913.3	3505633	0.8667	+
NC_000913.3	3505634	0.8889	-
NC_000913.3	3505649	0.8333	+
NC_000913.3	3505650	0.875	-
NC_000913.3	3505679	0.5	+
NC_000913.3	3505680	0.8571	-
NC_000913.3	3505708	0.8462	-
NC_000913.3	3505712	0.88	+
NC_000913.3	3505713	0.6	-
NC_000913.3	3505715	0.8824	+
NC_000913.3	3505716	0.6	-
NC_000913.3	3505727	0.8333	+
NC_000913.3	3505728	0.8667	-
NC_000913.3	3505729	0.8333	+
NC_000913.3	3505730	0.8889	-
NC_000913.3	3505746	0.85	+
NC_000913.3	3505747	0.625	-
NC_000913.3	3505754	0.5	+
NC_000913.3	3505755	0.6364	-
NC_000913.3	3505769	0.8421	+
NC_000913.3	3505770	0.8462	-
NC_000913.3	3505777	0.5556	+
NC_000913.3	3505778	0.75	-
NC_000913.3	3505780	0.8	+
NC_000913.3	3505781	0.8333	-
NC_000913.3	3505782	0.8421	+
NC_000913.3	3505783	0.8824	-
NC_000913.3	3505787	0.7273	+
NC_000913.3	3505788	0.875	-
NC_000913.3	3505789	0.7647	+
NC_000913.3	3505790	0.85	-
NC_000913.3	3505799	0.3	+
NC_000913.3	3505800	0.75	-
NC_000913.3	3505801	0.4	+
NC_000913.3	3505802	0.8889	-
NC_000913.3	3505814	0.84	+
NC_000913.3	3505815	0.5714	-
NC_000913.3	3505817	0.8182	+
NC_000913.3	3505818	0.6667	-
NC_000913.3	3505828	0.7619	+
NC_000913.3	3505829	0.875	-
NC_000913.3	3505860	0.8421	+
NC_000913.3	3505861	0.8333	-
NC_000913.3	3505870	0.7895	+
NC_000913.3	3505871	0.6667	-
NC_000913.3	3505872	0.8421	+
NC_000913.3	3505873	0.8125	-
NC_000913.3	3505874	0.8889	+
NC_000913.3	3505875	0.8	-
NC_000913.3	3505892	0.8824	+
NC_000913.3	3505893	0.8947	-
NC_000913.3	3505909	0.7857	+
NC_000913.3	3505910	0.8667	-
NC_000913.3	3505924	0.8421	+
NC_000913.3	3505925	0.8333	-
NC_000913.3	3505930	0.8636	+
NC_000913.3	3505931	0.1667	-
NC_000913.3	3505941	0.875	+
NC_000913.3	3505942	0.9091	-
NC_000913.3	3505961	0.8421	+
NC_000913.3	3505962	0.8889	-
NC_000913.3	3505979	0.7647	+
NC_000913.3	3505980	0.85	-
NC_000913.3	3505991	0.5	+
NC_000913.3	3505992	0.8947	-
NC_000913.3	3506012	0.8462	+
NC_000913.3	3506013	0.875	-
NC_000913.3	3506038	0.8571	+
NC_000913.3	3506043	0.8571	+
NC_000913.3	3506044	0.8571	-
NC_000913.3	3506082	0.8889	+
NC_000913.3	3506083	0.8667	-
NC_000913.3	3506100	0.3333	+
NC_000913.3	3506101	0.8824	-
NC_000913.3	3506104	0.875	+
NC_000913.3	3506105	0.8667	-
NC_000913.3	3506110	0.7895	+
NC_000913.3	3506111	0.6923	-
NC_000913.3	3506125	0.9048	+
NC_000913.3	3506126	0.3333	-
NC_000913.3	3506129	0.8333	+
NC_000913.3	3506130	0.8667	-
NC_000913.3	3506142	0.8667	+
NC_000913.3	3506143	0.6667	-
NC_000913.3	3506164	0.9	+
NC_000913.3	3506165	0.8889	-
NC_000913.3	3506166	0.9048	+
NC_000913.3	3506167	0.875	-
NC_000913.3	3506179	0.8947	-
NC_000913.3	3506188	0.7143	+
NC_000913.3	3506189	0.6667	-
NC_000913.3	3506205	0.8333	+
NC_000913.3	3506206	0.875	-
NC_000913.3	3506212	0.9048	+
NC_000913.3	3506213	0.8462	-
NC_000913.3	3506217	0.9	+
NC_000913.3	3506218	0.8947	-
NC_000913.3	3506227	0.7273	+
NC_000913.3	3506228	0.8125	-
NC_000913.3	3506253	0.8947	+
NC_000913.3	3506254	0.8947	-
NC_000913.3	3506258	0.7778	+
NC_000913.3	3506259	0.8182	-
NC_000913.3	3506269	0.8462	+
NC_000913.3	3506270	0.8571	-
NC_000913.3	3506272	0.8824	+
NC_000913.3	3506273	0.8571	-
NC_000913.3	3506279	0.8824	+
NC_000913.3	3506280	0.8947	-
NC_000913.3	3506284	0.8462	+
NC_000913.3	3506285	0.8824	-
NC_000913.3	3506287	0.8182	+
NC_000913.3	3506288	0.8889	-
NC_000913.3	3506294	0.8667	+
NC_000913.3	3506295	0.9	-
NC_000913.3	3506310	0.875	+
NC_000913.3	3506311	0.8947	-
NC_000913.3	3506314	0.9	+
NC_000913.3	3506315	0.8571	-
NC_000913.3	3506318	0.8696	+
NC_000913.3	3506319	0.8947	-
NC_000913.3	3506335	0.875	+
NC_000913.3	3506336	0.8235	-
NC_000913.3	3506338	0.8889	+
NC_000913.3	3506339	0.8889	-
NC_000913.3	3506352	0.9091	+
NC_000913.3	3506353	0.7778	-
NC_000913.3	3506362	0.75	+
NC_000913.3	3506363	0.8182	-
NC_000913.3	3506374	0.9091	+
NC_000913.3	3506380	0.85	+
NC_000913.3	3506381	0.8889	-
NC_000913.3	3506383	0.8462	+
NC_000913.3	3506384	0.85	-
NC_000913.3	3506398	0.8	+
NC_000913.3	3506399	0.8125	-
NC_000913.3	3506419	0.6667	+
NC_000913.3	3506420	0.8	-
NC_000913.3	3506438	0.8	-
NC_000913.3	3506446	0.7857	+
NC_000913.3	3506447	0.8571	-
NC_000913.3	3506448	0.7692	+
NC_000913.3	3506449	0.8571	-
NC_000913.3	3506464	0.8	+
NC_000913.3	3506465	0.8	-
NC_000913.3	3506481	0.7692	+
NC_000913.3	3506482	0.8889	-
NC_000913.3	3506483	0.6667	+
NC_000913.3	3506484	0.9	-
NC_000913.3	3506503	0.8824	+
NC_000913.3	3506504	0.8947	-
NC_000913.3	3506518	0.6	+
NC_000913.3	3506519	0.8947	-
NC_000913.3	3506524	0.6	+
NC_000913.3	3506525	0.9	-
NC_000913.3	3506533	0.9	+
NC_000913.3	3506534	0.8824	-
NC_000913.3	3506536	0.8421	+
NC_000913.3	3506537	0.8889	-
NC_000913.3	3506541	0.9	+
NC_000913.3	3506542	0.8889	-
NC_000913.3	3506547	0.8889	+
NC_000913.3	3506548	0.7143	-
NC_000913.3	3506575	0.9091	+
NC_000913.3	3506576	0.4	-
NC_000913.3	3506613	0.8571	+
NC_000913.3	3506614	0.875	-
NC_000913.3	3506616	0.7778	+
NC_000913.3	3506617	0.8889	-
NC_000913.3	3506634	0.3333	+
NC_000913.3	3506635	0.8824	-
NC_000913.3	3506640	0.8571	+
NC_000913.3	3506641	0.8667	-
NC_000913.3	3506667	0.8462	-
NC_000913.3	3506671	0.75	+
NC_000913.3	3506672	0.5385	-
NC_000913.3	3506675	0.6471	+
NC_000913.3	3506676	0.6111	-
NC_000913.3	3506689	0.85	+
NC_000913.3	3506690	0.8947	-
NC_000913.3	3506697	0.5455	+
NC_000913.3	3506698	0.5	-
NC_000913.3	3506723	0.8462	+
NC_000913.3	3506724	0.8947	-
NC_000913.3	3506729	0.8235	+
NC_000913.3	3506730	0.8125	-
NC_000913.3	3506736	0.8947	+
NC_000913.3	3506737	0.6	-
NC_000913.3	3506746	0.8636	+
NC_000913.3	3506747	0.875	-
NC_000913.3	3506748	0.8571	+
NC_000913.3	3506749	0.8889	-
NC_000913.3	3506784	0.9	+
NC_000913.3	3506785	0.8824	-
NC_000913.3	3506816	0.75	+
NC_000913.3	3506817	0.8947	-
NC_000913.3	3506820	0.6923	+
NC_000913.3	3506821	0.8947	-
NC_000913.3	3506831	0.6667	+
NC_000913.3	3506850	0.8667	+
NC_000913.3	3506851	0.8235	-
NC_000913.3	3506853	0.7143	+
NC_000913.3	3506854	0.8333	-
NC_000913.3	3506856	0.6364	+
NC_000913.3	3506857	0.8947	-
NC_000913.3	3506893	0.9048	+
NC_000913.3	3506894	0.4286	-
NC_000913.3	3506902	0.75	+
NC_000913.3	3506903	0.8571	-
NC_000913.3	3506929	0.8889	+
NC_000913.3	3506930	0.8824	-
NC_000913.3	3506932	0.8462	+
NC_000913.3	3506933	0.9	-
NC_000913.3	3506968	0.8824	+
NC_000913.3	3506969	0.8	-
NC_000913.3	3506974	0.7692	+
NC_000913.3	3506975	0.8333	-
NC_000913.3	3506976	0.6875	+
NC_000913.3	3506977	0.8667	-
NC_000913.3	3507021	0.8462	+
NC_000913.3	3507022	0.8889	-
NC_000913.3	3507033	0.8421	+
NC_000913.3	3507034	0.8333	-
NC_000913.3	3507046	0.8947	+
NC_000913.3	3507047	0.8333	-
NC_000913.3	3507064	0.9091	+
NC_000913.3	3507065	0.75	-
NC_000913.3	3507072	0.9048	+
NC_000913.3	3507073	0.5	-
NC_000913.3	3507075	0.9048	+
NC_000913.3	3507076	0.8571	-
NC_000913.3	3507084	0.9	+
NC_000913.3	3507085	0.75	-
NC_000913.3	3507108	0.8125	+
NC_000913.3	3507109	0.8	-
NC_000913.3	3507121	0.8	-
NC_000913.3	3507148	0.8667	+
NC_000913.3	3507149	0.8333	-
NC_000913.3	3507180	0.8	+
NC_000913.3	3507181	0.875	-
NC_000913.3	3507190	0.7778	+
NC_000913.3	3507191	0.8667	-
NC_000913.3	3507195	0.9	+
NC_000913.3	3507196	0.8667	-
NC_000913.3	3507197	0.9048	+
NC_000913.3	3507198	0.7778	-
NC_000913.3	3507200	0.75	+
NC_000913.3	3507201	0.8182	-
NC_000913.3	3507226	0.7857	+
NC_000913.3	3507227	0.4	-
NC_000913.3	3507235	0.9	+
NC_000913.3	3507236	0.7143	-
NC_000913.3	3507239	0.8889	+
NC_000913.3	3507240	0.8182	-
NC_000913.3	3507246	0.8667	+
NC_000913.3	3507247	0.8824	-
NC_000913.3	3507262	0.85	+
NC_000913.3	3507263	0.75	-
NC_000913.3	3507265	0.8571	+
NC_000913.3	3507266	0.8667	-
NC_000913.3	3507269	0.8462	+
NC_000913.3	3507270	0.875	-
NC_000913.3	3507274	0.85	+
NC_000913.3	3507275	0.7333	-
NC_000913.3	3507283	0.75	+
NC_000913.3	3507284	0.8889	-
NC_000913.3	3507296	0.8125	-
NC_000913.3	3507304	0.8333	+
NC_000913.3	3507305	0.8571	-
NC_000913.3	3507312	0.3333	+
NC_000913.3	3507313	0.8947	-
NC_000913.3	3507340	0.9	+
NC_000913.3	3507341	0.75	-
NC_000913.3	3507372	0.8947	+
NC_000913.3	3507378	0.8421	+
NC_000913.3	3507379	0.7	-
NC_000913.3	3507380	0.8125	+
NC_000913.3	3507381	0.8182	-
NC_000913.3	3507386	0.8667	+
NC_000913.3	3507387	0.8667	-
NC_000913.3	3507389	0.7778	+
NC_000913.3	3507390	0.875	-
NC_000913.3	3507398	0.6923	+
NC_000913.3	3507411	0.8889	+
NC_000913.3	3507412	0.8824	-
NC_000913.3	3507428	0.75	+
NC_000913.3	3507429	0.8824	-
NC_000913.3	3507440	0.75	+
NC_000913.3	3507441	0.8889	-
NC_000913.3	3507449	0.8947	+
NC_000913.3	3507450	0.8571	-
NC_000913.3	3507456	0.8571	+
NC_000913.3	3507457	0.7778	-
NC_000913.3	3507507	0.875	+
NC_000913.3	3507508	0.875	-
NC_000913.3	3507509	0.8667	+
NC_000913.3	3507510	0.8824	-
NC_000913.3	3507519	0.8824	+
NC_000913.3	3507520	0.8462	-
NC_000913.3	3507528	0.6923	+
NC_000913.3	3507529	0.875	-
NC_000913.3	3507530	0.7059	+
NC_000913.3	3507531	0.8824	-
NC_000913.3	3507534	0.375	+
NC_000913.3	3507535	0.7857	-
NC_000913.3	3507539	0.8947	+
NC_000913.3	3507540	0.7778	-
NC_000913.3	3507549	0.8125	+
NC_000913.3	3507550	0.8333	-
NC_000913.3	3507551	0.8824	+
