Chr	Pos_start	Pos_end	Coverage	Methylation
NC_000913.3	3505228	3505229	20	0.95
NC_000913.3	3505236	3505237	24	1
NC_000913.3	3505256	3505257	26	1
NC_000913.3	3505279	3505280	19	0.80835
NC_000913.3	3505281	3505282	23	0.9091
NC_000913.3	3505294	3505295	25	0.90075
NC_000913.3	3505310	3505311	14	0.7222
NC_000913.3	3505324	3505325	24	0.6357
NC_000913.3	3505332	3505333	30	0.975
NC_000913.3	3505350	3505351	26	0.83085
NC_000913.3	3505353	3505354	23	0.88725
NC_000913.3	3505363	3505364	11	1
NC_000913.3	3505368	3505369	30	0.9737
NC_000913.3	3505370	3505371	29	0.9706
NC_000913.3	3505376	3505377	33	0.975
NC_000913.3	3505395	3505396	30	0.9643
NC_000913.3	3505398	3505399	32	0.94735
NC_000913.3	3505450	3505451	33	0.94735
NC_000913.3	3505459	3505460	24	1
NC_000913.3	3505461	3505462	26	0.95835
NC_000913.3	3505464	3505465	26	0.9231
NC_000913.3	3505476	3505477	25	1
NC_000913.3	3505481	3505482	29	1
NC_000913.3	3505498	3505499	24	0.91665
NC_000913.3	3505512	3505513	15	1
NC_000913.3	3505519	3505520	17	0.875
NC_000913.3	3505534	3505535	25	0.9
NC_000913.3	3505536	3505537	26	0.84375
NC_000913.3	3505538	3505539	26	0.82145
NC_000913.3	3505543	3505544	22	0.9018
NC_000913.3	3505566	3505567	28	0.9286
NC_000913.3	3505579	3505580	22	0.9
NC_000913.3	3505589	3505590	30	0.95835
NC_000913.3	3505591	3505592	32	0.87455
NC_000913.3	3505606	3505607	28	0.94445
NC_000913.3	3505609	3505610	29	0.92895
NC_000913.3	3505615	3505616	14	1
NC_000913.3	3505626	3505627	32	1
NC_000913.3	3505629	3505630	34	1
NC_000913.3	3505632	3505633	28	1
NC_000913.3	3505648	3505649	24	1
NC_000913.3	3505678	3505679	15	0.96155
NC_000913.3	3505706	3505707	10	1
NC_000913.3	3505711	3505712	26	0.97825
NC_000913.3	3505714	3505715	19	1
NC_000913.3	3505726	3505727	35	0.95455
NC_000913.3	3505728	3505729	38	0.95455
NC_000913.3	3505745	3505746	24	0.91665
NC_000913.3	3505753	3505754	13	0.94445
NC_000913.3	3505768	3505769	27	0.9706
NC_000913.3	3505776	3505777	22	0.8238
NC_000913.3	3505779	3505780	32	0.9412
NC_000913.3	3505781	3505782	33	0.9706
NC_000913.3	3505786	3505787	23	0.94445
NC_000913.3	3505788	3505789	32	0.90075
NC_000913.3	3505798	3505799	24	0.6143
NC_000913.3	3505800	3505801	26	0.7778
NC_000913.3	3505813	3505814	34	0.7879
NC_000913.3	3505816	3505817	29	0.8389
NC_000913.3	3505827	3505828	30	0.8756
NC_000913.3	3505859	3505860	26	0.96875
NC_000913.3	3505869	3505870	26	0.8301
NC_000913.3	3505871	3505872	30	0.93305
NC_000913.3	3505873	3505874	28	0.96155
NC_000913.3	3505891	3505892	32	1
NC_000913.3	3505908	3505909	24	0.95455
NC_000913.3	3505923	3505924	29	0.9722
NC_000913.3	3505929	3505930	23	0.64165
NC_000913.3	3505940	3505941	34	1
NC_000913.3	3505960	3505961	34	0.9706
NC_000913.3	3505978	3505979	33	0.87685
NC_000913.3	3505990	3505991	25	0.8125
NC_000913.3	3506011	3506012	24	1
NC_000913.3	3506037	3506038	19	0.9474
NC_000913.3	3506042	3506043	23	1
NC_000913.3	3506081	3506082	30	1
NC_000913.3	3506099	3506100	16	1
NC_000913.3	3506103	3506104	26	1
NC_000913.3	3506109	3506110	28	0.82085
NC_000913.3	3506124	3506125	20	1
NC_000913.3	3506128	3506129	23	1
NC_000913.3	3506141	3506142	20	0.91665
NC_000913.3	3506163	3506164	34	1
NC_000913.3	3506165	3506166	32	1
NC_000913.3	3506177	3506178	17	1
NC_000913.3	3506187	3506188	11	0.91665
NC_000913.3	3506204	3506205	31	0.96875
NC_000913.3	3506211	3506212	30	1
NC_000913.3	3506216	3506217	34	1
NC_000913.3	3506226	3506227	24	0.9111
NC_000913.3	3506252	3506253	33	1
NC_000913.3	3506257	3506258	26	0.9375
NC_000913.3	3506268	3506269	24	1
NC_000913.3	3506271	3506272	33	0.9722
NC_000913.3	3506278	3506279	31	1
NC_000913.3	3506283	3506284	26	1
NC_000913.3	3506286	3506287	24	1
NC_000913.3	3506293	3506294	31	1
NC_000913.3	3506309	3506310	30	1
NC_000913.3	3506313	3506314	29	1
NC_000913.3	3506317	3506318	38	0.9762
NC_000913.3	3506334	3506335	31	0.96875
NC_000913.3	3506337	3506338	32	1
NC_000913.3	3506351	3506352	36	0.91175
NC_000913.3	3506361	3506362	23	0.92855
NC_000913.3	3506373	3506374	20	1
NC_000913.3	3506379	3506380	34	0.9722
NC_000913.3	3506382	3506383	30	0.9722
NC_000913.3	3506397	3506398	21	0.9643
NC_000913.3	3506418	3506419	16	0.92855
NC_000913.3	3506436	3506437	9	1
NC_000913.3	3506445	3506446	24	0.95835
NC_000913.3	3506447	3506448	23	0.95
NC_000913.3	3506463	3506464	22	0.96155
NC_000913.3	3506480	3506481	27	0.9206
NC_000913.3	3506482	3506483	29	0.86365
NC_000913.3	3506502	3506503	33	1
NC_000913.3	3506517	3506518	20	0.83335
NC_000913.3	3506523	3506524	22	1
NC_000913.3	3506532	3506533	33	1
NC_000913.3	3506535	3506536	32	1
NC_000913.3	3506540	3506541	34	1
NC_000913.3	3506546	3506547	22	0.91665
NC_000913.3	3506574	3506575	27	0.75
NC_000913.3	3506612	3506613	27	0.96155
NC_000913.3	3506615	3506616	24	0.9375
NC_000913.3	3506633	3506634	16	1
NC_000913.3	3506639	3506640	24	0.96155
NC_000913.3	3506665	3506666	11	1
NC_000913.3	3506670	3506671	28	0.72995
NC_000913.3	3506674	3506675	31	0.7104
NC_000913.3	3506688	3506689	36	0.9722
NC_000913.3	3506696	3506697	10	0.8125
NC_000913.3	3506722	3506723	27	0.95
NC_000913.3	3506728	3506729	31	0.87605
NC_000913.3	3506735	3506736	21	1
NC_000913.3	3506745	3506746	32	1
NC_000913.3	3506747	3506748	34	1
NC_000913.3	3506783	3506784	34	0.9737
NC_000913.3	3506815	3506816	35	0.92105
NC_000913.3	3506819	3506820	27	0.9
NC_000913.3	3506830	3506831	4	1
NC_000913.3	3506849	3506850	27	0.92585
NC_000913.3	3506852	3506853	26	0.91875
NC_000913.3	3506855	3506856	25	0.9375
NC_000913.3	3506892	3506893	26	0.85715
NC_000913.3	3506901	3506902	19	1
NC_000913.3	3506928	3506929	32	1
NC_000913.3	3506931	3506932	31	0.96155
NC_000913.3	3506967	3506968	25	1
NC_000913.3	3506973	3506974	24	0.91665
NC_000913.3	3506975	3506976	28	0.86665
NC_000913.3	3507020	3507021	29	1
NC_000913.3	3507032	3507033	26	0.96875
NC_000913.3	3507045	3507046	26	1
NC_000913.3	3507063	3507064	27	1
NC_000913.3	3507071	3507072	25	0.9
NC_000913.3	3507074	3507075	32	1
NC_000913.3	3507083	3507084	28	0.95
NC_000913.3	3507107	3507108	25	0.9643
NC_000913.3	3507119	3507120	8	1
NC_000913.3	3507147	3507148	24	1
NC_000913.3	3507179	3507180	24	0.94445
NC_000913.3	3507189	3507190	19	1
NC_000913.3	3507194	3507195	27	1
NC_000913.3	3507196	3507197	28	1
NC_000913.3	3507199	3507200	14	1
NC_000913.3	3507225	3507226	18	0.70835
NC_000913.3	3507234	3507235	25	1
NC_000913.3	3507238	3507239	24	1
NC_000913.3	3507245	3507246	27	1
NC_000913.3	3507261	3507262	29	0.9237
NC_000913.3	3507264	3507265	33	0.975
NC_000913.3	3507268	3507269	25	1
NC_000913.3	3507273	3507274	32	0.8968
NC_000913.3	3507282	3507283	29	0.96155
NC_000913.3	3507294	3507295	14	0.9286
NC_000913.3	3507303	3507304	26	1
NC_000913.3	3507311	3507312	19	0.75
NC_000913.3	3507339	3507340	22	1
NC_000913.3	3507371	3507372	17	1
NC_000913.3	3507377	3507378	24	0.9706
NC_000913.3	3507379	3507380	24	0.96665
NC_000913.3	3507385	3507386	26	1
NC_000913.3	3507388	3507389	18	1
NC_000913.3	3507397	3507398	9	0.7778
NC_000913.3	3507410	3507411	31	1
NC_000913.3	3507427	3507428	20	1
NC_000913.3	3507439	3507440	22	1
NC_000913.3	3507448	3507449	28	1
NC_000913.3	3507455	3507456	19	1
NC_000913.3	3507506	3507507	29	1
NC_000913.3	3507508	3507509	30	1
NC_000913.3	3507518	3507519	27	1
NC_000913.3	3507527	3507528	27	0.84615
NC_000913.3	3507529	3507530	29	0.8846
NC_000913.3	3507533	3507534	17	0.65835
NC_000913.3	3507538	3507539	24	1
NC_000913.3	3507548	3507549	24	0.92855
NC_000913.3	3507550	3507551	26	1
NC_000913.3	3507553	3507554	27	1
NC_000913.3	3507574	3507575	2	1
NC_000913.3	3507593	3507594	28	1
NC_000913.3	3507604	3507605	30	1
NC_000913.3	3507638	3507639	32	1
NC_000913.3	3507641	3507642	31	1
NC_000913.3	3507669	3507670	21	1
NC_000913.3	3507685	3507686	26	1
NC_000913.3	3507739	3507740	14	1
NC_000913.3	3507758	3507759	26	1
NC_000913.3	3507781	3507782	27	1
NC_000913.3	3507789	3507790	7	1
NC_000913.3	3507830	3507831	20	1
NC_000913.3	3507850	3507851	25	1
NC_000913.3	3507853	3507854	23	0.9129
NC_000913.3	3507855	3507856	20	0.83335
NC_000913.3	3507867	3507868	21	1
NC_000913.3	3507878	3507879	21	1
NC_000913.3	3507880	3507881	20	0.95
NC_000913.3	3507895	3507896	9	1
NC_000913.3	3507899	3507900	21	1
NC_000913.3	3507901	3507902	20	1
NC_000913.3	3507906	3507907	17	0.9375
NC_000913.3	3507918	3507919	10	0.6
NC_000913.3	3507925	3507926	23	0.95
NC_000913.3	3507932	3507933	19	1
NC_000913.3	3507936	3507937	3	1
NC_000913.3	3507956	3507957	20	1
NC_000913.3	3507965	3507966	19	1
NC_000913.3	3507974	3507975	27	0.9643
NC_000913.3	3507978	3507979	25	1
NC_000913.3	3507980	3507981	24	1
NC_000913.3	3507983	3507984	25	0.95455
NC_000913.3	3507989	3507990	24	1
NC_000913.3	3508010	3508011	24	1
NC_000913.3	3508028	3508029	24	1
NC_000913.3	3508040	3508041	16	0.92855
NC_000913.3	3508046	3508047	19	0.95835
NC_000913.3	3508048	3508049	16	0.94445
NC_000913.3	3508050	3508051	12	0.8889
NC_000913.3	3508064	3508065	1	1
NC_000913.3	3508080	3508081	26	1
NC_000913.3	3508101	3508102	17	0.64285
NC_000913.3	3508110	3508111	19	0.95455
NC_000913.3	3508113	3508114	20	0.9375
NC_000913.3	3508119	3508120	12	1
NC_000913.3	3508128	3508129	16	1
NC_000913.3	3508132	3508133	22	1
NC_000913.3	3508136	3508137	8	1
NC_000913.3	3508149	3508150	21	0.8182
NC_000913.3	3508155	3508156	17	1
NC_000913.3	3508160	3508161	12	0.66665
NC_000913.3	3508185	3508186	17	0.91665
NC_000913.3	3508188	3508189	20	0.875
NC_000913.3	3508202	3508203	11	1
NC_000913.3	3508211	3508212	22	0.95835
NC_000913.3	3508218	3508219	16	0.95455
NC_000913.3	3508220	3508221	16	1
NC_000913.3	3508229	3508230	6	1
NC_000913.3	3508242	3508243	8	1
NC_000913.3	3508250	3508251	24	0.95455
NC_000913.3	3508271	3508272	23	1
NC_000913.3	3508284	3508285	23	0.95455
NC_000913.3	3508298	3508299	12	0.94445
NC_000913.3	3508303	3508304	14	0.95455
NC_000913.3	3508308	3508309	21	0.875
NC_000913.3	3508320	3508321	5	1
NC_000913.3	3508329	3508330	15	1
NC_000913.3	3508331	3508332	19	0.91665
NC_000913.3	3508346	3508347	18	1
NC_000913.3	3508361	3508362	7	1
NC_000913.3	3508371	3508372	11	1
NC_000913.3	3508376	3508377	15	1
NC_000913.3	3508378	3508379	17	0.91665
NC_000913.3	3508401	3508402	12	0.8125
NC_000913.3	3508408	3508409	20	1
NC_000913.3	3508420	3508421	12	1
NC_000913.3	3508444	3508445	20	0.899
NC_000913.3	3508448	3508449	24	1
NC_000913.3	3508453	3508454	7	1
NC_000913.3	3508466	3508467	22	1
NC_000913.3	3508488	3508489	19	0.95455
NC_000913.3	3508504	3508505	13	1
NC_000913.3	3508514	3508515	7	1
NC_000913.3	3508529	3508530	12	1
NC_000913.3	3508559	3508560	23	1
NC_000913.3	3508572	3508573	19	1
NC_000913.3	3508575	3508576	14	1
NC_000913.3	3508608	3508609	12	1
NC_000913.3	3508629	3508630	23	1
NC_000913.3	3508643	3508644	18	0.9375
NC_000913.3	3508649	3508650	22	0.9091
NC_000913.3	3508651	3508652	19	0.89445
NC_000913.3	3508653	3508654	15	0.92855
NC_000913.3	3508669	3508670	8	1
NC_000913.3	3508691	3508692	9	0.875
NC_000913.3	3508698	3508699	18	0.875
NC_000913.3	3508705	3508706	17	1
NC_000913.3	3508712	3508713	19	1
NC_000913.3	3508717	3508718	15	0.95455
NC_000913.3	3508756	3508757	16	1
NC_000913.3	3508758	3508759	17	1
NC_000913.3	3508784	3508785	10	1
NC_000913.3	3508789	3508790	14	1
NC_000913.3	3508795	3508796	12	1
NC_000913.3	3508802	3508803	7	0.83335
NC_000913.3	3508810	3508811	15	1
NC_000913.3	3508835	3508836	20	1
NC_000913.3	3508848	3508849	10	1
NC_000913.3	3508860	3508861	16	1
NC_000913.3	3508867	3508868	12	1
NC_000913.3	3508878	3508879	22	0.96155
NC_000913.3	3508882	3508883	18	1
NC_000913.3	3508890	3508891	12	0.875
NC_000913.3	3508894	3508895	16	0.875
NC_000913.3	3508897	3508898	11	1
NC_000913.3	3508915	3508916	17	1
NC_000913.3	3508921	3508922	16	0.94445
NC_000913.3	3508949	3508950	15	0.875
NC_000913.3	3508952	3508953	20	0.92855
NC_000913.3	3508955	3508956	16	1
NC_000913.3	3508972	3508973	10	1
NC_000913.3	3508995	3508996	8	0.75
NC_000913.3	3509026	3509027	20	1
NC_000913.3	3509044	3509045	22	0.95455
NC_000913.3	3509071	3509072	7	1
NC_000913.3	3509080	3509081	18	0.8889
NC_000913.3	3509122	3509123	16	1
NC_000913.3	3509125	3509126	18	1
NC_000913.3	3509143	3509144	13	1
NC_000913.3	3509155	3509156	15	0.92855
NC_000913.3	3509167	3509168	10	1
NC_000913.3	3509175	3509176	17	0.92855
NC_000913.3	3509177	3509178	14	0.875
NC_000913.3	3509180	3509181	16	0.75
NC_000913.3	3509199	3509200	16	0.92855
NC_000913.3	3509218	3509219	15	0.72225
NC_000913.3	3509224	3509225	16	0.91665
NC_000913.3	3509232	3509233	17	0.9375
NC_000913.3	3509242	3509243	16	0.91665
NC_000913.3	3509271	3509272	4	1
NC_000913.3	3509275	3509276	14	1
NC_000913.3	3509292	3509293	14	0.64285
NC_000913.3	3509296	3509297	17	0.9375
NC_000913.3	3509301	3509302	20	1
NC_000913.3	3509317	3509318	20	1
NC_000913.3	3509320	3509321	18	1
NC_000913.3	3509347	3509348	15	1
NC_000913.3	3509375	3509376	15	1
NC_000913.3	3509380	3509381	17	1
NC_000913.3	3509389	3509390	16	1
NC_000913.3	3509396	3509397	15	1
NC_000913.3	3509402	3509403	18	1
NC_000913.3	3509434	3509435	15	0.75
NC_000913.3	3509439	3509440	15	0.91665
NC_000913.3	3509442	3509443	18	0.8889
NC_000913.3	3509461	3509462	5	1
NC_000913.3	3509484	3509485	8	1
NC_000913.3	3509497	3509498	12	1
NC_000913.3	3509499	3509500	13	1
NC_000913.3	3509511	3509512	11	0.875
NC_000913.3	3509516	3509517	15	0.83335
NC_000913.3	3509519	3509520	14	0.83335
NC_000913.3	3509525	3509526	11	1
NC_000913.3	3509529	3509530	17	0.9375
NC_000913.3	3509531	3509532	12	1
NC_000913.3	3509566	3509567	14	0.7
NC_000913.3	3509593	3509594	15	1
NC_000913.3	3509605	3509606	3	1
NC_000913.3	3509615	3509616	14	0.84445
NC_000913.3	3509626	3509627	16	1
NC_000913.3	3509633	3509634	14	0.91665
NC_000913.3	3509647	3509648	13	0.875
NC_000913.3	3509663	3509664	13	1
NC_000913.3	3509672	3509673	7	0.875
NC_000913.3	3509690	3509691	15	1
NC_000913.3	3509723	3509724	16	1
NC_000913.3	3509729	3509730	7	0.8571
NC_000913.3	3509738	3509739	10	1
NC_000913.3	3509742	3509743	17	1
NC_000913.3	3509750	3509751	9	1
NC_000913.3	3509773	3509774	16	1
NC_000913.3	3509805	3509806	12	1
NC_000913.3	3509807	3509808	14	1
NC_000913.3	3509815	3509816	15	1
NC_000913.3	3509846	3509847	6	0.9
NC_000913.3	3509850	3509851	14	1
NC_000913.3	3509853	3509854	11	1
NC_000913.3	3509860	3509861	6	1
NC_000913.3	3509865	3509866	13	0.75
NC_000913.3	3509870	3509871	6	1
NC_000913.3	3509880	3509881	10	1
NC_000913.3	3509898	3509899	8	1
NC_000913.3	3509903	3509904	9	1
NC_000913.3	3509920	3509921	12	1
NC_000913.3	3509924	3509925	15	0.875
NC_000913.3	3509953	3509954	8	1
NC_000913.3	3509961	3509962	11	0.75
NC_000913.3	3509971	3509972	6	1
NC_000913.3	3509985	3509986	11	1
NC_000913.3	3510043	3510044	13	1
NC_000913.3	3510055	3510056	12	1
NC_000913.3	3510064	3510065	7	1
NC_000913.3	3510074	3510075	6	1
NC_000913.3	3510077	3510078	9	0.83335
NC_000913.3	3510087	3510088	13	1
NC_000913.3	3510090	3510091	12	0.875
NC_000913.3	3510093	3510094	11	0.92855
NC_000913.3	3510108	3510109	11	1
NC_000913.3	3510148	3510149	13	1
NC_000913.3	3510150	3510151	11	1
NC_000913.3	3510155	3510156	13	1
NC_000913.3	3510168	3510169	13	1
NC_000913.3	3510184	3510185	9	1
NC_000913.3	3510196	3510197	4	1
NC_000913.3	3510202	3510203	11	1
NC_000913.3	3510210	3510211	8	1
NC_000913.3	3510216	3510217	12	1
NC_000913.3	3510231	3510232	12	1
NC_000913.3	3510238	3510239	12	1
NC_000913.3	3510253	3510254	9	1
NC_000913.3	3510268	3510269	9	1
NC_000913.3	3510277	3510278	11	0.92855
NC_000913.3	3510279	3510280	10	0.9
NC_000913.3	3510310	3510311	9	1
NC_000913.3	3510323	3510324	3	1
NC_000913.3	3510337	3510338	3	1
NC_000913.3	3510349	3510350	11	1
NC_000913.3	3510355	3510356	12	1
NC_000913.3	3510369	3510370	5	1
NC_000913.3	3510411	3510412	9	1
NC_000913.3	3510444	3510445	11	1
NC_000913.3	3510447	3510448	11	0.91665
NC_000913.3	3510457	3510458	4	1
NC_000913.3	3510480	3510481	9	1
NC_000913.3	3510493	3510494	1	1
NC_000913.3	3510510	3510511	11	1
NC_000913.3	3510513	3510514	13	1
NC_000913.3	3510545	3510546	12	1
NC_000913.3	3510549	3510550	4	1
NC_000913.3	3510559	3510560	9	1
NC_000913.3	3510562	3510563	10	1
NC_000913.3	3510565	3510566	7	1
NC_000913.3	3510578	3510579	5	0.58335
NC_000913.3	3510580	3510581	4	0.75
NC_000913.3	3510588	3510589	11	0.83335
NC_000913.3	3510600	3510601	9	1
NC_000913.3	3510609	3510610	10	0.9375
NC_000913.3	3510612	3510613	6	1
NC_000913.3	3510627	3510628	5	0.75
NC_000913.3	3510630	3510631	8	0.8
NC_000913.3	3510676	3510677	8	1
NC_000913.3	3510693	3510694	8	0.73335
NC_000913.3	3510695	3510696	7	0.54165
NC_000913.3	3510698	3510699	6	0.625
NC_000913.3	3510707	3510708	6	0.875
NC_000913.3	3510709	3510710	8	0.875
NC_000913.3	3510727	3510728	6	0.9
NC_000913.3	3510738	3510739	7	0.4
NC_000913.3	3510766	3510767	4	1
NC_000913.3	3510782	3510783	6	1
NC_000913.3	3510819	3510820	6	1
NC_000913.3	3510827	3510828	5	0.75
NC_000913.3	3510829	3510830	9	1
NC_000913.3	3510832	3510833	7	1
NC_000913.3	3510845	3510846	5	1
NC_000913.3	3510852	3510853	10	1
NC_000913.3	3510873	3510874	12	1
NC_000913.3	3510876	3510877	11	1
NC_000913.3	3510892	3510893	3	0.5
NC_000913.3	3510897	3510898	8	1
NC_000913.3	3510927	3510928	9	1
NC_000913.3	3510930	3510931	9	1
NC_000913.3	3510940	3510941	10	0.875
NC_000913.3	3510943	3510944	7	1
NC_000913.3	3510953	3510954	5	1
NC_000913.3	3510986	3510987	7	1
NC_000913.3	3511037	3511038	11	1
NC_000913.3	3511040	3511041	3	1
NC_000913.3	3511051	3511052	5	1
NC_000913.3	3511070	3511071	4	1
NC_000913.3	3511125	3511126	2	1
NC_000913.3	3511142	3511143	10	0.79165
NC_000913.3	3511178	3511179	3	1
NC_000913.3	3511200	3511201	6	1
NC_000913.3	3511220	3511221	3	1
NC_000913.3	3511230	3511231	5	1
NC_000913.3	3511249	3511250	6	1
NC_000913.3	3511252	3511253	8	1
NC_000913.3	3511258	3511259	7	0.875
NC_000913.3	3511272	3511273	9	1
NC_000913.3	3511287	3511288	7	0.875
NC_000913.3	3511293	3511294	9	1
NC_000913.3	3511309	3511310	10	0.875
NC_000913.3	3511314	3511315	9	1
NC_000913.3	3511340	3511341	9	0.92855
NC_000913.3	3511346	3511347	7	1
NC_000913.3	3511385	3511386	9	0.9
NC_000913.3	3511394	3511395	4	1
NC_000913.3	3511435	3511436	5	1
NC_000913.3	3511447	3511448	6	1
NC_000913.3	3511472	3511473	4	1
NC_000913.3	3511485	3511486	7	1
NC_000913.3	3511494	3511495	8	1
NC_000913.3	3511509	3511510	3	1
NC_000913.3	3511514	3511515	5	0.875
NC_000913.3	3511542	3511543	10	1
NC_000913.3	3511547	3511548	8	1
NC_000913.3	3511549	3511550	8	1
NC_000913.3	3511560	3511561	3	1
NC_000913.3	3511566	3511567	8	1
NC_000913.3	3511583	3511584	3	0.75
NC_000913.3	3511585	3511586	4	0.75
NC_000913.3	3511590	3511591	5	1
NC_000913.3	3511600	3511601	8	1
NC_000913.3	3511603	3511604	6	1
NC_000913.3	3511606	3511607	6	1
NC_000913.3	3511632	3511633	1	1
NC_000913.3	3511639	3511640	2	1
NC_000913.3	3511647	3511648	4	1
NC_000913.3	3511660	3511661	9	0.83335
NC_000913.3	3511665	3511666	8	1
NC_000913.3	3511671	3511672	6	1
NC_000913.3	3511685	3511686	6	1
NC_000913.3	3511698	3511699	6	1
NC_000913.3	3511713	3511714	8	1
NC_000913.3	3511718	3511719	9	1
NC_000913.3	3511734	3511735	7	1
NC_000913.3	3511749	3511750	8	1
NC_000913.3	3511768	3511769	8	1
NC_000913.3	3511771	3511772	9	1
NC_000913.3	3511775	3511776	6	1
NC_000913.3	3511791	3511792	7	1
NC_000913.3	3511793	3511794	7	1
NC_000913.3	3511800	3511801	2	1
NC_000913.3	3511806	3511807	2	0.5
NC_000913.3	3511812	3511813	8	1
NC_000913.3	3511820	3511821	5	1
NC_000913.3	3511839	3511840	6	1
NC_000913.3	3511845	3511846	5	1
NC_000913.3	3511855	3511856	7	1
NC_000913.3	3511870	3511871	6	1
NC_000913.3	3511872	3511873	5	1
NC_000913.3	3511891	3511892	7	1
NC_000913.3	3511906	3511907	6	1
NC_000913.3	3511909	3511910	6	1
NC_000913.3	3511916	3511917	9	1
NC_000913.3	3511918	3511919	9	1
NC_000913.3	3511927	3511928	4	1
NC_000913.3	3511941	3511942	7	1
NC_000913.3	3511962	3511963	6	1
NC_000913.3	3511964	3511965	5	1
NC_000913.3	3511972	3511973	4	0.75
NC_000913.3	3511974	3511975	6	0.83335
NC_000913.3	3511979	3511980	6	1
NC_000913.3	3511987	3511988	6	1
NC_000913.3	3512028	3512029	3	1
NC_000913.3	3512032	3512033	8	1
NC_000913.3	3512043	3512044	6	0.5
NC_000913.3	3512051	3512052	5	1
NC_000913.3	3512082	3512083	3	1
NC_000913.3	3512127	3512128	6	1
NC_000913.3	3512147	3512148	6	1
NC_000913.3	3512153	3512154	4	1
NC_000913.3	3512156	3512157	2	1
NC_000913.3	3512165	3512166	4	1
NC_000913.3	3512170	3512171	6	1
NC_000913.3	3512175	3512176	4	1
NC_000913.3	3512188	3512189	4	1
NC_000913.3	3512197	3512198	3	1
NC_000913.3	3512199	3512200	3	0.75
NC_000913.3	3512206	3512207	6	1
NC_000913.3	3512217	3512218	3	1
NC_000913.3	3512225	3512226	3	1
NC_000913.3	3512261	3512262	5	1
NC_000913.3	3512268	3512269	4	0.83335
NC_000913.3	3512291	3512292	4	1
NC_000913.3	3512299	3512300	6	1
NC_000913.3	3512302	3512303	5	1
NC_000913.3	3512310	3512311	7	1
NC_000913.3	3512313	3512314	5	1
NC_000913.3	3512332	3512333	5	1
NC_000913.3	3512336	3512337	5	1
NC_000913.3	3512339	3512340	4	0.83335
NC_000913.3	3512397	3512398	7	1
NC_000913.3	3512405	3512406	1	1
NC_000913.3	3512418	3512419	6	1
NC_000913.3	3512421	3512422	5	1
NC_000913.3	3512441	3512442	5	1
NC_000913.3	3512470	3512471	4	1
NC_000913.3	3512518	3512519	5	1
NC_000913.3	3512523	3512524	5	1
NC_000913.3	3512572	3512573	4	1
NC_000913.3	3512581	3512582	5	1
NC_000913.3	3512587	3512588	4	0.83335
NC_000913.3	3512590	3512591	3	0.6667
NC_000913.3	3512596	3512597	1	1
NC_000913.3	3512610	3512611	2	1
NC_000913.3	3512636	3512637	3	1
NC_000913.3	3512642	3512643	5	1
NC_000913.3	3512657	3512658	3	1
NC_000913.3	3512662	3512663	5	1
NC_000913.3	3512669	3512670	5	1
NC_000913.3	3512678	3512679	5	1
NC_000913.3	3512682	3512683	5	1
NC_000913.3	3512689	3512690	1	1
NC_000913.3	3512693	3512694	5	1
NC_000913.3	3512695	3512696	3	1
NC_000913.3	3512708	3512709	3	1
NC_000913.3	3512710	3512711	3	1
NC_000913.3	3512746	3512747	5	1
NC_000913.3	3512751	3512752	1	1
NC_000913.3	3512757	3512758	5	1
NC_000913.3	3512766	3512767	5	1
NC_000913.3	3512791	3512792	3	1
NC_000913.3	3512797	3512798	1	1
NC_000913.3	3512842	3512843	1	1
NC_000913.3	3512876	3512877	1	1
NC_000913.3	3512882	3512883	4	0.75
NC_000913.3	3512911	3512912	4	1
NC_000913.3	3512915	3512916	2	1
NC_000913.3	3512932	3512933	5	1
NC_000913.3	3512937	3512938	3	1
NC_000913.3	3512945	3512946	3	1
NC_000913.3	3512948	3512949	3	1
NC_000913.3	3512953	3512954	4	1
NC_000913.3	3512956	3512957	4	1
NC_000913.3	3512969	3512970	1	1
NC_000913.3	3512973	3512974	1	1
NC_000913.3	3512993	3512994	3	0.75
NC_000913.3	3512999	3513000	3	1
NC_000913.3	3513016	3513017	2	1
NC_000913.3	3513022	3513023	3	1
NC_000913.3	3513030	3513031	2	1
NC_000913.3	3513037	3513038	5	1
NC_000913.3	3513062	3513063	3	1
NC_000913.3	3513074	3513075	3	1
NC_000913.3	3513082	3513083	4	1
NC_000913.3	3513084	3513085	3	1
NC_000913.3	3513086	3513087	3	0.75
NC_000913.3	3513088	3513089	3	0.75
NC_000913.3	3513098	3513099	2	1
NC_000913.3	3513107	3513108	3	1
NC_000913.3	3513113	3513114	1	1
NC_000913.3	3513130	3513131	2	1
NC_000913.3	3513140	3513141	4	1
NC_000913.3	3513142	3513143	3	1
NC_000913.3	3513150	3513151	3	1
NC_000913.3	3513163	3513164	1	1
NC_000913.3	3513165	3513166	2	0.5
NC_000913.3	3513175	3513176	4	1
NC_000913.3	3513203	3513204	3	1
NC_000913.3	3513236	3513237	2	0.5
NC_000913.3	3513271	3513272	2	1
NC_000913.3	3513283	3513284	4	1
NC_000913.3	3513291	3513292	3	1
NC_000913.3	3513293	3513294	4	0.83335
NC_000913.3	3513314	3513315	3	0.5
NC_000913.3	3513321	3513322	3	1
NC_000913.3	3513331	3513332	2	1
NC_000913.3	3513334	3513335	2	1
NC_000913.3	3513380	3513381	1	1
NC_000913.3	3513385	3513386	2	1
NC_000913.3	3513421	3513422	3	1
NC_000913.3	3513449	3513450	2	1
