read_id	chrm	strand	pos	mod_log_prob	can_log_prob	mod_base
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3503839	-0.009926548224835408	-4.617501640581833	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3503849	-0.009127641224826455	-4.701008321304955	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3503861	-0.00863925838468571	-4.755755054284253	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3503872	-0.002572380949172448	-5.964209284348656	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3503887	-0.008949361779383658	-4.720644402567834	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3503893	-0.00162701270722998	-6.4218230366093305	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3503899	-0.6565906969497256	-0.7310909139812667	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3503908	-3.2745931794860756	-0.038566474532866	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3503911	-0.002850631810563442	-5.861639598671446	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3503915	-0.005301710692134698	-5.242375422576883	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3503917	-0.06508901261656552	-2.7643675094148814	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3503920	-1.5336275624733453	-0.24302946398612624	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3503939	-0.0032793206152055276	-5.7217582197775405	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3503958	-0.0034638144636405244	-5.667116258335864	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3503964	-0.013075200176391633	-4.343568436019668	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3503978	-0.03618063188833487	-3.3372671073233837	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3503984	-0.013245937922778062	-4.330680003770905	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3503999	-0.021650865505277395	-3.8435157493468517	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504006	-2.526046517488598	-0.08335397256754638	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504019	-0.04124519725491682	-3.208772320867058	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504046	-0.03677219030962364	-3.3213431719728863	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504061	-0.003914845278372603	-5.544936254587024	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504066	-0.009612311513437	-4.649512858731873	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504089	-0.8559765142251791	-0.5531558709284157	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504095	-0.00543211200999405	-5.218142095053716	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504099	-1.918449445483987	-0.1588016829642596	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504105	-0.004642263489857967	-5.37487344440292	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504122	-2.6741197873433378	-0.0714611019473715	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504124	-1.032245516620062	-0.4403767825751718	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504143	-0.005210938920159336	-5.259599562500324	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504161	-1.5030045263653686	-0.25162117422041497	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504167	-0.007275084283620004	-4.92693521747168	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504188	-0.006536807233092468	-5.033573046582339	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504195	-0.005931573525109535	-5.130430072018538	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504207	-0.025756386997683123	-3.6719231962242875	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504221	-0.005175170600444368	-5.266469443472167	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504236	-0.45339967868738795	-1.0091302451572703	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504239	-1.182367280314153	-0.3660792893703311	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504249	-0.008472761643642635	-4.775132163113953	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504296	-0.028527319559618736	-3.5711228211583994	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504323	-0.0184915645074053	-3.999672158337034	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504332	-0.010814412468656442	-4.532277879910112	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504349	-0.005052356512531553	-5.2904256230511955	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504352	-0.017730475115953936	-4.041322500817733	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504368	-0.006442445967268284	-5.048066495997503	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504378	-0.4473008235910222	-1.019851610391043	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504386	-0.00778598815530529	-4.859320019254587	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504389	-0.015183389719207518	-4.195135319521767	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504391	-0.020138581593278193	-3.9151702139340774	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504394	-0.048776418892259255	-3.044797382950188	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504401	-0.013188718999766813	-4.334980547930709	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504419	-0.05692420616544247	-2.89436170391038	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504428	-2.2685793377942685	-0.10921131614729813	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504447	-0.02838050016889415	-3.5762096731902973	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504461	-0.05075369611068803	-3.0060403535679705	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504472	-0.10525599329252255	-2.303526286229081	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504499	-0.02424977947716389	-3.731448143065317	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504505	-0.8219641569345495	-0.579046341003336	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504507	-2.247345988014121	-0.11169087338172021	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504533	-2.278231644868916	-0.10810343127720816	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504536	-0.4014433405925719	-1.1067046752331577	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504570	-0.01205511938838999	-4.424287368212783	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504580	-0.013714981215549038	-4.296116177312212	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504582	-0.0057050734917023505	-5.169250594355171	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504593	-0.3917257281240998	-1.1266706670881579	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504608	-0.020727414674326372	-3.8866438808563744	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504620	-0.09722803495706778	-2.3789163450055315	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504627	-0.10986517622646996	-2.2629310427588982	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504631	-0.03968710359775507	-3.2465069153694253	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504653	-0.005193016552461849	-5.263035911302443	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504662	-0.0063268672265612835	-5.0661118399784275	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504667	-0.01017065263243122	-4.59332991489614	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504675	-1.8502247805562009	-0.17102776414977228	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504689	-0.007440606743981171	-4.904520878448772	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504712	-0.021234338561692656	-3.86273404616863	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504719	-0.2192711076647924	-1.625079410338243	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504725	-0.03947015701325052	-3.2518805784037097	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504738	-0.004055899687338993	-5.509610009331163	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504740	-0.0057861729997386036	-5.155175864670999	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504747	-0.09605174122722193	-2.39050974771292	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504784	-0.04850119513613782	-3.0503194236024114	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504791	-0.018233459643244743	-4.013599808228424	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504802	-0.21027162736160165	-1.662649355875033	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504811	-0.11826254793825353	-2.1933967342106695	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504817	-0.030842702920211185	-3.494236806227747	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504820	-0.3130923549377369	-1.313722126153883	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504829	-1.0619538222811806	-0.42431091719675146	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504831	-0.019293418747790447	-3.957622438336364	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504848	-0.030681519429014426	-3.499396315514507	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504852	-0.022849007635842522	-3.7902503427866034	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504886	-0.007302349980430556	-4.923208020648617	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504895	-0.02449329763040442	-3.7215774171690654	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504904	-0.01185312770521918	-4.441084214691628	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504919	-0.003349404165301273	-5.700647044713259	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504956	-3.565412065506826	-0.028693064605355017	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504965	-0.02794545702174389	-3.5914408212634514	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504973	-0.012962893715211976	-4.352138777828482	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504984	-0.006513056401345807	-5.037201200350175	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504989	-0.022514367582085804	-3.8048376775425656	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3504994	-0.10084964828023102	-2.344125585044955	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505004	-0.025241885954400356	-3.6918449183293447	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505009	-0.01884276398252549	-3.9810329006877914	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505033	-0.0171651662004777	-4.073443475939682	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505040	-0.023653752646473514	-3.7560370662934672	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505045	-0.021234338561692656	-3.86273404616863	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505050	-0.00953569578700808	-4.657477129865651	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505058	-0.004122176513025266	-5.4934343554933545	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505069	-2.393923835982576	-0.09570819234292267	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505072	-2.951051779544862	-0.05370112251872677	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505087	-0.006513056401345807	-5.037201200350175	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505102	-0.0072209328092966985	-4.934379430286854	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505119	-0.04584461392258188	-3.1053322953483584	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505121	-0.0030901558276932306	-5.781078439706072	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505129	-0.005210938920159336	-5.259599562500324	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505149	-0.058257621826815154	-2.8718677485923534	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505156	-0.016546164136154395	-4.109862653052977	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505170	-0.007468648843175885	-4.900773174178189	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505186	-0.01037980383219228	-4.573078712795512	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505192	-0.003697515581632338	-5.601942337428828	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505207	-0.005247014459743404	-5.252718398568217	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505209	-0.007412695870844033	-4.908265149044203	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505222	-0.007668680702030528	-4.874442575947148	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505228	-0.5070172055197213	-0.9220306932072396	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505236	-0.006147258020855695	-5.09482120133023	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505256	-0.01662200917221046	-4.105327100519711	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505279	-0.00455008077960084	-5.394884470173603	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505281	-0.006419121226010738	-5.0516818950666815	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505294	-0.004149074734966618	-5.486943745110895	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505310	-0.04850119513613782	-3.0503194236024114	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505324	-0.005265168417166066	-5.24927357496765	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505332	-0.0068053270217829365	-4.993450321755207	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505350	-0.05562508454436177	-2.916804641276551	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505353	-0.01268733111230258	-4.3734882921640335	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505363	-0.006059832685910926	-5.109101475145637	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505368	-0.003792095471800039	-5.576731966313633	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505370	-0.03428804988419065	-3.3900534245502203	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505376	-0.009236734979756633	-4.689181625549119	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505395	-0.005247014459743404	-5.252718398568217	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505398	-0.00863925838468571	-4.755755054284253	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505450	-0.49662404662761694	-0.9379785699347916	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505459	-0.004642263489857967	-5.37487344440292	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505461	-0.00942219267655986	-4.669394846537445	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505464	-0.0057861729997386036	-5.155175864670999	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505476	-0.014716649946356242	-4.2261250775805905	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505481	-0.009497673139840401	-4.661453521022876	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505498	-1.3816974449355683	-0.2892190857892406	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505512	-0.014651435868528573	-4.230533710411271	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505519	-0.0033800813979354416	-5.691545052207193	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505534	-0.0057861729997386036	-5.155175864670999	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505536	-0.002907938793290654	-5.841764384290443	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505538	-0.005052356512531553	-5.2904256230511955	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505543	-0.028973279229666637	-3.555832942362843	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505566	-0.008538876071767731	-4.767392287384901	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505579	-0.5821977103939275	-0.8179606240346494	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505589	-0.7031034708408922	-0.6832890415751568	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505591	-0.016027090281596656	-4.141477688238709	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505606	-1.3299653333013446	-0.30718628909353124	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505609	-0.02723807206892559	-3.6167276991443242	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505615	-0.03268396111511196	-3.437168278081838	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505626	-0.014782224998103999	-4.221711841406857	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505629	-0.014457936031273988	-4.243732067233466	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505632	-0.6402051321043972	-0.7490495446867247	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505648	-0.008844475091718706	-4.7323812765137765	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505678	-0.023653752646473514	-3.7560370662934672	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505706	-1.1368558896594059	-0.3868781467023351	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505711	-0.01012945383996211	-4.597368328962913	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505714	-0.014848163394169944	-4.217293994091471	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505726	-0.0035504207670653543	-5.642463841739485	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505728	-0.008151600663721226	-4.813614002198823	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505745	-0.009127641224826455	-4.701008321304955	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505753	-0.04482906151182897	-3.127229452372052	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505768	-0.0055860526467057525	-5.190274112901886	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505776	-0.013361304668021212	-4.322065674675355	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505779	-0.003240195830825243	-5.733741169854281	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505781	-0.393661086326083	-1.122646744453625	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505786	-0.008214601898346885	-4.805946478299513	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505788	-0.0066816011025157	-5.011736574542231	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505798	-0.015115598436751476	-4.199576338473227	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505800	-0.011040207352009723	-4.511726481515025	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505813	-0.004504847956151359	-5.4048527169225435	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505816	-0.0070877375268825205	-4.952930872593393	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505827	-0.0036743606740898827	-5.608212745483786	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505859	-0.1531591188599084	-1.9518802510613424	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505869	-0.011040207352009723	-4.511726481515025	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505871	-0.004343746035057272	-5.44118924828974	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505873	-0.009573908202225034	-4.653496911243256	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505891	-0.00683041395981121	-4.9897832612270125	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505908	-0.007727056726280601	-4.866888289306261	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505923	-0.005995276703298913	-5.119779476601067	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505929	-0.014204849054122448	-4.261265907117687	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505940	-0.008809853664611289	-4.736286142255936	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505960	-0.882197016068293	-0.5342181534349529	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505978	-0.008472761643642635	-4.775132163113953	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3505990	-0.011040207352009723	-4.511726481515025	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506011	-0.012261410217575985	-4.407422770044735	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506037	-0.7662361938025726	-0.6250382474273675	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506042	-2.689031452931133	-0.07036529544347941	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506081	-0.0065606660593307	-5.029941687345264	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506099	-0.006855616295933231	-4.986112915260873	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506103	-0.01037980383219228	-4.573078712795512	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506109	-0.005527698229549571	-5.200746359423	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506124	-1.18046119045974	-0.3669230731644082	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506128	-0.976750932994445	-0.4724586289017316	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506141	-0.008246330235049726	-4.802107329295314	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506163	-0.20775957614612062	-1.6734556845662647	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506165	-3.3042845645648478	-0.03741683734929325	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506177	-0.0070877375268825205	-4.952930872593393	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506187	-0.005645173661838143	-5.1797755770190985	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506204	-0.020332546160377163	-3.905681465271867	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506211	-0.05312610969354736	-2.961532221905358	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506216	-0.06703218465448568	-2.7359112848831675	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506226	-0.015668651768710795	-4.163917361787542	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506252	-0.03840595413128867	-3.278684294672381	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506257	-2.486447976394307	-0.08687137412026133	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506268	-0.04989530215031479	-3.0226723482856133	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506271	-2.4876854733779616	-0.0867591391466796	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506278	-1.70982786522319	-0.19954535272970564	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506283	-1.7629417527284175	-0.188186112625737	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506286	-2.039733952007366	-0.1393348393585271	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506293	-0.11328623505724478	-2.2339460436846372	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506309	-0.14225204220829846	-2.020437861032126	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506313	-3.110348054247994	-0.045609932684572904	m
6d10228e-f974-45f9-a9f0-e2cda02f7028	NC_000913.3	+	3506317	-1.1105185415271968	-0.3995647227201369	m
