Chr	Pos_start	Pos_end	Coverage	Methylation
NC_000913.3	3506445	3506446	11	0.875
NC_000913.3	3506447	3506448	11	0.875
NC_000913.3	3506463	3506464	6	1
NC_000913.3	3506480	3506481	13	0.597222222222222
NC_000913.3	3506482	3506483	13	0.597222222222222
NC_000913.3	3506502	3506503	4	1
NC_000913.3	3506517	3506518	21	0.777777777777778
NC_000913.3	3506523	3506524	21	0.777777777777778
NC_000913.3	3506532	3506533	21	0.777777777777778
NC_000913.3	3506535	3506536	21	0.777777777777778
NC_000913.3	3506540	3506541	21	0.777777777777778
NC_000913.3	3506546	3506547	21	0.777777777777778
NC_000913.3	3506574	3506575	9	1
NC_000913.3	3506612	3506613	9	0.75
NC_000913.3	3506615	3506616	9	0.75
NC_000913.3	3506633	3506634	8	0.75
NC_000913.3	3506639	3506640	8	0.75
NC_000913.3	3506665	3506666	12	0.75
NC_000913.3	3506670	3506671	12	0.75
NC_000913.3	3506674	3506675	12	0.75
NC_000913.3	3506688	3506689	19	0.892045454545455
NC_000913.3	3506696	3506697	19	0.892045454545455
NC_000913.3	3506722	3506723	18	0.784615384615385
NC_000913.3	3506728	3506729	18	0.784615384615385
NC_000913.3	3506735	3506736	18	0.784615384615385
NC_000913.3	3506745	3506746	18	0.784615384615385
NC_000913.3	3506747	3506748	18	0.784615384615385
NC_000913.3	3506783	3506784	12	1
NC_000913.3	3506815	3506816	15	0.527777777777778
NC_000913.3	3506819	3506820	15	0.527777777777778
NC_000913.3	3506830	3506831	12	0.625
NC_000913.3	3506849	3506850	20	0.75
NC_000913.3	3506852	3506853	20	0.75
NC_000913.3	3506855	3506856	20	0.75
NC_000913.3	3506892	3506893	16	0.833333333333333
NC_000913.3	3506901	3506902	16	0.833333333333333
NC_000913.3	3506928	3506929	17	0.944444444444444
NC_000913.3	3506931	3506932	17	0.944444444444444
NC_000913.3	3506967	3506968	16	0.944444444444444
NC_000913.3	3506973	3506974	16	0.944444444444444
NC_000913.3	3506975	3506976	16	0.944444444444444
NC_000913.3	3507020	3507021	10	0.833333333333333
NC_000913.3	3507032	3507033	6	1
NC_000913.3	3507045	3507046	13	0.75
NC_000913.3	3507063	3507064	20	0.843434343434343
NC_000913.3	3507071	3507072	20	0.843434343434343
NC_000913.3	3507074	3507075	20	0.843434343434343
NC_000913.3	3507083	3507084	20	0.843434343434343
NC_000913.3	3507107	3507108	6	0.75
NC_000913.3	3507119	3507120	9	0.75
NC_000913.3	3507147	3507148	9	0.916666666666667
NC_000913.3	3507179	3507180	19	0.894444444444444
NC_000913.3	3507189	3507190	19	0.894444444444444
NC_000913.3	3507194	3507195	19	0.894444444444444
NC_000913.3	3507196	3507197	19	0.894444444444444
NC_000913.3	3507199	3507200	19	0.894444444444444
NC_000913.3	3507225	3507226	17	0.928571428571429
NC_000913.3	3507234	3507235	17	0.928571428571429
NC_000913.3	3507238	3507239	17	0.928571428571429
NC_000913.3	3507245	3507246	17	0.928571428571429
NC_000913.3	3507261	3507262	19	0.863636363636364
NC_000913.3	3507264	3507265	19	0.863636363636364
NC_000913.3	3507268	3507269	19	0.863636363636364
NC_000913.3	3507273	3507274	19	0.863636363636364
NC_000913.3	3507282	3507283	19	0.863636363636364
NC_000913.3	3507294	3507295	14	0.833333333333333
NC_000913.3	3507303	3507304	14	0.833333333333333
NC_000913.3	3507311	3507312	14	0.833333333333333
NC_000913.3	3507339	3507340	7	0.5
NC_000913.3	3507371	3507372	13	0.8
NC_000913.3	3507377	3507378	13	0.8
NC_000913.3	3507379	3507380	13	0.8
NC_000913.3	3507385	3507386	13	0.8
NC_000913.3	3507388	3507389	13	0.8
NC_000913.3	3507397	3507398	13	0.8
NC_000913.3	3507410	3507411	9	0.928571428571429
NC_000913.3	3507427	3507428	10	1
NC_000913.3	3507439	3507440	15	0.857142857142857
NC_000913.3	3507448	3507449	15	0.857142857142857
NC_000913.3	3507455	3507456	15	0.857142857142857
NC_000913.3	3507506	3507507	24	0.958333333333333
NC_000913.3	3507508	3507509	24	0.958333333333333
NC_000913.3	3507518	3507519	24	0.958333333333333
NC_000913.3	3507527	3507528	24	0.958333333333333
NC_000913.3	3507529	3507530	24	0.958333333333333
NC_000913.3	3507533	3507534	24	0.958333333333333
NC_000913.3	3507538	3507539	24	0.958333333333333
NC_000913.3	3507548	3507549	24	0.958333333333333
NC_000913.3	3507550	3507551	24	0.958333333333333
NC_000913.3	3507553	3507554	24	0.958333333333333
NC_000913.3	3507574	3507575	9	0.678571428571429
NC_000913.3	3507593	3507594	7	1
NC_000913.3	3507604	3507605	3	0.5
NC_000913.3	3507638	3507639	10	1
NC_000913.3	3507641	3507642	10	1
NC_000913.3	3507669	3507670	6	0.833333333333333
NC_000913.3	3507685	3507686	5	1
NC_000913.3	3507739	3507740	2	0.5
NC_000913.3	3507758	3507759	8	0.916666666666667
NC_000913.3	3507781	3507782	8	0.8
NC_000913.3	3507789	3507790	8	0.8
NC_000913.3	3507830	3507831	6	1
NC_000913.3	3507850	3507851	9	0.916666666666667
NC_000913.3	3507853	3507854	9	0.916666666666667
NC_000913.3	3507855	3507856	9	0.916666666666667
NC_000913.3	3507867	3507868	7	1
NC_000913.3	3507878	3507879	7	1
NC_000913.3	3507880	3507881	7	1
NC_000913.3	3507895	3507896	8	0.916666666666667
NC_000913.3	3507899	3507900	8	0.916666666666667
NC_000913.3	3507901	3507902	8	0.916666666666667
NC_000913.3	3507906	3507907	8	0.916666666666667
NC_000913.3	3507918	3507919	13	0.775
NC_000913.3	3507925	3507926	13	0.775
NC_000913.3	3507932	3507933	13	0.775
NC_000913.3	3507936	3507937	13	0.775
NC_000913.3	3507956	3507957	15	0.75
NC_000913.3	3507965	3507966	15	0.75
NC_000913.3	3507974	3507975	15	0.75
NC_000913.3	3507978	3507979	15	0.75
NC_000913.3	3507980	3507981	15	0.75
NC_000913.3	3507983	3507984	15	0.75
NC_000913.3	3507989	3507990	15	0.75
NC_000913.3	3508010	3508011	6	1
NC_000913.3	3508028	3508029	5	1
NC_000913.3	3508040	3508041	14	0.928571428571429
NC_000913.3	3508046	3508047	14	0.928571428571429
NC_000913.3	3508048	3508049	14	0.928571428571429
NC_000913.3	3508050	3508051	14	0.928571428571429
NC_000913.3	3508064	3508065	5	0.666666666666667
NC_000913.3	3508080	3508081	10	0.9
NC_000913.3	3508101	3508102	13	1
NC_000913.3	3508110	3508111	13	1
NC_000913.3	3508113	3508114	13	1
NC_000913.3	3508119	3508120	13	1
NC_000913.3	3508128	3508129	13	1
NC_000913.3	3508132	3508133	13	1
NC_000913.3	3508136	3508137	13	1
NC_000913.3	3508149	3508150	10	0.916666666666667
NC_000913.3	3508155	3508156	10	0.916666666666667
NC_000913.3	3508160	3508161	10	0.916666666666667
NC_000913.3	3508185	3508186	9	1
NC_000913.3	3508188	3508189	9	1
NC_000913.3	3508202	3508203	15	0.669642857142857
NC_000913.3	3508211	3508212	15	0.669642857142857
NC_000913.3	3508218	3508219	15	0.669642857142857
NC_000913.3	3508220	3508221	15	0.669642857142857
NC_000913.3	3508229	3508230	15	0.669642857142857
NC_000913.3	3508242	3508243	10	0.9
NC_000913.3	3508250	3508251	10	0.9
NC_000913.3	3508271	3508272	6	0.833333333333333
NC_000913.3	3508284	3508285	5	0.583333333333333
NC_000913.3	3508298	3508299	9	0.875
NC_000913.3	3508303	3508304	9	0.875
NC_000913.3	3508308	3508309	9	0.875
NC_000913.3	3508320	3508321	8	1
NC_000913.3	3508329	3508330	8	1
NC_000913.3	3508331	3508332	8	1
NC_000913.3	3508361	3508362	10	0.8
NC_000913.3	3508371	3508372	10	0.8
NC_000913.3	3508376	3508377	10	0.8
NC_000913.3	3508378	3508379	10	0.8
NC_000913.3	3508401	3508402	4	0.5
NC_000913.3	3508408	3508409	4	0.5
NC_000913.3	3508420	3508421	3	0.5
NC_000913.3	3508444	3508445	8	0.75
NC_000913.3	3508448	3508449	8	0.75
NC_000913.3	3508453	3508454	8	0.75
NC_000913.3	3508466	3508467	6	1
NC_000913.3	3508488	3508489	5	1
NC_000913.3	3508504	3508505	8	1
NC_000913.3	3508514	3508515	8	1
NC_000913.3	3508529	3508530	4	0.75
NC_000913.3	3508559	3508560	6	1
NC_000913.3	3508572	3508573	6	0.333333333333333
NC_000913.3	3508575	3508576	6	0.333333333333333
NC_000913.3	3508608	3508609	4	1
NC_000913.3	3508629	3508630	7	0.9
NC_000913.3	3508643	3508644	8	0.733333333333333
NC_000913.3	3508649	3508650	8	0.733333333333333
NC_000913.3	3508651	3508652	8	0.733333333333333
NC_000913.3	3508653	3508654	8	0.733333333333333
NC_000913.3	3508669	3508670	3	0.666666666666667
NC_000913.3	3508691	3508692	13	0.916666666666667
NC_000913.3	3508698	3508699	13	0.916666666666667
NC_000913.3	3508705	3508706	13	0.916666666666667
NC_000913.3	3508712	3508713	13	0.916666666666667
NC_000913.3	3508717	3508718	13	0.916666666666667
NC_000913.3	3508756	3508757	8	1
NC_000913.3	3508758	3508759	8	1
NC_000913.3	3508784	3508785	15	0.794642857142857
NC_000913.3	3508789	3508790	15	0.794642857142857
NC_000913.3	3508795	3508796	15	0.794642857142857
NC_000913.3	3508802	3508803	15	0.794642857142857
NC_000913.3	3508810	3508811	15	0.794642857142857
NC_000913.3	3508835	3508836	7	0.708333333333333
NC_000913.3	3508848	3508849	5	1
NC_000913.3	3508860	3508861	6	0.666666666666667
NC_000913.3	3508867	3508868	6	0.666666666666667
NC_000913.3	3508878	3508879	9	0.916666666666667
NC_000913.3	3508882	3508883	9	0.916666666666667
NC_000913.3	3508890	3508891	9	0.916666666666667
NC_000913.3	3508894	3508895	9	0.916666666666667
NC_000913.3	3508897	3508898	9	0.916666666666667
NC_000913.3	3508915	3508916	7	1
NC_000913.3	3508921	3508922	7	1
NC_000913.3	3508949	3508950	8	0.75
NC_000913.3	3508952	3508953	8	0.75
NC_000913.3	3508955	3508956	8	0.75
NC_000913.3	3508972	3508973	2	1
NC_000913.3	3508995	3508996	4	1
NC_000913.3	3509026	3509027	4	0.75
NC_000913.3	3509044	3509045	4	1
NC_000913.3	3509071	3509072	5	0.75
NC_000913.3	3509080	3509081	5	0.75
NC_000913.3	3509122	3509123	7	1
NC_000913.3	3509125	3509126	7	1
NC_000913.3	3509143	3509144	4	0.5
NC_000913.3	3509155	3509156	2	1
NC_000913.3	3509167	3509168	10	0.791666666666667
NC_000913.3	3509175	3509176	10	0.791666666666667
NC_000913.3	3509177	3509178	10	0.791666666666667
NC_000913.3	3509180	3509181	10	0.791666666666667
NC_000913.3	3509199	3509200	6	1
NC_000913.3	3509218	3509219	7	1
NC_000913.3	3509224	3509225	7	1
NC_000913.3	3509232	3509233	7	1
NC_000913.3	3509242	3509243	7	1
NC_000913.3	3509271	3509272	3	1
NC_000913.3	3509275	3509276	3	1
NC_000913.3	3509317	3509318	5	0.583333333333333
NC_000913.3	3509320	3509321	5	0.583333333333333
NC_000913.3	3509347	3509348	7	0.75
NC_000913.3	3509375	3509376	10	0.833333333333333
NC_000913.3	3509380	3509381	10	0.833333333333333
NC_000913.3	3509389	3509390	10	0.833333333333333
NC_000913.3	3509396	3509397	10	0.833333333333333
NC_000913.3	3509402	3509403	10	0.833333333333333
NC_000913.3	3509434	3509435	8	0.875
NC_000913.3	3509439	3509440	8	0.875
NC_000913.3	3509442	3509443	8	0.875
NC_000913.3	3509461	3509462	3	1
NC_000913.3	3509484	3509485	5	0.5
NC_000913.3	3509497	3509498	5	1
NC_000913.3	3509499	3509500	5	1
NC_000913.3	3509511	3509512	10	0.8
NC_000913.3	3509516	3509517	10	0.8
NC_000913.3	3509519	3509520	10	0.8
NC_000913.3	3509525	3509526	10	0.8
NC_000913.3	3509529	3509530	10	0.8
NC_000913.3	3509531	3509532	10	0.8
NC_000913.3	3509566	3509567	1	1
NC_000913.3	3509593	3509594	4	0.5
NC_000913.3	3509605	3509606	3	1
NC_000913.3	3509615	3509616	3	1
NC_000913.3	3509626	3509627	7	0.458333333333333
NC_000913.3	3509633	3509634	7	0.458333333333333
NC_000913.3	3509647	3509648	3	0.666666666666667
NC_000913.3	3509663	3509664	4	1
NC_000913.3	3509672	3509673	4	1
NC_000913.3	3509690	3509691	3	0.666666666666667
NC_000913.3	3509723	3509724	6	0.875
NC_000913.3	3509729	3509730	6	0.875
NC_000913.3	3509738	3509739	6	0.875
NC_000913.3	3509742	3509743	6	0.875
NC_000913.3	3509750	3509751	6	0.875
NC_000913.3	3509773	3509774	3	1
NC_000913.3	3509805	3509806	7	0.708333333333333
NC_000913.3	3509807	3509808	7	0.708333333333333
NC_000913.3	3509815	3509816	7	0.708333333333333
NC_000913.3	3509846	3509847	5	0.5
NC_000913.3	3509850	3509851	5	0.5
NC_000913.3	3509853	3509854	5	0.5
NC_000913.3	3509860	3509861	5	0.5
NC_000913.3	3509865	3509866	5	0.5
NC_000913.3	3509870	3509871	5	0.5
NC_000913.3	3509880	3509881	5	0.5
NC_000913.3	3509898	3509899	3	1
NC_000913.3	3509903	3509904	3	1
NC_000913.3	3509920	3509921	3	0.5
NC_000913.3	3509924	3509925	3	0.5
NC_000913.3	3509953	3509954	3	1
NC_000913.3	3509961	3509962	3	1
NC_000913.3	3509971	3509972	3	1
NC_000913.3	3509985	3509986	3	0.666666666666667
NC_000913.3	3510043	3510044	4	0.75
NC_000913.3	3510055	3510056	6	0.375
NC_000913.3	3510064	3510065	6	0.375
NC_000913.3	3510074	3510075	6	0.375
NC_000913.3	3510077	3510078	6	0.375
NC_000913.3	3510087	3510088	6	0.375
NC_000913.3	3510090	3510091	6	0.375
NC_000913.3	3510093	3510094	6	0.375
NC_000913.3	3510108	3510109	2	1
NC_000913.3	3510113	3510114	2	1
NC_000913.3	3510148	3510149	4	0.75
NC_000913.3	3510150	3510151	4	0.75
NC_000913.3	3510155	3510156	4	0.75
NC_000913.3	3510168	3510169	4	1
NC_000913.3	3510184	3510185	1	1
NC_000913.3	3510196	3510197	4	1
NC_000913.3	3510202	3510203	4	1
NC_000913.3	3510210	3510211	4	1
NC_000913.3	3510216	3510217	4	1
NC_000913.3	3510231	3510232	5	0.875
NC_000913.3	3510238	3510239	5	0.875
NC_000913.3	3510253	3510254	1	1
NC_000913.3	3510268	3510269	5	0.75
NC_000913.3	3510277	3510278	5	0.75
NC_000913.3	3510279	3510280	5	0.75
NC_000913.3	3510310	3510311	2	1
NC_000913.3	3510349	3510350	4	1
NC_000913.3	3510355	3510356	4	1
NC_000913.3	3510369	3510370	1	1
NC_000913.3	3510411	3510412	1	1
NC_000913.3	3510444	3510445	2	1
NC_000913.3	3510447	3510448	2	1
NC_000913.3	3510457	3510458	2	1
NC_000913.3	3510480	3510481	2	1
NC_000913.3	3510493	3510494	1	1
NC_000913.3	3510510	3510511	3	1
NC_000913.3	3510513	3510514	3	1
NC_000913.3	3510545	3510546	3	1
NC_000913.3	3510549	3510550	3	1
NC_000913.3	3510559	3510560	3	1
NC_000913.3	3510562	3510563	3	1
NC_000913.3	3510565	3510566	3	1
NC_000913.3	3510578	3510579	3	0.666666666666667
NC_000913.3	3510580	3510581	3	0.666666666666667
NC_000913.3	3510588	3510589	3	0.666666666666667
NC_000913.3	3510600	3510601	3	1
NC_000913.3	3510609	3510610	3	1
NC_000913.3	3510612	3510613	3	1
NC_000913.3	3510627	3510628	2	1
NC_000913.3	3510630	3510631	2	1
NC_000913.3	3510676	3510677	2	0.5
NC_000913.3	3510693	3510694	3	1
NC_000913.3	3510695	3510696	3	1
NC_000913.3	3510698	3510699	3	1
NC_000913.3	3510707	3510708	3	1
NC_000913.3	3510709	3510710	3	1
NC_000913.3	3510727	3510728	2	1
NC_000913.3	3510738	3510739	1	1
NC_000913.3	3510819	3510820	6	0.833333333333333
NC_000913.3	3510827	3510828	6	0.833333333333333
NC_000913.3	3510829	3510830	6	0.833333333333333
NC_000913.3	3510832	3510833	6	0.833333333333333
NC_000913.3	3510845	3510846	3	0.5
NC_000913.3	3510852	3510853	3	0.5
NC_000913.3	3510873	3510874	2	0.5
NC_000913.3	3510876	3510877	2	0.5
NC_000913.3	3510927	3510928	4	1
NC_000913.3	3510930	3510931	4	1
NC_000913.3	3510940	3510941	4	1
NC_000913.3	3510943	3510944	4	1
NC_000913.3	3510953	3510954	4	1
NC_000913.3	3510986	3510987	2	1
NC_000913.3	3511037	3511038	2	1
NC_000913.3	3511040	3511041	2	1
NC_000913.3	3511051	3511052	1	1
NC_000913.3	3511070	3511071	1	1
NC_000913.3	3511142	3511143	1	1
NC_000913.3	3511178	3511179	2	0.5
NC_000913.3	3511200	3511201	1	1
NC_000913.3	3511220	3511221	4	1
NC_000913.3	3511230	3511231	4	1
NC_000913.3	3511249	3511250	2	0.5
NC_000913.3	3511252	3511253	2	0.5
NC_000913.3	3511258	3511259	2	0.5
NC_000913.3	3511272	3511273	1	1
NC_000913.3	3511287	3511288	2	0.5
NC_000913.3	3511293	3511294	2	0.5
NC_000913.3	3511309	3511310	2	1
NC_000913.3	3511314	3511315	2	1
NC_000913.3	3511385	3511386	3	1
NC_000913.3	3511394	3511395	3	1
NC_000913.3	3511435	3511436	1	1
NC_000913.3	3511447	3511448	2	1
NC_000913.3	3511485	3511486	2	1
NC_000913.3	3511494	3511495	2	1
NC_000913.3	3511509	3511510	3	0.666666666666667
NC_000913.3	3511514	3511515	3	0.666666666666667
NC_000913.3	3511542	3511543	2	1
NC_000913.3	3511547	3511548	2	1
NC_000913.3	3511549	3511550	2	1
NC_000913.3	3511583	3511584	3	1
NC_000913.3	3511585	3511586	3	1
NC_000913.3	3511590	3511591	3	1
NC_000913.3	3511600	3511601	3	1
NC_000913.3	3511603	3511604	3	1
NC_000913.3	3511606	3511607	3	1
NC_000913.3	3511632	3511633	2	0.5
NC_000913.3	3511639	3511640	2	0.5
NC_000913.3	3511647	3511648	2	0.5
NC_000913.3	3511660	3511661	3	0.666666666666667
NC_000913.3	3511665	3511666	3	0.666666666666667
NC_000913.3	3511671	3511672	3	0.666666666666667
NC_000913.3	3511685	3511686	2	0.5
NC_000913.3	3511698	3511699	1	1
NC_000913.3	3511713	3511714	3	1
NC_000913.3	3511718	3511719	3	1
NC_000913.3	3511734	3511735	2	1
NC_000913.3	3511749	3511750	2	1
NC_000913.3	3511768	3511769	2	1
NC_000913.3	3511771	3511772	2	1
NC_000913.3	3511775	3511776	2	1
NC_000913.3	3511791	3511792	3	0.75
NC_000913.3	3511793	3511794	3	0.75
NC_000913.3	3511800	3511801	3	0.75
NC_000913.3	3511806	3511807	3	0.75
NC_000913.3	3511812	3511813	3	0.75
NC_000913.3	3511820	3511821	3	0.75
NC_000913.3	3511839	3511840	4	1
NC_000913.3	3511845	3511846	4	1
NC_000913.3	3511855	3511856	4	1
NC_000913.3	3511870	3511871	2	1
NC_000913.3	3511872	3511873	2	1
NC_000913.3	3511906	3511907	3	0.5
NC_000913.3	3511909	3511910	3	0.5
NC_000913.3	3511916	3511917	3	0.5
NC_000913.3	3511918	3511919	3	0.5
NC_000913.3	3511927	3511928	3	0.5
NC_000913.3	3511962	3511963	2	1
NC_000913.3	3511964	3511965	2	1
NC_000913.3	3511972	3511973	2	1
NC_000913.3	3511974	3511975	2	1
NC_000913.3	3511979	3511980	2	1
NC_000913.3	3511987	3511988	2	1
NC_000913.3	3512043	3512044	3	0.5
NC_000913.3	3512051	3512052	3	0.5
NC_000913.3	3512082	3512083	1	1
NC_000913.3	3512127	3512128	1	1
NC_000913.3	3512147	3512148	2	1
NC_000913.3	3512153	3512154	2	1
NC_000913.3	3512156	3512157	2	1
NC_000913.3	3512165	3512166	2	1
NC_000913.3	3512170	3512171	2	1
NC_000913.3	3512175	3512176	2	1
NC_000913.3	3512188	3512189	1	1
NC_000913.3	3512197	3512198	1	1
NC_000913.3	3512199	3512200	1	1
NC_000913.3	3512206	3512207	1	1
NC_000913.3	3512217	3512218	1	1
NC_000913.3	3512225	3512226	1	1
NC_000913.3	3512261	3512262	1	1
NC_000913.3	3512268	3512269	1	1
NC_000913.3	3512291	3512292	3	1
NC_000913.3	3512299	3512300	3	1
NC_000913.3	3512302	3512303	3	1
NC_000913.3	3512310	3512311	3	1
NC_000913.3	3512313	3512314	3	1
NC_000913.3	3512332	3512333	1	1
NC_000913.3	3512336	3512337	1	1
NC_000913.3	3512339	3512340	1	1
NC_000913.3	3512397	3512398	3	0.75
NC_000913.3	3512405	3512406	3	0.75
NC_000913.3	3512418	3512419	1	1
NC_000913.3	3512421	3512422	1	1
NC_000913.3	3512441	3512442	1	1
NC_000913.3	3512470	3512471	1	1
NC_000913.3	3512480	3512481	1	1
NC_000913.3	3512518	3512519	2	0.5
NC_000913.3	3512523	3512524	2	0.5
NC_000913.3	3512572	3512573	2	1
NC_000913.3	3512581	3512582	2	1
NC_000913.3	3512587	3512588	2	1
NC_000913.3	3512590	3512591	2	1
NC_000913.3	3512596	3512597	2	1
NC_000913.3	3512610	3512611	1	1
NC_000913.3	3512636	3512637	1	1
NC_000913.3	3512642	3512643	1	1
NC_000913.3	3512657	3512658	2	1
NC_000913.3	3512662	3512663	2	1
NC_000913.3	3512669	3512670	2	1
NC_000913.3	3512678	3512679	2	1
NC_000913.3	3512682	3512683	2	1
NC_000913.3	3512689	3512690	2	1
NC_000913.3	3512693	3512694	2	1
NC_000913.3	3512695	3512696	2	1
NC_000913.3	3512708	3512709	1	1
NC_000913.3	3512710	3512711	1	1
NC_000913.3	3512746	3512747	3	1
NC_000913.3	3512751	3512752	3	1
NC_000913.3	3512757	3512758	3	1
NC_000913.3	3512766	3512767	3	1
NC_000913.3	3512791	3512792	3	1
NC_000913.3	3512797	3512798	3	1
NC_000913.3	3512842	3512843	3	0.5
NC_000913.3	3512876	3512877	3	0.75
NC_000913.3	3512882	3512883	3	0.75
NC_000913.3	3512911	3512912	3	1
NC_000913.3	3512915	3512916	3	1
NC_000913.3	3512932	3512933	2	1
NC_000913.3	3512937	3512938	2	1
NC_000913.3	3512945	3512946	2	1
NC_000913.3	3512948	3512949	2	1
NC_000913.3	3512953	3512954	2	1
NC_000913.3	3512956	3512957	2	1
NC_000913.3	3512969	3512970	2	0.5
NC_000913.3	3512973	3512974	2	0.5
NC_000913.3	3512993	3512994	3	1
NC_000913.3	3512999	3513000	3	1
NC_000913.3	3513016	3513017	2	1
NC_000913.3	3513022	3513023	2	1
NC_000913.3	3513030	3513031	2	1
NC_000913.3	3513037	3513038	2	1
NC_000913.3	3513062	3513063	1	1
NC_000913.3	3513074	3513075	3	1
NC_000913.3	3513082	3513083	3	1
NC_000913.3	3513084	3513085	3	1
NC_000913.3	3513086	3513087	3	1
NC_000913.3	3513088	3513089	3	1
NC_000913.3	3513098	3513099	3	1
NC_000913.3	3513107	3513108	3	1
NC_000913.3	3513113	3513114	3	1
NC_000913.3	3513130	3513131	3	0.75
NC_000913.3	3513140	3513141	3	0.75
NC_000913.3	3513142	3513143	3	0.75
NC_000913.3	3513150	3513151	3	0.75
NC_000913.3	3513163	3513164	2	1
NC_000913.3	3513165	3513166	2	1
NC_000913.3	3513175	3513176	2	1
NC_000913.3	3513203	3513204	3	0.75
NC_000913.3	3513283	3513284	1	1
NC_000913.3	3513291	3513292	1	1
NC_000913.3	3513293	3513294	1	1
NC_000913.3	3513314	3513315	2	0.5
NC_000913.3	3513321	3513322	2	0.5
NC_000913.3	3513331	3513332	2	0.5
NC_000913.3	3513334	3513335	2	0.5
NC_000913.3	3513489	3513490	1	1
NC_000913.3	3513493	3513494	1	1
NC_000913.3	3513500	3513501	1	1
NC_000913.3	3513502	3513503	1	1
NC_000913.3	3513610	3513611	1	1
NC_000913.3	3513622	3513623	1	1
NC_000913.3	3513642	3513643	1	1
NC_000913.3	3513656	3513657	1	1
NC_000913.3	3513663	3513664	1	1
NC_000913.3	3513728	3513729	1	1
NC_000913.3	3513737	3513738	1	1
NC_000913.3	3513740	3513741	1	1
NC_000913.3	3513752	3513753	1	1
NC_000913.3	3513808	3513809	1	1
NC_000913.3	3513815	3513816	1	1
NC_000913.3	3513818	3513819	1	1
NC_000913.3	3513853	3513854	1	1
NC_000913.3	3514023	3514024	1	1
NC_000913.3	3514025	3514026	1	1
NC_000913.3	3514032	3514033	1	1
NC_000913.3	3514037	3514038	1	1
NC_000913.3	3514043	3514044	1	1
NC_000913.3	3514047	3514048	1	1
NC_000913.3	3514253	3514254	1	1
NC_000913.3	3514255	3514256	1	1
NC_000913.3	3514358	3514359	1	1
NC_000913.3	3514361	3514362	1	1
NC_000913.3	3514364	3514365	1	1
NC_000913.3	3514366	3514367	1	1
NC_000913.3	3514449	3514450	1	1
NC_000913.3	3514459	3514460	1	1
NC_000913.3	3514464	3514465	1	1
NC_000913.3	3514467	3514468	1	1
NC_000913.3	3514470	3514471	1	1
NC_000913.3	3514480	3514481	1	1
NC_000913.3	3514482	3514483	1	1
NC_000913.3	3514486	3514487	1	1
NC_000913.3	3514489	3514490	1	1
NC_000913.3	3514494	3514495	1	1
NC_000913.3	3514500	3514501	1	1
NC_000913.3	3514560	3514561	2	1
NC_000913.3	3514563	3514564	2	1
NC_000913.3	3514568	3514569	2	1
NC_000913.3	3514571	3514572	2	1
NC_000913.3	3514574	3514575	2	1
NC_000913.3	3514581	3514582	2	1
NC_000913.3	3514583	3514584	2	1
NC_000913.3	3514620	3514621	1	1
NC_000913.3	3514623	3514624	1	1
NC_000913.3	3514638	3514639	1	1
NC_000913.3	3514674	3514675	1	1
NC_000913.3	3514699	3514700	2	1
NC_000913.3	3514702	3514703	2	1
NC_000913.3	3514753	3514754	1	1
NC_000913.3	3514757	3514758	1	1
NC_000913.3	3514992	3514993	1	1
NC_000913.3	3515009	3515010	1	1
NC_000913.3	3515085	3515086	1	1
NC_000913.3	3515087	3515088	1	1
NC_000913.3	3515096	3515097	1	1
NC_000913.3	3515140	3515141	1	1
NC_000913.3	3515147	3515148	1	1
NC_000913.3	3515150	3515151	1	1
NC_000913.3	3515257	3515258	1	1
NC_000913.3	3515273	3515274	1	1
NC_000913.3	3515276	3515277	1	1
NC_000913.3	3515283	3515284	1	1
NC_000913.3	3515292	3515293	1	1
NC_000913.3	3515307	3515308	1	1
NC_000913.3	3515328	3515329	2	0.5
NC_000913.3	3515331	3515332	2	0.5
NC_000913.3	3515342	3515343	2	1
NC_000913.3	3515346	3515347	2	1
NC_000913.3	3515355	3515356	2	1
NC_000913.3	3515367	3515368	1	1
NC_000913.3	3515372	3515373	1	1
NC_000913.3	3515381	3515382	1	1
NC_000913.3	3515384	3515385	1	1
NC_000913.3	3515414	3515415	1	1
NC_000913.3	3515417	3515418	1	1
NC_000913.3	3515448	3515449	1	1
NC_000913.3	3515481	3515482	1	1
NC_000913.3	3515503	3515504	1	1
NC_000913.3	3515507	3515508	1	1
NC_000913.3	3515511	3515512	1	1
NC_000913.3	3515516	3515517	1	1
NC_000913.3	3515542	3515543	1	1
NC_000913.3	3515552	3515553	1	1
NC_000913.3	3515561	3515562	1	1
NC_000913.3	3515566	3515567	1	1
NC_000913.3	3515589	3515590	1	1
NC_000913.3	3515593	3515594	1	1
NC_000913.3	3515596	3515597	1	1
NC_000913.3	3515601	3515602	1	1
NC_000913.3	3499930	3499931	1	0
NC_000913.3	3499938	3499939	1	0
NC_000913.3	3501015	3501016	1	0
NC_000913.3	3508346	3508347	1	0
NC_000913.3	3509292	3509293	5	0
NC_000913.3	3509296	3509297	5	0
NC_000913.3	3509301	3509302	5	0
NC_000913.3	3510766	3510767	1	0
NC_000913.3	3510775	3510776	1	0
NC_000913.3	3510782	3510783	1	0
NC_000913.3	3510892	3510893	1	0
NC_000913.3	3510897	3510898	1	0
NC_000913.3	3511125	3511126	1	0
NC_000913.3	3511340	3511341	2	0
NC_000913.3	3511346	3511347	2	0
NC_000913.3	3511472	3511473	1	0
